CERT,NAME,report_date,deposit_m,runoff_m,Priority score,Review
28063,COVINGTON SAVINGS&LOAN ASSN,2024-06-30,68.958,1.55,0.566049112045406,False
28063,COVINGTON SAVINGS&LOAN ASSN,2024-09-30,67.408,0.0,0.3994311306726019,False
28080,HARRISON BUILDING&LOAN ASSN,2024-03-31,204.659,2.84,1.3690988049960118,False
28080,HARRISON BUILDING&LOAN ASSN,2024-06-30,201.819,0.0,1.774496165863285,False
28080,HARRISON BUILDING&LOAN ASSN,2024-09-30,205.586,3.198,1.24403966098968,False
28088,WASHINGTON FEDERAL BANK,2024-03-31,21536.789,173.911,53.501439999137645,True
28088,WASHINGTON FEDERAL BANK,2024-06-30,21362.878,0.0,81.6834207983372,True
28088,WASHINGTON FEDERAL BANK,2024-09-30,21524.646,0.0,56.48963954228001,True
28094,HOME BANK NATIONAL ASSN,2024-03-31,2728.038,0.425,9.465247810329616,False
28094,HOME BANK NATIONAL ASSN,2024-06-30,2727.613,0.0,13.002300604999379,False
28094,HOME BANK NATIONAL ASSN,2024-09-30,2785.155,0.0,9.17936568654529,False
28103,COLLINSVILLE BLDG&LA,2024-03-31,88.66,0.357,0.3024493619008928,False
28103,COLLINSVILLE BLDG&LA,2024-06-30,88.303,3.585,0.4527119797167402,False
28103,COLLINSVILLE BLDG&LA,2024-09-30,84.718,0.0,0.2787680233510782,False
28105,FIRST ROBINSON SB NA,2024-03-31,385.175,7.008,2.450759029040251,False
28105,FIRST ROBINSON SB NA,2024-06-30,378.167,0.0,3.167423633740297,False
28105,FIRST ROBINSON SB NA,2024-09-30,399.188,7.729,3.0073410268826657,False
28116,YAKIMA FS&LA,2024-03-31,1442.678,19.524,7.435027243971857,False
28116,YAKIMA FS&LA,2024-06-30,1423.154,0.0,9.615578198032852,False
28116,YAKIMA FS&LA,2024-09-30,1423.715,0.0,6.7350932386321025,False
28151,WEST TOWN BANK&TRUST,2024-03-31,402.392,0.0,1.8245666267802605,False
28151,WEST TOWN BANK&TRUST,2024-06-30,404.6,0.0,2.551927689974398,False
28155,PROFILE BANK,2024-03-31,249.108,0.0,1.6026562701778624,False
28155,PROFILE BANK,2024-06-30,259.692,0.0,2.2266181589833245,False
28155,PROFILE BANK,2024-09-30,259.984,2.902,1.5955259840878513,False
28157,CINCINNATUS SAVINGS&LOAN CO,2024-03-31,109.036,2.585,0.4057930627050607,False
28157,CINCINNATUS SAVINGS&LOAN CO,2024-06-30,106.451,0.0,0.5359651543165488,False
28157,CINCINNATUS SAVINGS&LOAN CO,2024-09-30,136.288,1.685,0.7320771936083997,False
28167,EASTERN CONNECTICUT SB,2024-03-31,231.95,0.0,1.0622584830767194,False
28167,EASTERN CONNECTICUT SB,2024-06-30,238.456,6.135,1.628511692808328,False
28167,EASTERN CONNECTICUT SB,2024-09-30,232.321,0.0,1.111659761023509,False
28178,NORTHWEST BANK,2024-03-31,12425.426,13.437,32.73452081335893,True
28178,NORTHWEST BANK,2024-06-30,12411.989,45.921,44.70400488063906,True
28178,NORTHWEST BANK,2024-09-30,12366.068,0.0,30.59543607067761,True
28186,MCS BANK,2024-03-31,173.885,0.0,0.8204936178896987,False
28186,MCS BANK,2024-06-30,179.912,0.0,1.1986872122701,False
28186,MCS BANK,2024-09-30,181.294,0.65,0.8667479274962072,False
28208,SAN LUIS VALLEY FEDERAL BANK,2024-03-31,315.878,0.0,1.6427820378111846,False
28208,SAN LUIS VALLEY FEDERAL BANK,2024-06-30,319.267,4.794,2.1491857389859157,False
28208,SAN LUIS VALLEY FEDERAL BANK,2024-09-30,314.473,0.0,1.4940613270988876,False
28213,WINTER HILL BANK FSB,2024-03-31,327.445,2.756,1.6745778385973482,False
28213,WINTER HILL BANK FSB,2024-06-30,324.689,22.895,2.2469486141291717,False
28213,WINTER HILL BANK FSB,2024-09-30,301.794,0.0,1.4792116828542212,False
28217,WARSAW FS&LA,2024-03-31,63.963,0.0,0.23720481797598492,False
28217,WARSAW FS&LA,2024-06-30,64.018,0.0,0.4287527322807614,False
28217,WARSAW FS&LA,2024-09-30,70.651,5.156,0.3680228303498001,False
28222,HADDON SAVINGS BANK,2024-03-31,317.231,0.898,2.0668032039009065,False
28222,HADDON SAVINGS BANK,2024-06-30,316.333,8.59,2.681316898646005,False
28222,HADDON SAVINGS BANK,2024-09-30,307.743,0.0,1.9239304487288649,False
28246,HOME SAVINGS BANK,2024-03-31,80.774,0.0,0.2625649186073752,False
28246,HOME SAVINGS BANK,2024-06-30,80.926,0.0,0.39372896383536843,False
28246,HOME SAVINGS BANK,2024-09-30,83.787,2.006,0.3083281609697238,False
28262,ESSA BANK&TRUST,2024-03-31,1459.214,0.0,5.882099285163877,False
28262,ESSA BANK&TRUST,2024-06-30,1569.559,0.0,8.851213690585269,False
28262,ESSA BANK&TRUST,2024-09-30,1636.102,0.0,5.711415881132509,False
28263,CFBANK NATIONAL ASSN,2024-03-31,1724.53,26.811,7.584111456062932,False
28263,CFBANK NATIONAL ASSN,2024-06-30,1697.719,0.0,10.137389895270982,False
28263,CFBANK NATIONAL ASSN,2024-09-30,1747.32,0.0,7.076695743191362,False
28266,RAYMOND FEDERAL BANK,2024-03-31,52.265,0.0,0.10545572794183086,False
28266,CONNECT COMMUNITY BANK,2024-06-30,58.186,0.0,0.3424715533390839,False
28266,CONNECT COMMUNITY BANK,2024-09-30,61.067,2.248,0.21722361383348704,False
28277,OZARKS FS&LA,2024-03-31,202.305,0.0,0.8814122750757444,False
28277,OZARKS FS&LA,2024-06-30,205.882,0.0,1.2917158663091108,False
28277,OZARKS FS&LA,2024-09-30,208.459,0.388,0.935018498953265,False
28288,AUBURN SAVINGS BANK FSB,2024-03-31,74.972,0.419,0.2465544140396438,False
28288,AUBURN SAVINGS BANK FSB,2024-06-30,74.553,0.0,0.37887751511052037,False
28288,AUBURN SAVINGS BANK FSB,2024-09-30,74.874,0.26,0.2988597332298307,False
28302,MUTUAL FEDERAL BANK,2024-03-31,69.466,0.408,0.26317327666858026,False
28302,MUTUAL FEDERAL BANK,2024-06-30,69.058,4.781,0.3431043166678814,False
28302,MUTUAL FEDERAL BANK,2024-09-30,64.277,0.892,0.230361011581752,False
28314,RIVERSIDE SAVINGS BANK SSB,2024-03-31,74.286,0.978,0.2957393041477381,False
28314,RIVERSIDE SAVINGS BANK SSB,2024-06-30,73.308,1.137,0.4152484123594037,False
28314,RIVERSIDE SAVINGS BANK SSB,2024-09-30,72.171,0.533,0.29167340002848813,False
28315,RG BANK A SAVINGS&LOAN ASSN,2024-03-31,120.626,0.821,0.5284711461052701,False
28315,RG BANK A SAVINGS&LOAN ASSN,2024-06-30,119.805,2.03,0.7317999246427359,False
28315,RG BANK A SAVINGS&LOAN ASSN,2024-09-30,117.775,0.0,0.5292369403401219,False
28316,FIDELITY BANK,2024-03-31,781.186,0.754,3.7718291860627553,False
28316,FIDELITY BANK,2024-06-30,780.432,0.0,5.165904936879322,False
28316,FIDELITY BANK,2024-09-30,1013.376,112.032,6.926297463500501,False
28332,SOUTHERN BANK,2024-03-31,4012.39,55.307,13.444476690444857,True
28332,SOUTHERN BANK,2024-06-30,3957.083,0.0,16.695007018009438,True
28332,SOUTHERN BANK,2024-09-30,4055.521,0.0,11.669699947016458,True
28348,BELMONT SAVINGS BANK,2024-03-31,353.128,0.0,1.8842221178628134,False
28348,BELMONT SAVINGS BANK,2024-06-30,355.752,0.0,2.525362703293622,False
28348,BELMONT SAVINGS BANK,2024-09-30,362.836,0.0,1.8013605461913589,False
28349,HOME FS&LA OF NILES,2024-03-31,84.934,0.122,0.4473371996301445,False
28349,HOME FS&LA OF NILES,2024-06-30,84.812,0.46,0.5308887001743947,False
28349,HOME FS&LA OF NILES,2024-09-30,84.352,0.231,0.35976267591990346,False
28359,OCEANFIRST BANK NA,2024-03-31,10300.518,233.097,27.739684807573774,True
28359,OCEANFIRST BANK NA,2024-06-30,10067.421,0.0,37.156000222296434,True
28359,OCEANFIRST BANK NA,2024-09-30,10182.5,0.0,25.908864444365964,True
28362,CENTURY BANK,2024-03-31,1299.611,0.0,6.6122888988446995,False
28362,CENTURY BANK,2024-06-30,1332.956,0.0,10.021010489523784,False
28362,CENTURY BANK,2024-09-30,1360.902,9.617,7.886624422603634,False
28368,MIDDLESEX FEDERAL SAVINGS FA,2024-03-31,594.585,9.873,3.059985607193311,False
28368,MIDDLESEX FEDERAL SAVINGS FA,2024-06-30,584.712,2.353,3.7588547834266257,False
28368,MIDDLESEX FEDERAL SAVINGS FA,2024-09-30,582.359,6.949,2.6341638882525915,False
28369,ROCKLAND SAVINGS BANK FSB,2024-03-31,75.369,4.331,0.249628686297982,False
28369,ROCKLAND SAVINGS BANK FSB,2024-06-30,71.038,0.0,0.328455023390845,False
28369,ROCKLAND SAVINGS BANK FSB,2024-09-30,75.881,1.173,0.27857879677432573,False
28380,ADIRONDACK BANK,2024-03-31,895.357,28.979,4.687804100578174,False
28380,ADIRONDACK BANK,2024-06-30,866.378,0.0,5.98798076833658,False
28380,ADIRONDACK BANK,2024-09-30,889.109,51.111,4.480586748831999,False
28396,FIRST PALMETTO BANK,2024-03-31,825.803,0.0,4.497763339644883,False
28396,FIRST PALMETTO BANK,2024-06-30,858.83,0.0,6.919386362139194,False
28396,FIRST PALMETTO BANK,2024-09-30,879.856,0.0,5.310328843432609,False
28400,WESTBURY BANK,2024-03-31,727.3,0.0,3.050231434544208,False
28400,WESTBURY BANK,2024-06-30,733.416,0.0,4.47026798928358,False
28400,WESTBURY BANK,2024-09-30,736.982,6.03,3.3699435406911626,False
28401,EUREKA SAVINGS BANK,2024-03-31,307.778,5.592,1.7386090444334057,False
28401,EUREKA SAVINGS BANK,2024-06-30,302.186,1.309,2.0187586926267787,False
28401,EUREKA SAVINGS BANK,2024-09-30,300.877,0.0,1.4036721986730682,False
28405,FIRST FED BANK,2024-03-31,1674.305,0.0,6.892338907511755,False
28405,FIRST FED BANK,2024-06-30,1713.392,0.0,9.48150533774568,False
28405,FIRST FED BANK,2024-09-30,1718.938,26.045,6.623568364269629,False
28425,CENTRAL FS&LA,2024-03-31,167.684,1.356,0.9979004083907245,False
28425,CENTRAL FS&LA,2024-06-30,166.328,3.242,1.4142171118044289,False
28425,CENTRAL FS&LA,2024-09-30,163.086,0.0,0.9051950325144626,False
28445,FIRST FSB CHAMPAIGN URBANA,2024-03-31,174.464,5.729,1.7339955422037485,False
28445,FIRST FSB CHAMPAIGN URBANA,2024-06-30,168.735,6.323,1.8354007667366712,False
28445,FIRST FSB CHAMPAIGN URBANA,2024-09-30,162.412,0.0,1.0591546145135435,False
28453,TIMBERLAND BANK,2024-03-31,1639.516,10.758,7.433059896107052,False
28453,TIMBERLAND BANK,2024-06-30,1628.758,0.0,9.612799874988507,False
28453,TIMBERLAND BANK,2024-09-30,1649.098,16.956,6.802651738216972,False
28463,LIBERTY BANK,2024-03-31,51.668,0.0,0.22586181724039414,False
28463,LIBERTY BANK,2024-06-30,52.441,1.393,0.3820968712538932,False
28463,LIBERTY BANK,2024-09-30,51.048,0.42,0.25554183530385505,False
28471,ROXBORO SAVINGS BANK SSB,2024-03-31,261.558,0.0,1.5699878751870184,False
28471,ROXBORO SAVINGS BANK SSB,2024-06-30,266.174,5.586,2.2030323828941727,False
28471,ROXBORO SAVINGS BANK SSB,2024-09-30,260.588,0.0,1.4610030475393012,False
28478,FARMERS&MECHANICS FSB,2024-03-31,106.928,0.0,0.789715275950006,False
28478,FARMERS&MECHANICS FSB,2024-06-30,107.569,0.0,1.0300645358618334,False
28478,FARMERS&MECHANICS FSB,2024-09-30,110.325,1.461,0.7873022503237784,False
28480,COLUMBIA SAVINGS&LOAN ASSN,2024-03-31,23.412,1.682,0.0,False
28480,COLUMBIA SAVINGS&LOAN ASSN,2024-06-30,21.73,0.602,0.0,False
28480,COLUMBIA SAVINGS&LOAN ASSN,2024-09-30,21.128,0.0,0.0,False
28481,COLONIAL FSB,2024-03-31,276.569,0.0,1.6718972206127827,False
28481,COLONIAL FSB,2024-06-30,281.668,0.0,2.3899083081658516,False
28481,COLONIAL FSB,2024-09-30,282.435,1.467,1.7648066013921588,False
28489,BANNER BANK,2024-03-31,13272.945,129.482,37.29211711064119,True
28489,BANNER BANK,2024-06-30,13143.463,0.0,49.86129356848766,True
28489,BANNER BANK,2024-09-30,13607.612,17.502,36.368573603912715,True
28507,ARGENTINE FEDERAL SAVINGS,2024-03-31,47.741,0.0,0.11426212784446685,False
28507,ARGENTINE FEDERAL SAVINGS,2024-06-30,48.764,0.0,0.1996409266426563,False
28507,ARGENTINE FEDERAL SAVINGS,2024-09-30,53.876,3.09,0.2004270657715564,False
28513,WATERSTONE BANK SSB,2024-03-31,1239.894,0.0,4.485003176023429,False
28513,WATERSTONE BANK SSB,2024-06-30,1267.495,0.0,6.18090833778183,False
28513,WATERSTONE BANK SSB,2024-09-30,1314.791,0.0,4.318493617892494,False
28515,TRUSTTEXAS BANK SSB,2024-03-31,334.383,1.676,3.289882469880298,False
28515,TRUSTTEXAS BANK SSB,2024-06-30,332.707,0.0,3.925005291072488,False
28515,TRUSTTEXAS BANK SSB,2024-09-30,338.678,0.0,3.051479572190827,False
28530,FORWARD BANK,2024-03-31,835.875,0.0,3.8729908409688627,False
28530,FORWARD BANK,2024-06-30,903.492,0.0,5.680289604672817,False
28530,FORWARD BANK,2024-09-30,941.285,0.0,4.211426846154794,False
28533,FIRST BANK RICHMOND,2024-03-31,1082.106,0.0,4.578649635133615,False
28533,FIRST BANK RICHMOND,2024-06-30,1109.513,11.022,6.239954329227344,False
28533,FIRST BANK RICHMOND,2024-09-30,1098.491,0.0,4.2900008055975585,False
28543,CUSTER FEDERAL STATE BANK,2024-03-31,94.195,1.952,0.5348944837154233,False
28543,CUSTER FEDERAL STATE BANK,2024-06-30,92.243,0.0,0.6494980118947185,False
28543,CUSTER FEDERAL STATE BANK,2024-09-30,93.833,0.0,0.5047023517771695,False
28555,VALLEY CENTRAL BANK,2024-03-31,119.91,0.0,0.38879622124047425,False
28555,VALLEY CENTRAL BANK,2024-06-30,122.895,0.0,0.5735069051671468,False
28555,VALLEY CENTRAL BANK,2024-09-30,128.485,0.0,0.4241407114857321,False
28585,MAPLE CITY SAVINGS BANK FSB,2024-03-31,106.175,0.0,0.48682103912718744,False
28585,MAPLE CITY SAVINGS BANK FSB,2024-06-30,109.294,0.933,0.7550815513406336,False
28585,MAPLE CITY SAVINGS BANK FSB,2024-09-30,108.361,0.0,0.4951213292469949,False
28593,STURGIS BANK&TRUST CO,2024-03-31,807.562,6.879,3.444516111228354,False
28593,STURGIS BANK&TRUST CO,2024-06-30,800.683,0.0,4.687735123453135,False
28593,STURGIS BANK&TRUST CO,2024-09-30,809.224,0.0,3.3335775113263986,False
28599,OLYMPIA FS&LA,2024-03-31,669.664,13.34,2.8370624771502584,False
28599,OLYMPIA FS&LA,2024-06-30,656.324,0.0,3.8763617848675502,False
28599,OLYMPIA FS&LA,2024-09-30,681.153,0.0,2.68767467549159,False
28611,PULASKI SAVINGS BANK,2024-03-31,43.117,0.0,0.08921240236845573,False
28611,PULASKI SAVINGS BANK,2024-06-30,43.57,0.829,0.1431661848291286,False
28614,EQUITABLE BANK SSB,2024-03-31,308.397,1.702,1.2856018916539125,False
28614,EQUITABLE BANK SSB,2024-06-30,306.695,8.745,1.801044979490626,False
28614,EQUITABLE BANK SSB,2024-09-30,297.95,8.193,1.1991142701360222,False
28635,FIRST FEDERAL S&L BANK,2024-03-31,88.228,0.0,0.29479057490192917,False
28635,FIRST FEDERAL S&L BANK,2024-06-30,90.876,0.0,0.4544700356714168,False
28635,FIRST FEDERAL S&L BANK,2024-09-30,92.382,0.0,0.33921110294804097,False
28637,MILTON SAVINGS BANK,2024-03-31,57.047,0.0,0.20940692110481868,False
28637,MILTON SAVINGS BANK,2024-06-30,58.697,1.327,0.33284748690899474,False
28637,MILTON SAVINGS BANK,2024-09-30,57.37,0.0,0.23694598823924623,False
28652,FAIRVIEW SAVINGS&LOAN ASSN,2024-03-31,40.575,0.682,0.09125311691503608,False
28652,FAIRVIEW SAVINGS&LOAN ASSN,2024-06-30,39.893,0.0,0.1420526978284267,False
28652,FAIRVIEW SAVINGS&LOAN ASSN,2024-09-30,40.268,0.0,0.11749574320615024,False
28663,BROOKVILLE BLDG&SVG ASSN,2024-03-31,31.538,0.0,0.033396486544188315,False
28663,BROOKVILLE BLDG&SVG ASSN,2024-06-30,34.316,0.552,0.12748057336486968,False
28663,BROOKVILLE BLDG&SVG ASSN,2024-09-30,33.764,0.0,0.09168101327231587,False
28667,HOMESTEAD SAVINGS BANK,2024-03-31,70.389,3.541,0.4487100698909577,False
28667,HOMESTEAD SAVINGS BANK,2024-06-30,66.848,1.226,0.4886167661394884,False
28667,HOMESTEAD SAVINGS BANK,2024-09-30,65.622,0.749,0.3378696898844465,False
28677,CONNEAUT SAVINGS BANK,2024-03-31,61.699,0.0,0.2099254406721827,False
28677,CONNEAUT SAVINGS BANK,2024-06-30,63.39,0.41,0.3407965893700116,False
28677,CONNEAUT SAVINGS BANK,2024-09-30,62.98,0.431,0.24089754598381086,False
28679,NORTH SHORE BANK,2024-03-31,2049.848,0.0,8.752227528504461,False
28679,NORTH SHORE BANK,2024-06-30,2059.093,0.0,11.71572003808851,False
28679,NORTH SHORE BANK,2024-09-30,2083.804,0.0,8.366857626729539,False
28701,AMBLER SAVINGS BANK,2024-03-31,423.507,5.952,2.4397725131130836,False
28701,AMBLER SAVINGS BANK,2024-06-30,417.555,0.0,3.0802476068359166,False
28701,AMBLER SAVINGS BANK,2024-09-30,452.924,28.57,2.5035166531793065,False
28703,VERSAILLES SAVINGS&LOAN CO,2024-03-31,41.249,0.0,0.07357439551021601,False
28703,VERSAILLES SAVINGS&LOAN CO,2024-06-30,41.314,0.0,0.10948647216069102,False
28703,VERSAILLES SAVINGS&LOAN CO,2024-09-30,43.374,0.0,0.15012777513376308,False
28706,FIRST FS&LA OF GREENE CO,2024-03-31,895.503,9.39,5.119540655816466,False
28706,FIRST FS&LA OF GREENE CO,2024-06-30,886.113,8.477,6.611834517228124,False
28706,FIRST FS&LA OF GREENE CO,2024-09-30,877.636,11.591,4.52019146337788,False
28708,GSL SAVINGS BANK,2024-03-31,136.485,0.0,0.7770341541743766,False
28708,GSL SAVINGS BANK,2024-06-30,137.182,0.0,0.996950071162406,False
28708,GSL SAVINGS BANK,2024-09-30,139.338,15.243,0.8884321024668989,False
28710,NORTHFIELD BANK,2024-03-31,3972.549,107.205,14.194392398322064,True
28710,NORTHFIELD BANK,2024-06-30,3865.344,0.0,18.25109579373209,True
28710,NORTHFIELD BANK,2024-09-30,3926.945,0.0,13.083367890386436,True
28712,FIRST FS OF MIDDLETOWN,2024-03-31,104.55,0.496,0.3813060910423554,False
28712,FIRST FS OF MIDDLETOWN,2024-06-30,104.054,0.0,0.5067724059539213,False
28712,FIRST FS OF MIDDLETOWN,2024-09-30,106.949,0.0,0.3396593521180371,False
28729,ASCENDIA BANK,2024-03-31,278.144,0.0,1.258300101217215,False
28729,ASCENDIA BANK,2024-06-30,282.595,3.053,1.7424087717834036,False
28729,ASCENDIA BANK,2024-09-30,279.542,0.0,1.2294100453899628,False
28735,GOLDEN BELT BANK FSA,2024-03-31,264.764,1.07,1.2761625718556822,False
28735,GOLDEN BELT BANK FSA,2024-06-30,263.694,4.017,1.7342673214223914,False
28735,GOLDEN BELT BANK FSA,2024-09-30,259.677,2.062,1.2398258817311203,False
28747,HOYNE SAVINGS BANK,2024-03-31,362.896,0.661,2.2085018439271806,False
28747,HOYNE SAVINGS BANK,2024-06-30,362.235,7.374,3.0627429576274725,False
28747,HOYNE SAVINGS BANK,2024-09-30,354.861,0.0,1.9292186686847237,False
28765,KEARNY BANK,2024-03-31,5250.179,52.737,16.937729706984147,True
28765,KEARNY BANK,2024-06-30,5197.442,0.0,22.5968507212861,True
28765,KEARNY BANK,2024-09-30,5502.309,0.0,16.725032226225,True
28769,FIRST FSB OF ANGOLA,2024-03-31,106.441,4.72,0.513179138575196,False
28769,FIRST FSB OF ANGOLA,2024-06-30,101.721,0.0,0.6523874556176268,False
28769,FIRST FSB OF ANGOLA,2024-09-30,104.814,0.0,0.4570863705570439,False
28778,SOMERSET REGAL BANK,2024-03-31,840.822,30.774,3.8449200736946225,False
28778,SOMERSET REGAL BANK,2024-06-30,810.048,0.0,4.555321970434326,False
28778,SOMERSET REGAL BANK,2024-09-30,831.434,0.0,3.2033325914083,False
28780,ARUNDEL FEDERAL SAVINGS BANK,2024-03-31,348.723,3.252,1.39177258971028,False
28780,ARUNDEL FEDERAL SAVINGS BANK,2024-06-30,345.471,4.535,1.8982590939376633,False
28780,ARUNDEL FEDERAL SAVINGS BANK,2024-09-30,340.936,0.0,1.3190445962061477,False
28788,STURDY SAVINGS BANK,2024-03-31,975.868,0.0,5.487644697834742,False
28788,STURDY SAVINGS BANK,2024-06-30,979.78,0.0,7.0555711034413955,False
28788,STURDY SAVINGS BANK,2024-09-30,1040.898,44.552,5.8444797521808995,False
28790,SUPERIOR SAVINGS BANK,2024-03-31,70.182,0.0,0.3212601949335465,False
28790,SUPERIOR SAVINGS BANK,2024-06-30,70.25,0.367,0.4656514599579122,False
28790,SUPERIOR SAVINGS BANK,2024-09-30,69.883,0.653,0.2749996332245472,False
28793,SHARON BANK,2024-03-31,147.561,0.0,0.8178177223376164,False
28793,SHARON BANK,2024-06-30,148.736,8.184,1.0697516545714738,False
28793,SHARON BANK,2024-09-30,140.552,3.864,0.6356750883456715,False
28805,SUNNYSIDE FS&LA OF IRVINGTON,2024-03-31,71.55,0.0,0.33666652554529386,False
28805,SUNNYSIDE FS&LA OF IRVINGTON,2024-06-30,74.685,0.556,0.5416753973685581,False
28805,SUNNYSIDE FS&LA OF IRVINGTON,2024-09-30,74.129,0.0,0.36091653582146654,False
28808,BANKFINANCIAL NATIONAL ASSN,2024-03-31,1271.692,6.354,6.492498195570161,False
28808,BANKFINANCIAL NATIONAL ASSN,2024-06-30,1265.338,51.771,8.98112045588232,False
28808,BANKFINANCIAL NATIONAL ASSN,2024-09-30,1213.567,0.0,6.055023432071121,False
28812,ARMOR BANK,2024-03-31,403.912,10.266,2.0074592201432684,False
28812,ARMOR BANK,2024-06-30,393.646,0.0,2.511870512331938,False
28812,ARMOR BANK,2024-09-30,419.348,2.524,2.1771922312143497,False
28818,CREST SAVINGS BANK,2024-03-31,452.913,0.0,1.957418686150756,False
28818,CREST SAVINGS BANK,2024-06-30,463.628,0.0,2.8776250043167373,False
28818,CREST SAVINGS BANK,2024-09-30,497.057,20.318,2.351520937557425,False
28834,COLUMBIA BANK,2024-03-31,7701.712,44.753,24.602638007003787,True
28834,COLUMBIA BANK,2024-06-30,7656.959,0.0,33.223759799107015,True
28834,COLUMBIA BANK,2024-09-30,7817.506,0.0,22.614702759945942,True
28836,UNITED SAVINGS BANK,2024-03-31,327.273,2.668,3.007169272079178,False
28836,UNITED SAVINGS BANK,2024-06-30,324.605,6.509,4.042967824770719,False
28836,UNITED SAVINGS BANK,2024-09-30,318.096,0.0,3.240703836832799,False
28837,BRATTLEBORO S&LA,2024-03-31,251.772,0.0,1.4423623549416555,False
28837,BRATTLEBORO S&LA,2024-06-30,254.557,3.081,1.8591068257897243,False
28837,BRATTLEBORO S&LA,2024-09-30,251.476,0.0,1.315457934025125,False
28841,COMMUNITY SAVINGS BANK,2024-03-31,365.117,3.652,2.4888813537381465,False
28841,COMMUNITY SAVINGS BANK,2024-06-30,361.465,0.767,3.0688893004734097,False
28841,COMMUNITY SAVINGS BANK,2024-09-30,360.698,0.0,2.0948369400247135,False
28845,FIRST FSB OF TWIN FALLS,2024-03-31,1261.657,0.0,6.9027524624041945,False
28845,FIRST FSB OF TWIN FALLS,2024-06-30,1275.946,0.0,9.158759487759019,False
28845,FIRST FSB OF TWIN FALLS,2024-09-30,1297.091,22.826,6.440011301901976,False
28859,FIRST PIEDMONT FS&LA GAFFNEY,2024-03-31,395.478,1.679,1.4437448651342937,False
28859,FIRST PIEDMONT FS&LA GAFFNEY,2024-06-30,393.799,0.0,2.0362221681657053,False
28859,FIRST PIEDMONT FS&LA GAFFNEY,2024-09-30,394.847,0.0,1.37677911028407,False
28860,CENTURY SAVINGS&LOAN ASSN,2024-03-31,62.464,1.989,0.24580199205897957,False
28860,CENTURY SAVINGS&LOAN ASSN,2024-06-30,60.475,0.0,0.3443235886795355,False
28860,CENTURY SAVINGS&LOAN ASSN,2024-09-30,61.898,0.0,0.26901162622226543,False
28865,MIDCOUNTRY BANK,2024-03-31,974.334,28.183,4.361766525704292,False
28865,MIDCOUNTRY BANK,2024-06-30,946.151,41.74,5.689769314308593,False
28865,MIDCOUNTRY BANK,2024-09-30,904.411,0.0,3.896074052688104,False
28868,BROADSTREET BANK SSB,2024-03-31,341.651,7.953,2.1581410806793815,False
28868,BROADSTREET BANK SSB,2024-06-30,333.698,0.0,2.531867274674917,False
28868,BROADSTREET BANK SSB,2024-09-30,334.819,0.0,1.65862033669981,False
28870,WALLKILL VALLEY FS&LA,2024-03-31,379.85,0.0,1.8782302763917809,False
28870,WALLKILL VALLEY FS&LA,2024-06-30,385.628,0.0,2.5857792582167067,False
28870,WALLKILL VALLEY FS&LA,2024-09-30,404.149,5.86,1.9287686244703268,False
28894,SECURITY FSB,2024-03-31,323.517,0.0,1.6146791572833474,False
28894,SECURITY FSB,2024-06-30,326.445,0.0,2.1166244280224977,False
28894,SECURITY FSB,2024-09-30,330.884,0.0,1.4069515904740353,False
28905,FIRST FINANCIAL BANK,2024-03-31,1378.813,0.0,5.392944042322877,False
28905,FIRST FINANCIAL BANK,2024-06-30,1405.78,0.0,7.293948055564403,False
28905,FIRST FINANCIAL BANK,2024-09-30,1446.548,0.0,5.407684602114433,False
28908,IRON WORKERS SAVINGS BANK,2024-03-31,173.833,0.0,0.8442944776047382,False
28908,IRON WORKERS SAVINGS BANK,2024-06-30,178.305,1.36,1.2936558295642027,False
28908,IRON WORKERS SAVINGS BANK,2024-09-30,176.945,0.0,0.905233743926022,False
28914,EVERGREEN FEDERAL BANK,2024-03-31,514.91,1.624,2.4124622408219056,False
28914,EVERGREEN FEDERAL BANK,2024-06-30,513.286,0.0,3.1741651521445755,False
28914,EVERGREEN FEDERAL BANK,2024-09-30,514.474,2.416,2.214211087194769,False
28924,FIRST FEDERAL SAVINGS BANK,2024-03-31,312.673,3.085,1.5137283020246868,False
28924,FIRST FEDERAL SAVINGS BANK,2024-06-30,309.588,7.979,2.0256016003969948,False
28924,FIRST FEDERAL SAVINGS BANK,2024-09-30,301.609,0.0,1.360826283272933,False
28925,SECURITY SAVINGS BANK,2024-03-31,219.199,5.666,1.2429162682170354,False
28925,SECURITY SAVINGS BANK,2024-06-30,213.533,4.132,1.654953507929055,False
28925,SECURITY SAVINGS BANK,2024-09-30,209.401,0.0,1.1340928093283462,False
28930,VERIMORE BANK,2024-03-31,371.736,0.0,1.7449201598756305,False
28930,VERIMORE BANK,2024-06-30,390.133,3.968,2.700933180649032,False
28930,VERIMORE BANK,2024-09-30,386.165,0.0,1.8284304634538877,False
28942,CARTHAGE S&L NA,2024-03-31,248.808,0.0,1.2012896033501328,False
28942,CARTHAGE S&L NA,2024-06-30,251.003,2.377,1.721524794277887,False
28942,CARTHAGE S&L NA,2024-09-30,248.626,0.862,1.1216127082164862,False
28949,AMORY FS&LA,2024-03-31,66.146,3.039,0.38164832401513593,False
28949,AMORY FS&LA,2024-06-30,63.107,1.147,0.40261970588114027,False
28949,AMORY FS&LA,2024-09-30,61.96,0.595,0.28278382505927174,False
28983,LADYSMITH FS&LA,2024-03-31,64.666,0.0,0.24587338367741107,False
28983,LADYSMITH FS&LA,2024-06-30,66.329,1.265,0.3918977640324392,False
