REPDTE,CERT,NAME,STALP,DEPDOM,ASSET,LNLSNET,CHBAL,EQ
20210630,58133,PATRIOT COMMUNITY BANK,MA,180696,211784,144221,65763,29901.0
20210630,58140,ESQUIRE BANK NATIONAL ASSN,NY,921762,1051825,692360,145553,120044.0
20210630,58148,LCA BANK CORP,UT,124576,211298,184532,23478,28054.0
20210630,5814,AUDUBON STATE BANK,IA,115301,135440,94703,18777,15277.0
20210630,58158,CENTRUST BANK NATIONAL ASSN,IL,137123,161256,112958,17921,19266.0
20210630,58164,BANK OF LEXINGTON INC,KY,270076,310108,207816,78777,32418.0
20210630,58165,BELMONT BANK&TRUST CO,IL,754276,846719,529903,159346,83498.0
20210630,58172,PEOPLES B&T CO CLINTON CNTY,KY,42737,48531,38828,2685,5061.0
20210630,58177,SALLIE MAE BANK,UT,21690781,28835767,20138717,4653458,2335524.0
20210630,5817,HARDIN COUNTY SAVINGS BANK,IA,214971,268973,143976,11906,24988.0
20210630,58180,DEPARTMENT STORES NB,SD,250153,709657,38750,636175,452823.0
20210630,58181,METRO CITY BANK,GA,2025746,2520354,2081404,308706,252150.0
20210630,58184,MERCHANTS COMMERCIAL BANK,VI,322888,358686,132495,14353,33971.0
20210630,58188,HSBC TRUST CO DELAWARE NA,DE,500,55335,0,53676,54513.0
20210630,58196,NOAH BANK,PA,320785,362480,259691,82550,27056.0
20210630,5819,LEE COUNTY BANK,IA,183598,228704,189131,32341,26472.0
20210630,58201,FIRST VISION BANK OF TN,TN,312531,357936,222483,22771,32887.0
20210630,58203,NEWBANK,NY,484110,553278,312578,225912,56108.0
20210630,58208,FIRST FREEDOM BANK,TN,509055,596629,466782,86812,58169.0
20210630,5820,STATE CENTRAL BANK,IA,43572,48920,13751,22206,5309.0
20210630,58210,BRIDGEWATER BANK,MN,2748002,3158933,2545145,91689,336016.0
20210630,58214,TOWN CENTER BANK,IL,115501,152122,112523,16011,15725.0
20210630,58216,BMO HARRIS CENTRAL NA,IL,1000,7999,0,7822,6981.0
20210630,58218,FRIENDLY HILLS BANK,CA,180348,223328,104639,91511,20923.0
20210630,5821,FIRST STATE BANK,IA,217651,273468,160741,22264,29374.0
20210630,58220,HERITAGE BANK&TRUST,TN,188679,210003,154731,14039,18899.0
20210630,58224,NORTHERN CALIFORNIA NB,CA,280664,310731,155015,47189,29012.0
20210630,58227,TRIUMPH BANK,TN,715084,886604,715781,11527,89125.0
20210630,58228,B1BANK,LA,3731353,4328458,2830018,135733,505408.0
20210630,58230,FIRST MO STB OF CAPE COUNTY,MO,164754,186861,140645,25674,16245.0
20210630,58231,OHANA PACIFIC BANK,HI,202833,226186,148451,67297,21913.0
20210630,58234,PACIFIC ALLIANCE BANK,CA,294952,348359,270490,26470,42445.0
20210630,58239,PROVIDENCE BANK,NC,498336,626729,496642,42222,75210.0
20210630,58243,JOHN MARSHALL BANK,VA,1816932,2063981,1547731,168004,218108.0
20210630,58247,LEGACY BANK OF FLORIDA,FL,485628,581982,474863,62971,60934.0
20210630,58255,RIVER BANK&TRUST,AL,2000155,2225982,1225845,78054,206336.0
20210630,58257,DR BANK,CT,318643,431278,356964,12587,42673.0
20210630,58259,FIRST NB OF MICHIGAN,MI,661138,803716,580196,19950,67345.0
20210630,58263,GLOBAL BANK,NY,176703,215498,200071,6191,27498.0
20210630,58264,SIGNATURE BANK,IL,1213479,1353459,953952,220151,123607.0
20210630,58267,MARLIN BUSINESS BANK,UT,719592,918130,778450,95723,153334.0
20210630,5826,LANDMARK NATIONAL BANK,KS,1082878,1246764,684648,133806,150043.0
20210630,58271,REPUBLIC BANK OF ARIZONA,AZ,205832,231015,115617,68298,23620.0
20210630,58274,LIBERTY FIRST BANK,GA,175979,191905,74973,4037,15381.0
20210630,58276,RIVER VALLEY COMMUNITY BANK,CA,451451,503126,254050,57852,47711.0
20210630,58278,GOLDEN VALLEY BANK,CA,404113,442837,242733,51072,36853.0
20210630,58281,AMERICAN RIVIERA BANK,CA,1051473,1150346,768119,233502,90811.0
20210630,58282,EAGLE BANK,MT,82451,94649,59590,5133,10405.0
20210630,58289,RIVER CITY BANK,GA,186885,208093,138664,24689,20917.0
20210630,58291,CALPRIVATE BANK,CA,1209249,1382326,1168528,97867,131346.0
20210630,58292,FREEDOM BANK,KS,166045,218765,134757,12760,20900.0
20210630,58296,AQUESTA BANK,NC,640746,739023,518348,108776,63376.0
20210630,58297,PINNACLE BANK,CA,622896,695845,454539,182965,61975.0
20210630,58300,TABLE ROCK COMMUNITY BANK,MO,118345,128639,70619,36406,9989.0
20210630,58303,AMERIPRISE BANK FSB,MN,8673273,9652482,464523,762153,725396.0
20210630,58307,FIRST BANK OF GREENWICH,CT,427741,540027,446157,53331,43183.0
20210630,58309,AMERICAN MOMENTUM BANK,TX,2242238,2660350,1731325,557799,405971.0
20210630,5830,CITIZENS STATE BANK&TRUST CO,KS,85809,112702,44143,19707,15076.0
20210630,58310,US METRO BANK,CA,771123,872016,617664,183492,93743.0
20210630,58311,COMMUNITY BANK DELAWARE,DE,238424,278966,210245,36443,24690.0
20210630,58314,OLD PLANK TRAIL CMTY BANK NA,IL,1929833,2151369,1420704,170177,184177.0
20210630,58316,INVESTAR BANK NATIONAL ASSN,LA,2266387,2671087,1927376,265820,293858.0
20210630,58319,TEXAS CITIZENS BANK NA,TX,453696,537565,398602,105709,56764.0
20210630,58322,RIVERBANK,WA,159826,192744,130295,29827,15584.0
20210630,58324,LONE STAR BANK,TX,121797,140997,113710,23555,18976.0
20210630,58339,BANK OF CHINA,CA,179998,4954358,1977563,0,
20210630,58341,MOUNTAIN PACIFIC BANK,WA,500416,579924,460243,87546,50954.0
20210630,58348,MILLENNIUM BANK,IL,229377,259786,178397,76371,23640.0
20210630,58357,SOUTHERN INDEPENDENT BANK,AL,253347,303748,129439,18484,32926.0
20210630,58359,UNITED REPUBLIC BANK,NE,125426,150857,113658,8476,20869.0
20210630,5835,FIRST STATE BANK,KS,403057,482090,220624,6109,59123.0
20210630,58366,RELIANT BANK,TN,2631432,3090069,2529594,52968,408040.0
20210630,58371,HYPERION BANK,PA,200628,279501,219070,44353,29171.0
20210630,58372,SABAL PALM BANK,FL,377457,412177,269553,130784,32859.0
20210630,58374,PIEDMONT BANK,GA,1465772,1654256,1146228,185814,170620.0
20210630,58377,CENTRAL BANK,FL,201067,282883,230514,28046,22584.0
20210630,5838,FARMERS STATE BANK,KY,51164,63302,20383,3324,7465.0
20210630,58395,WESTERN STATES BANK,WY,477259,532263,348877,38815,53754.0
20210630,58396,JONAH BANK OF WYOMING,WY,429450,479689,303735,109915,47921.0
20210630,58401,MEGA BANK,CA,366995,436549,345646,64578,46869.0
20210630,58402,METRO PHOENIX BANK,AZ,351824,395430,285237,104442,39445.0
20210630,58405,GOLDWATER BANK N A,AZ,256832,345098,298394,19042,34925.0
20210630,58407,UNIBANK,WA,348067,417079,294783,41672,62467.0
20210630,5840,CITIZENS UNION BK SHELBYVILL,KY,892360,1071081,710595,187447,120685.0
20210630,58410,CROSS RIVER BANK,NJ,3477359,14323105,13431305,359040,527469.0
20210630,58411,CORNERSTONE COMMUNITY BANK,CA,474060,525734,386239,33999,44725.0
20210630,58413,EMBASSY NATIONAL BANK,GA,100078,119488,79454,5387,18190.0
20210630,58415,PACIFIC ENTERPRISE BANK,CA,425479,646550,561109,70741,59359.0
20210630,58423,COMMUNITY BK PLEASANT HILL,MO,108542,118148,32139,6811,9510.0
20210630,58424,ALMA BANK,NY,1154804,1308216,1040949,189798,129019.0
20210630,58426,WEST VALLEY NATIONAL BANK,AZ,105856,116161,75793,34309,9755.0
20210630,58428,LEWIS&CLARK BANK,OR,392319,437854,233912,167061,43914.0
20210630,58433,WATERFORD BANK N A,OH,1377576,1514370,962710,362780,129772.0
20210630,58434,CBANK,OH,206552,250078,211195,11855,27934.0
20210630,58443,FIRST SECURITY BANK OF NV,NV,265645,323141,177481,133386,56645.0
20210630,58446,COMMENCEMENT BANK,WA,504603,561811,381469,36253,52624.0
20210630,58450,TEXAS ADVANTAGE CMTY BANK NA,TX,155408,170436,103007,53790,14741.0
20210630,58457,TRISTATE CAPITAL BANK,PA,10222733,11461329,9250345,518035,787688.0
20210630,58458,CITYWIDE BANKS,CO,2174237,2611842,1456268,41341,382827.0
20210630,58463,SMARTBANK,TN,3150939,3645830,2454342,598838,395978.0
20210630,58469,AMERICAN PLUS BANK N A,CA,485927,582797,496417,26042,93467.0
20210630,58470,HOMETOWN BANK OF PA,PA,259675,279413,193100,48432,19457.0
20210630,58479,BANK OF CENTRAL FLORIDA,FL,810475,882073,415384,321041,68642.0
20210630,5847,PEOPLES BANK MT WASHINGTON,KY,97348,109738,64000,13757,12015.0
20210630,58481,FIRST BANK,NJ,2036228,2443047,2031290,169999,254571.0
20210630,58482,BANK OF MONTANA,MT,145591,161928,89539,68666,15098.0
20210630,58483,PEGASUS BANK,TX,892441,966809,581443,324935,71323.0
20210630,58484,AUSTIN COUNTY STATE BANK,TX,245353,277539,206397,36301,25491.0
20210630,58485,1ST CAPITAL BANK,CA,868385,950650,599260,61491,77191.0
20210630,58486,FINEMARK NATIONAL BANK&TRUST,FL,2397073,2979596,1942697,197099,277998.0
20210630,58490,BENEFICIAL STATE BANK,CA,1256309,1456464,936479,78542,124421.0
20210630,58500,COMMUNITY VALLEY BANK,CA,240575,276052,211418,51165,27632.0
20210630,58504,OLD DOMINION NATIONAL BANK,VA,678190,827524,654139,83684,88295.0
20210630,58508,FIRST FARMBANK,CO,279406,312961,221319,45423,29087.0
20210630,58509,FRONTIER BANK OF TEXAS,TX,477718,545191,392855,88735,55750.0
20210630,58511,PLATINUM BANK,MN,390062,425554,310818,87606,34863.0
20210630,58513,BANK OF PRINCETON,NJ,1398328,1636176,1377864,79939,212839.0
20210630,58517,COMMUNITY BANK,TX,128641,141376,88357,18718,12398.0
20210630,58523,GEORGIA PRIMARY BANK,GA,242659,273435,195394,22061,25058.0
20210630,58532,FIRST FLORIDA INTEGRITY BANK,FL,1990599,2323194,1109687,719739,184050.0
20210630,58533,VININGS BANK,GA,544700,677522,299391,17692,47272.0
20210630,58534,SOLERA NATIONAL BANK,CO,467855,531969,416499,3405,53760.0
20210630,58536,THINK MUTUAL BANK,MN,1807693,2137691,1206019,101649,310063.0
20210630,58537,BANKFLORIDA,FL,191977,217249,146871,46504,24936.0
20210630,5854,SOUTH CENTRAL BANK INC,KY,1350536,1569334,1006048,166997,150680.0
20210630,58556,GOLD COAST BANK,IL,378623,446999,354041,84500,50415.0
20210630,58558,SOUTHERN STATES BANK,AL,1312882,1513421,1086987,149122,160974.0
20210630,58560,PROVIDENCE BANK OF TEXAS SSB,TX,164762,199079,129912,58579,22109.0
20210630,58562,ACCESSBANK TEXAS,TX,507110,561288,411891,52098,52785.0
20210630,58563,SELECT BANK,VA,324046,368879,308045,44588,27857.0
20210630,58564,FLUSHING BANK,NY,6371640,8160278,6676136,145381,780359.0
20210630,58574,REGAL BANK,NJ,509221,574782,370959,168750,54759.0
20210630,58577,PIONEER BANK SSB,TX,1295019,1631256,1067620,285496,168525.0
20210630,58581,TEXAS PARTNERS BANK,TX,1581261,1744630,1208895,272284,159138.0
20210630,58583,CALIFORNIA BANK OF COMMERCE,CA,1686264,1873734,1338769,392506,158305.0
20210630,58584,AMERICAN PRIDE BANK,GA,176584,212924,168992,13566,30053.0
20210630,58586,TURTLE MOUNTAIN STATE BANK,ND,214065,217994,24332,8833,3833.0
20210630,58588,PARTNERS BANK OF CALIFORNIA,CA,335013,405991,325266,71575,37677.0
20210630,58590,NANO BANC,CA,1127087,1295051,990987,240622,129144.0
20210630,58595,CHAIN BRIDGE BANK NA,VA,915795,990829,310655,110178,72421.0
20210630,58596,CARTER BANK&TRUST,VA,3660227,4120513,2816646,216651,398221.0
20210630,58597,PEOPLEFIRST BANK,IL,172938,206149,140191,45465,21192.0
20210630,58602,RELIANCE BANK,MN,174422,198402,151591,18401,19463.0
20210630,58604,LEVEL ONE BANK,MI,2058272,2507040,1761404,218366,247099.0
20210630,58615,VICTORY BANK,PA,406855,452063,306471,111366,32944.0
20210630,58619,MRV BANKS,MO,473203,540612,450686,56054,49397.0
20210630,58626,BANK OF GEORGE,NV,469710,543692,296156,226669,65216.0
20210630,58629,ALLEGIANCE BANK,TX,5459544,6500819,4411157,706900,824648.0
20210630,58630,BANK OF FEATHER RIVER,CA,176722,195159,157956,28432,16345.0
20210630,58636,FIRST CAHAWBA BANK,AL,167193,181812,92200,30500,14522.0
20210630,58644,FIRST COLONY BANK OF FLORIDA,FL,237633,263253,171257,44854,24915.0
20210630,58647,FIRST FOUNDATION BANK,CA,7119482,7917163,5988935,969082,730823.0
20210630,58648,CROSSFIRST BANK,KS,4387464,5309379,4162452,220814,607273.0
20210630,58651,SETTLERS BANK,WI,253283,339320,292711,32054,36707.0
20210630,58652,WESTCHESTER BANK,NY,1133947,1328055,892552,242722,136756.0
20210630,58657,PROMISEONE BANK,GA,495759,561556,402519,53588,64273.0
20210630,58658,VCC BANK,VA,191371,233397,173798,25068,27617.0
20210630,58665,LIVE OAK BANKING CO,NC,6545750,8145681,6448486,405471,575580.0
20210630,58668,SPRING BANK,NY,235904,354692,271137,50220,28518.0
20210630,58671,TEXAN BANK NATIONAL ASSN,TX,362181,434238,336668,76548,46019.0
20210630,58675,HANOVER COMMUNITY BANK,NY,1160560,1541443,1289293,172433,138688.0
20210630,58678,GATEWAY COMMERCIAL BANK,AZ,172347,202009,91986,42696,18803.0
20210630,5867,BANK OF OCEAN CITY,MD,535076,582276,299383,144150,46360.0
20210630,58680,GREAT NATIONS BANK,OK,66085,77923,54660,3618,9677.0
20210630,58687,TOUCHMARK NATIONAL BANK,GA,357994,414095,337495,47434,53817.0
20210630,58689,SOUTH ATLANTIC BANK,SC,1034254,1142408,715277,117812,95373.0
20210630,58691,BLUEHARBOR BANK,NC,348604,389899,261723,68211,37528.0
20210630,58692,INTRACOASTAL BANK,FL,474506,527264,270929,102151,38521.0
20210630,58694,PRIME MERIDIAN BANK,FL,684457,756537,484224,84301,66651.0
20210630,58696,FVCBANK,VA,1686493,1971048,1459919,215408,234010.0
20210630,58712,FREEDOM BANK,NJ,517332,611111,496406,5461,57803.0
20210630,58716,THIRD COAST BANK SSB,TX,1793801,2011001,1538328,352676,159403.0
20210630,58719,PROGRESS BANK&TRUST,AL,1451377,1632550,1226791,87473,167811.0
20210630,58722,MEADOWS BANK,NV,1163077,1305008,920479,337004,139203.0
20210630,58723,BLACK HILLS CMTY BANK N A,SD,369475,414910,312474,25698,43356.0
20210630,58724,NEBRASKA BANK OF COMMERCE,NE,126312,157142,124422,20935,15978.0
20210630,58727,ACCESS BANK,NE,739015,857278,557021,188271,88735.0
20210630,58728,SUNCREST BANK,CA,1191848,1371984,860316,16376,172515.0
20210630,58732,COMMUNITY STATE BANK,CO,131891,151172,104087,10043,19026.0
20210630,58739,TEXAS SECURITY BANK,TX,888162,1014899,652058,209306,83736.0
20210630,5873,WOODSBORO BANK,MD,337434,367028,208798,63516,26588.0
20210630,58741,FIELDPOINT PRIVATE B&T,CT,1000930,1150725,889614,8048,114335.0
20210630,58743,FRONTIER COMMUNITY BANK,VA,123365,142523,120323,11426,15063.0
20210630,58745,FIRST NM BANK LAS CRUCES,NM,137127,158584,65037,61100,18068.0
20210630,5874,CALVIN B TAYLOR BK BERLIN MD,MD,740076,836871,455400,245166,94729.0
20210630,58752,NORTHWEST BANK,ID,836490,993511,655869,220447,111926.0
20210630,58764,MINT NATIONAL BANK,TX,275948,339203,295654,37206,38910.0
20210630,58768,GUADALUPE BANK,TX,214101,235154,156451,66006,20096.0
20210630,58772,MOUNTAIN VIEW BK OF COM,CO,131480,157406,139802,12606,15876.0
20210630,58778,LIBERTY BANK,WA,147871,168464,121101,23280,15640.0
20210630,58780,SPRING BANK,WI,292108,370618,291080,48406,41597.0
20210630,58783,OAKWORTH CAPITAL BANK,AL,830159,925021,698858,113331,89279.0
20210630,58789,GRAND RIVER BANK,MI,414533,464868,380168,59327,42566.0
20210630,58796,PARKSIDE FINANCIAL B&T,MO,633235,742854,514076,97539,66171.0
20210630,58806,GENUBANK,NV,118925,152569,66717,73075,33413.0
20210630,58811,ONE FLORIDA BANK,FL,981112,1090805,742301,271102,106100.0
20210630,58816,ROYAL BUSINESS BANK,CA,3158711,3885317,2796142,494253,536874.0
20210630,58818,MINNESOTA BANK&TRUST,MN,762549,961094,541214,13416,125279.0
20210630,58823,CAPSTAR BANK,TN,2790342,3198504,2033318,426740,375269.0
20210630,58824,VIRGINIA PARTNERS BANK,VA,509175,593402,419859,33950,56342.0
20210630,58826,REDSTONE BANK,CO,178610,219504,117746,14599,29345.0
20210630,58827,OAK VIEW NATIONAL BANK,VA,270188,313736,242841,52762,27477.0
20210630,58828,VALLEY REPUBLIC BANK,CA,1213210,1364944,892537,198368,139783.0
20210630,58852,LIBERTY CAPITAL BANK,TX,292479,330286,246003,78644,31178.0
20210630,58857,NEW HORIZON BANK NA,VA,106313,126056,76548,19680,17118.0
20210630,58859,CORNERSTONE BANK NA,VA,165179,183379,135516,23387,17831.0
20210630,5885,FARMERS BANK OF WILLARDS,MD,411874,489234,295910,147411,46694.0
20210630,58862,PROFESSIONAL BANK,FL,2300666,2560509,1682206,616180,213601.0
20210630,58864,COASTAL CAROLINA NB,SC,637801,706425,457173,128972,62948.0
20210630,58892,SPRINGFIELD FIRST CMTY BANK,MO,608676,850067,684266,7364,134596.0
20210630,58899,COASTAL BANK&TRUST,NC,152879,174489,115861,29420,20037.0
20210630,588,MANUFACTURERS&TRADERS TR CO,NY,129693536,150194813,95451019,35183190,16321054.0
20210630,58927,EVERCORE TRUST CO NA,NY,0,13090,0,1347,12459.0
20210630,5892,KALAMAZOO COUNTY STATE BANK,MI,109699,122506,48303,12975,12609.0
20210630,58935,R BANK,TX,720759,792807,586969,96104,69736.0
20210630,58952,NEW HAVEN BANK,CT,130386,166313,136127,16171,18622.0
20210630,58961,LAKESIDE BANK,LA,329864,360919,160844,133347,27443.0
20210630,58978,CIT BANK NATIONAL ASSN,CA,42183309,49309230,30768770,5035476,5278584.0
20210630,58979,BANKUNITED NATIONAL ASSN,FL,28917100,35583698,22709432,895344,3512925.0
20210630,58999,CANANDAIGUA NATL TR CO OF FL,FL,0,4171,0,3274,3781.0
20210630,58,UNITED BANK,AL,904656,1013346,565156,231762,92499.0
20210630,59017,FIRST REPUBLIC BANK,CA,134656835,161646734,122483437,7876952,13274727.0
20210630,59025,BROWN BROTHERS HARRIMAN TR N,DE,0,11881,0,1186,8505.0
20210630,5902,BANK OF OKOLONA,MS,206050,236047,133203,6966,23978.0
20210630,5903,BANKPLUS,MS,4566050,5056112,3457977,671589,422140.0
20210630,59043,STIFEL TRUST CO DELAWARE NA,DE,297827,334884,0,81355,32488.0
20210630,59046,NEUBERGER BERMAN TRUST CO NA,NY,0,26621,0,0,13435.0
20210630,59047,NEUBERGER BERMAN TR CO DE NA,DE,0,8048,0,0,6084.0
20210630,59052,NBH BANK,CO,6266335,7129184,4386533,993808,742489.0
20210630,59069,KEY NATIONAL TR CO OF DE,DE,0,5543,0,5275,5345.0
20210630,59070,HARBORONE BANK,MA,3788117,4620692,3472350,418161,618454.0
20210630,59074,BANK OF BIRD-IN-HAND,PA,555253,665220,584345,62357,80252.0
20210630,5907,FIRST BANK,MS,554142,626384,340814,104632,59184.0
20210630,59086,PRIMARY BANK,NH,576883,635172,495228,133130,57154.0
20210630,59093,INTERNATIONAL BK OF COM,OK,1502302,1903697,708921,35588,252354.0
20210630,59098,INFINITY BANK,CA,176322,204293,151688,37126,26439.0
20210630,59099,ENDEAVOR BANK,CA,269026,463855,360964,98216,29744.0
20210630,59101,FOURTH CAPITAL BANK,TN,312044,367457,286365,14342,32847.0
20210630,59105,WINTER PARK NATIONAL BANK,FL,522341,596645,259282,84181,48547.0
20210630,59106,BEACON COMMUNITY BANK,SC,266511,337139,277629,22993,31401.0
20210630,59108,CHARLES SCHWAB TRUST BANK,NV,10713000,11939000,0,845000,1175000.0
20210630,59112,STUDIO BANK,TN,411864,470209,326475,57176,50279.0
20210630,59113,GRASSHOPPER BANK N A,NY,194805,257146,68071,32218,60687.0
20210630,59114,COMMERCEONE BANK,AL,344152,399672,315272,53137,51011.0
20210630,59117,LEXICON BANK,NV,147871,290335,183001,76323,18792.0
20210630,59138,MI BANK,MI,119632,147006,107645,35257,16525.0
20210630,59140,GULFSIDE BANK,FL,193825,216254,104086,52009,22061.0
20210630,59143,NEW VALLEY BANK&TRUST,MA,215929,264347,182219,49456,21357.0
20210630,59144,OHIO STATE BANK,OH,198291,240954,213256,2949,42263.0
20210630,59148,WATERMARK BANK,OK,173540,211764,173924,5558,37387.0
20210630,59149,GENERATIONS COMMERCIAL BANK,NY,5507,15445,0,4386,9798.0
20210630,59154,PIERMONT BANK,NY,253723,287303,125299,102702,32115.0
20210630,59157,AMERICAN BK OF THE CAROLINAS,NC,66896,85745,49735,11716,18674.0
20210630,59176,MILLYARD BANK,NH,78134,100463,78451,17536,17077.0
20210630,59177,SQUARE FINL SERVICES INC,UT,53057,125430,38011,75341,61402.0
20210630,59178,TANDEM BANK,GA,92317,113631,76033,31010,18202.0
20210630,59181,GULF ATLANTIC BANK,FL,47166,56977,23968,16705,9563.0
20210630,59182,LOYAL TRUST BANK,GA,85916,108673,77206,28039,22483.0
20210630,59183,TRUSTAR BANK,VA,338068,416000,349877,31156,46297.0
20210630,59185,GULF CAPITAL BANK,TX,232197,318842,177289,130072,85923.0
20210630,59188,TRIAD BUSINESS BANK,NC,209309,266477,147236,48089,44207.0
20210630,59190,VARO BANK NATIONAL ASSN,UT,152415,247876,4545,165915,66939.0
20210630,59193,FOUNDERS BANK,DC,90585,120660,58990,35378,24552.0
20210630,59194,ADP TRUST CO NATIONAL ASSN,DE,0,37635,0,27546,32735.0
20210630,59199,RIVERSIDE BANK OF DUBLIN,OH,17935,41206,21964,13551,23210.0
20210630,59205,NELNET BANK,UT,299371,407611,191165,16818,103065.0
20210630,59206,ROCKPOINT BANK NATIONAL ASSN,TN,42458,71955,19083,39427,29243.0
20210630,59209,CRAFT BANK,GA,44342,69059,25169,40657,22425.0
20210630,59219,CLASSIC CITY BANK,GA,90562,109024,61874,41445,18378.0
20210630,59249,FIRST BANK OF CENTRAL OHIO,OH,9113,35826,12746,22548,26690.0
20210630,59255,CHILTON TRUST CO NA,FL,0,18684,0,4310,16195.0
20210630,59257,CLIMATE FIRST BANK,FL,10281,52716,5522,42723,42333.0
20210630,59262,INTEGRITY BANK FOR BUSINESS,VA,3412,25583,0,23967,21527.0
20210630,59276,ANCHORAGE DIGITAL BANK NA,SD,0,17429,0,14136,16324.0
20210630,5956,PEOPLES BANK,NC,1395558,1598668,884574,287309,156442.0
20210630,5962,SUTTON BANK,OH,1079564,1193655,309613,687654,100014.0
20210630,5969,FARMERS&MERCHANTS STATE BANK,OH,1854761,2142721,1451377,97738,226065.0
20210630,597,CHEMUNG CANAL TRUST CO,NY,2140982,2374724,1537323,54169,196283.0
20210630,5981,COMMUNITY BANK,OH,510329,565311,322204,127252,50178.0
20210630,5994,OKLAHOMA STATE BANK,OK,178886,201187,151047,37175,21949.0
20210630,5999,FIRST STATE BANK IN TEMPLE,OK,21268,26599,9662,449,5296.0
20210630,6051,APOLLO TRUST CO,PA,157590,178584,136803,9595,18614.0
20210630,6063,CORTRUST BANK NATIONAL ASSN,SD,1357758,1524543,865898,25392,137298.0
20210630,6064,BRYANT STATE BANK,SD,34145,43880,26256,8168,4998.0
20210630,6078,ONE AMERICAN BANK,SD,177286,365823,335115,5079,53399.0
20210630,6084,FARMERS STATE BANK OF TURTON,SD,37334,41751,16671,12575,4301.0
20210630,6085,FIRST PREMIER BANK,SD,2662804,3014112,1570652,784209,336158.0
20210630,6088,UNION BANK,TN,204923,230360,86675,9164,23980.0
20210630,6091,MACON BANK&TRUST CO,TN,496524,569471,208078,34013,59290.0
20210630,609,TOMPKINS TRUST CO,NY,2149486,2490747,1485245,44695,162749.0
20210630,6100,LINEAGE BANK,TN,41478,55839,13969,24546,10057.0
20210630,6101,DECATUR COUNTY BANK,TN,170905,195588,140084,14999,17028.0
20210630,6103,CITIZENS BANK,TN,258191,290691,181243,15685,28800.0
20210630,6110,PEOPLES BANK,TN,103511,113750,62069,7001,9553.0
20210630,6123,BANK OF CLARKE COUNTY,VA,1103530,1216368,870344,104230,103388.0
20210630,6128,BANK OF FINCASTLE,VA,236275,267189,192336,46158,29214.0
20210630,6137,BANK OF BOTETOURT,VA,581293,645341,452382,128551,56872.0
20210630,6139,TOUCHSTONE BANK,VA,502538,563675,379541,33815,55310.0
20210630,6149,FARMINGTON STATE BANK,WA,10565,16472,7093,7045,5907.0
20210630,6156,FARMERS STATE BANK,WA,52778,57381,5524,14631,4423.0
20210630,6158,PEOPLES BANK,WA,2387120,2634957,1798302,626935,240540.0
20210630,6161,KITSAP BANK,WA,1437456,1638097,725384,242808,174621.0
20210630,6176,PENDLETON COMMUNITY BANK INC,WV,558529,619914,356628,135716,53894.0
20210630,6180,BANK OF MONROE,WV,160733,184498,102084,19968,23289.0
20210630,6186,CITIZENS STATE BANK OF LOYAL,WI,233494,277020,128881,42332,30382.0
20210630,618,BANK OF MILLBROOK,NY,260625,287587,96205,34913,24946.0
20210630,6194,CITIZENS STATE BANK,WI,249640,300900,216560,32990,32068.0
20210630,6195,STERLING BANK,WI,280596,308013,162853,60953,25960.0
20210630,6198,HIGHLAND STATE BANK,WI,32651,37469,15438,12716,4206.0
20210630,622,AMALGAMATED BANK,NY,5912888,6561863,3148634,548655,546391.0
20210630,623,DEUTSCHE BANK TR CO AMERICAS,NY,30084000,42726000,12883000,21033000,9317000.0
20210630,6271,COMMUNITY NATIONAL BANK,VT,800923,925023,694477,102979,93005.0
20210630,6275,NATIONAL BANK OF MIDDLEBURY,VT,451289,520880,283550,66569,41729.0
20210630,6280,FIRST NB OF ORWELL,VT,78577,86486,59187,24512,7646.0
20210630,628,JPMORGAN CHASE BANK NA,OH,2011344000,3190100000,1030222000,705682000,288130000.0
20210630,6354,FIRST HOPE BK A NATL BK ASSN,NJ,606577,670853,401856,106998,54016.0
20210630,6384,PNC BANK NATIONAL ASSN,DE,368578333,453973605,231979145,68208167,46385598.0
20210630,639,BANK OF NEW YORK MELLON,NY,214188000,384538000,29296000,147077000,28977000.0
20210630,6423,AMBOY BANK,NJ,2203724,2621174,1612318,527430,372834.0
20210630,6442,FIRST NB OF ABSECON,NJ,155555,173704,88349,28631,17072.0
20210630,6464,FIRST NATIONAL BANK OF ELMER,NJ,340536,371412,263266,4739,28869.0
20210630,6516,LIBERTY NATIONAL BANK,OH,373247,441010,326102,6815,53881.0
20210630,6528,FIRST NB OF BELLEVUE,OH,273548,304055,189990,5465,28268.0
20210630,6530,FIRST NB OF BLANCHESTER,OH,66329,75803,42971,13641,7492.0
20210630,6531,CITIZENS NB OF BLUFFTON,OH,760492,947302,731771,11661,102364.0
20210630,6540,FARMERS NB OF CANFIELD,OH,2788987,3243596,1936813,141712,349925.0
20210630,6544,PEOPLES BANK,OH,4255130,5060426,3327008,233293,564921.0
20210630,6548,U S BANK NATIONAL ASSN,OH,422772306,547852681,296741901,44435957,51907363.0
20210630,6560,HUNTINGTON NATIONAL BANK,OH,147543078,174866037,111007346,13817425,18931166.0
20210630,6574,FIRST NB OF DENNISON,OH,259819,286847,134256,21725,24834.0
20210630,6584,COMMUNITY FIRST BANK NA,OH,53464,58868,29102,14159,5091.0
20210630,6592,FIRST NB OF GERMANTOWN,OH,69054,76315,47454,4112,6654.0
20210630,659,FIVE STAR BANK,NY,4689013,5257795,3589759,201748,501500.0
