CERT,NAME,date,Outcome status,history_eligible,exclusion_reason
769,FARMERS BANK&SAVINGS CO,2024-03-31,Usable adjacent outcome,True,Eligible
769,FARMERS BANK&SAVINGS CO,2024-06-30,Usable adjacent outcome,True,Eligible
769,FARMERS BANK&SAVINGS CO,2024-09-30,Usable adjacent outcome,True,Eligible
803,WESBANCO BANK INC,2024-03-31,Usable adjacent outcome,True,Eligible
803,WESBANCO BANK INC,2024-06-30,Usable adjacent outcome,True,Eligible
803,WESBANCO BANK INC,2024-09-30,Usable adjacent outcome,True,Eligible
823,CITIZENS BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
823,CITIZENS BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
823,CITIZENS BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
845,BANK OF ROMNEY,2024-03-31,Usable adjacent outcome,True,Eligible
845,BANK OF ROMNEY,2024-06-30,Usable adjacent outcome,True,Eligible
845,BANK OF ROMNEY,2024-09-30,Usable adjacent outcome,True,Eligible
847,PLEASANTS COUNTY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
847,PLEASANTS COUNTY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
847,PLEASANTS COUNTY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
855,MERCHANTS&FARMERS BK GREENE,2024-03-31,Usable adjacent outcome,True,Eligible
855,MERCHANTS&FARMERS BK GREENE,2024-06-30,Usable adjacent outcome,True,Eligible
855,MERCHANTS&FARMERS BK GREENE,2024-09-30,Usable adjacent outcome,True,Eligible
861,STATE BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
861,STATE BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
861,STATE BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
872,STATE BANK OF COCHRAN,2024-03-31,Usable adjacent outcome,True,Eligible
872,STATE BANK OF COCHRAN,2024-06-30,Usable adjacent outcome,True,Eligible
872,STATE BANK OF COCHRAN,2024-09-30,Usable adjacent outcome,True,Eligible
873,SYNOVUS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
873,SYNOVUS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
873,SYNOVUS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
876,BANK OF DAWSON,2024-03-31,Usable adjacent outcome,True,Eligible
876,BANK OF DAWSON,2024-06-30,Usable adjacent outcome,True,Eligible
876,BANK OF DAWSON,2024-09-30,Usable adjacent outcome,True,Eligible
877,MAGNOLIA STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
877,MAGNOLIA STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
877,MAGNOLIA STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
879,FARMERS STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
879,FARMERS STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
879,FARMERS STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
889,GEORGIA FIRST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
889,GEORGIA FIRST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
889,GEORGIA FIRST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
893,CITIZENS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
893,CITIZENS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
893,CITIZENS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
898,BANK OF FOREST,2024-03-31,Usable adjacent outcome,True,Eligible
898,BANK OF FOREST,2024-06-30,Usable adjacent outcome,True,Eligible
898,BANK OF FOREST,2024-09-30,Usable adjacent outcome,True,Eligible
899,GERBER STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
899,GERBER STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
899,GERBER STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
902,BYRON BANK,2024-03-31,Usable adjacent outcome,True,Eligible
902,BYRON BANK,2024-06-30,Usable adjacent outcome,True,Eligible
902,BYRON BANK,2024-09-30,Usable adjacent outcome,True,Eligible
903,AMALGAMATED BANK OF CHICAGO,2024-03-31,Usable adjacent outcome,True,Eligible
903,AMALGAMATED BANK OF CHICAGO,2024-06-30,Usable adjacent outcome,True,Eligible
903,AMALGAMATED BANK OF CHICAGO,2024-09-30,Usable adjacent outcome,True,Eligible
913,NORTHERN TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
913,NORTHERN TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
913,NORTHERN TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
925,STATE BANK OF GENEVA,2024-03-31,Usable adjacent outcome,True,Eligible
925,STATE BANK OF GENEVA,2024-06-30,Usable adjacent outcome,True,Eligible
925,STATE BANK OF GENEVA,2024-09-30,Usable adjacent outcome,True,Eligible
926,PEOPLES NB OF KEWANEE,2024-03-31,Usable adjacent outcome,True,Eligible
926,PEOPLES NB OF KEWANEE,2024-06-30,Usable adjacent outcome,True,Eligible
926,PEOPLES NB OF KEWANEE,2024-09-30,Usable adjacent outcome,True,Eligible
931,CITIZENS STB OF MILFORD,2024-03-31,Usable adjacent outcome,True,Eligible
931,CITIZENS STB OF MILFORD,2024-06-30,Usable adjacent outcome,True,Eligible
931,CITIZENS STB OF MILFORD,2024-09-30,Usable adjacent outcome,True,Eligible
950,IOWA STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
950,IOWA STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
950,IOWA STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
951,CHEROKEE STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
951,CHEROKEE STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
951,CHEROKEE STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
953,BANKERS TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
953,BANKERS TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
953,BANKERS TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
954,FNB BANK,2024-03-31,Usable adjacent outcome,True,Eligible
954,FNB BANK,2024-06-30,Usable adjacent outcome,True,Eligible
954,FNB BANK,2024-09-30,Usable adjacent outcome,True,Eligible
955,CONNECTION BANK,2024-03-31,Usable adjacent outcome,True,Eligible
955,CONNECTION BANK,2024-06-30,Usable adjacent outcome,True,Eligible
955,CONNECTION BANK,2024-09-30,Usable adjacent outcome,True,Eligible
956,GLENWOOD STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
956,GLENWOOD STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
956,GLENWOOD STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
958,UNITED BANK OF IOWA,2024-03-31,Usable adjacent outcome,True,Eligible
958,UNITED BANK OF IOWA,2024-06-30,Usable adjacent outcome,True,Eligible
958,UNITED BANK OF IOWA,2024-09-30,Usable adjacent outcome,True,Eligible
963,HOME TRUST&SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
963,HOME TRUST&SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
963,HOME TRUST&SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
966,HOME STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
966,HOME STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
966,HOME STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
968,SECURITY TRUST&SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
968,SECURITY TRUST&SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
968,SECURITY TRUST&SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
969,TEMPLETON SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
969,TEMPLETON SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
969,TEMPLETON SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
976,BLISSFIELD STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
976,BLISSFIELD STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
976,BLISSFIELD STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
977,TRI-COUNTY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
977,TRI-COUNTY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
977,TRI-COUNTY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
982,EASTERN MICHIGAN BANK,2024-03-31,Usable adjacent outcome,True,Eligible
982,EASTERN MICHIGAN BANK,2024-06-30,Usable adjacent outcome,True,Eligible
982,EASTERN MICHIGAN BANK,2024-09-30,Usable adjacent outcome,True,Eligible
983,COMERICA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
983,COMERICA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
983,COMERICA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
999,G W JONES EXCHANGE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
999,G W JONES EXCHANGE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
999,G W JONES EXCHANGE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1005,ISABELLA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1005,ISABELLA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1005,ISABELLA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1008,BANK MICHIGAN,2024-03-31,Usable adjacent outcome,True,Eligible
1008,BANK MICHIGAN,2024-06-30,Usable adjacent outcome,True,Eligible
1008,BANK MICHIGAN,2024-09-30,Usable adjacent outcome,True,Eligible
1014,CHOICEONE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1014,CHOICEONE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1014,CHOICEONE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1022,CLARE BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
1022,CLARE BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
1022,CLARE BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
1027,FARMERS BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1027,FARMERS BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1027,FARMERS BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1028,FBT BANK&MORTGAGE,2024-03-31,Usable adjacent outcome,True,Eligible
1028,FBT BANK&MORTGAGE,2024-06-30,Usable adjacent outcome,True,Eligible
1028,FBT BANK&MORTGAGE,2024-09-30,Usable adjacent outcome,True,Eligible
1040,MIDLAND STATES BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1040,MIDLAND STATES BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1040,MIDLAND STATES BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1047,BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1047,BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1047,BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1049,FIRST NB OF STEELEVILLE,2024-03-31,Usable adjacent outcome,True,Eligible
1049,FIRST NB OF STEELEVILLE,2024-06-30,Usable adjacent outcome,True,Eligible
1049,FIRST NB OF STEELEVILLE,2024-09-30,Usable adjacent outcome,True,Eligible
1058,MIDWEST BANKCENTRE,2024-03-31,Usable adjacent outcome,True,Eligible
1058,MIDWEST BANKCENTRE,2024-06-30,Usable adjacent outcome,True,Eligible
1058,MIDWEST BANKCENTRE,2024-09-30,Usable adjacent outcome,True,Eligible
1060,WOOD&HUSTON BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1060,WOOD&HUSTON BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1060,WOOD&HUSTON BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1068,CASS COMMERCIAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1068,CASS COMMERCIAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1068,CASS COMMERCIAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1073,LINDELL BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1073,LINDELL BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1073,LINDELL BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1086,BANK OF VERSAILLES,2024-03-31,Usable adjacent outcome,True,Eligible
1086,BANK OF VERSAILLES,2024-06-30,Usable adjacent outcome,True,Eligible
1086,BANK OF VERSAILLES,2024-09-30,Usable adjacent outcome,True,Eligible
1090,UPPER PENINSULA STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1090,UPPER PENINSULA STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1090,UPPER PENINSULA STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1092,BAYBANK,2024-03-31,Usable adjacent outcome,True,Eligible
1092,BAYBANK,2024-06-30,Usable adjacent outcome,True,Eligible
1092,BAYBANK,2024-09-30,Usable adjacent outcome,True,Eligible
1095,CENTRAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1095,CENTRAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1095,CENTRAL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1098,ROOT RIVER STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1098,ROOT RIVER STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1098,ROOT RIVER STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1100,PEOPLES STB OF PLAINVIEW,2024-03-31,Usable adjacent outcome,True,Eligible
1100,PEOPLES STB OF PLAINVIEW,2024-06-30,Usable adjacent outcome,True,Eligible
1100,PEOPLES STB OF PLAINVIEW,2024-09-30,Usable adjacent outcome,True,Eligible
1105,FIRST INTERSTATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1105,FIRST INTERSTATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1105,FIRST INTERSTATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1117,AMERICAN BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
1117,AMERICAN BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
1117,AMERICAN BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
1118,CITIZENS STB OF ARLINGTON,2024-03-31,Usable adjacent outcome,True,Eligible
1118,CITIZENS STB OF ARLINGTON,2024-06-30,Usable adjacent outcome,True,Eligible
1118,CITIZENS STB OF ARLINGTON,2024-09-30,Usable adjacent outcome,True,Eligible
1122,FIRST FIDELITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1122,FIRST FIDELITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1122,FIRST FIDELITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1125,MERCHANTS STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1125,MERCHANTS STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1125,MERCHANTS STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1141,COLORADO B&T CO OF LA JUNTA,2024-03-31,Usable adjacent outcome,True,Eligible
1141,COLORADO B&T CO OF LA JUNTA,2024-06-30,Usable adjacent outcome,True,Eligible
1141,COLORADO B&T CO OF LA JUNTA,2024-09-30,Usable adjacent outcome,True,Eligible
1147,PEOPLES BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1147,PEOPLES BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1147,PEOPLES BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1150,FIDELITY STATE BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1150,FIDELITY STATE BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1150,FIDELITY STATE BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1163,WAHOO STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1163,WAHOO STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1163,WAHOO STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1164,CITIZENS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1164,CITIZENS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1164,CITIZENS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1165,FIRST BANK OF OKARCHE,2024-03-31,Usable adjacent outcome,True,Eligible
1165,FIRST BANK OF OKARCHE,2024-06-30,Usable adjacent outcome,True,Eligible
1165,FIRST BANK OF OKARCHE,2024-09-30,Usable adjacent outcome,True,Eligible
1167,UINTA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1167,UINTA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1167,UINTA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1169,SUNDANCE STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1169,SUNDANCE STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1169,SUNDANCE STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1184,BANK&TRUST SSB,2024-03-31,Usable adjacent outcome,True,Eligible
1184,BANK&TRUST SSB,2024-06-30,Usable adjacent outcome,True,Eligible
1184,BANK&TRUST SSB,2024-09-30,Usable adjacent outcome,True,Eligible
1198,ARROWHEAD BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1198,ARROWHEAD BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1198,ARROWHEAD BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1208,GUARANTY BANK&TRUST N A,2024-03-31,Usable adjacent outcome,True,Eligible
1208,GUARANTY BANK&TRUST N A,2024-06-30,Usable adjacent outcome,True,Eligible
1208,GUARANTY BANK&TRUST N A,2024-09-30,Usable adjacent outcome,True,Eligible
1209,COMMERCIAL BANK OF TEXAS NA,2024-03-31,Usable adjacent outcome,True,Eligible
1209,COMMERCIAL BANK OF TEXAS NA,2024-06-30,Usable adjacent outcome,True,Eligible
1209,COMMERCIAL BANK OF TEXAS NA,2024-09-30,Usable adjacent outcome,True,Eligible
1210,VISTA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1210,VISTA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1210,VISTA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1213,CORNERSTONE CAPITAL BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
1213,CORNERSTONE CAPITAL BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
1213,CORNERSTONE CAPITAL BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
1218,FIRST STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1218,FIRST STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1218,FIRST STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1219,WELLINGTON STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1219,WELLINGTON STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1219,WELLINGTON STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1225,FARMERS&MERCHANTS BK LONG BE,2024-03-31,Usable adjacent outcome,True,Eligible
1225,FARMERS&MERCHANTS BK LONG BE,2024-06-30,Usable adjacent outcome,True,Eligible
1225,FARMERS&MERCHANTS BK LONG BE,2024-09-30,Usable adjacent outcome,True,Eligible
1237,IRELAND BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1237,IRELAND BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1237,IRELAND BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1265,CASHMERE VALLEY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1265,CASHMERE VALLEY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1265,CASHMERE VALLEY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1281,WASHINGTON TRUST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1281,WASHINGTON TRUST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1281,WASHINGTON TRUST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1291,FARMERS BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1291,FARMERS BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1291,FARMERS BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1294,FNBC BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1294,FNBC BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1294,FNBC BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1296,FARMERS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1296,FARMERS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1296,FARMERS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1299,EVOLVE BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
1299,EVOLVE BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
1299,EVOLVE BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
1331,FARMERS&MERCHANTS BK CNTL CA,2024-03-31,Usable adjacent outcome,True,Eligible
1331,FARMERS&MERCHANTS BK CNTL CA,2024-06-30,Usable adjacent outcome,True,Eligible
1331,FARMERS&MERCHANTS BK CNTL CA,2024-09-30,Usable adjacent outcome,True,Eligible
1365,PEOPLES BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1365,PEOPLES BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1365,PEOPLES BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1373,BOM BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1373,BOM BANK,2024-06-30,Usable adjacent outcome,True,Eligible
1373,BOM BANK,2024-09-30,Usable adjacent outcome,True,Eligible
1374,BANK OF COMMERCE,2024-03-31,Usable adjacent outcome,True,Eligible
1374,BANK OF COMMERCE,2024-06-30,Usable adjacent outcome,True,Eligible
1374,BANK OF COMMERCE,2024-09-30,Usable adjacent outcome,True,Eligible
1376,CITIZENS BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1376,CITIZENS BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1376,CITIZENS BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1380,FELICIANA BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
1380,FELICIANA BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
1380,FELICIANA BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
1386,RED ROCK BANK,2024-03-31,Usable adjacent outcome,True,Eligible
1386,RED ROCK BANK,2024-06-30,Usable adjacent outcome,True,Eligible
