CERT,NAME,date,Ridge,MLP,Low equity/assets,Largest deposits,PCA,Isolation Forest 42,Isolation Forest 7,Isolation Forest 99,Autoencoder 42,Autoencoder 7,Autoencoder 99,PCA without size,Isolation Forest 42 without size,Isolation Forest 7 without size,Isolation Forest 99 without size,Autoencoder 42 without size,Autoencoder 7 without size,Autoencoder 99 without size
9614,LOCAL BANK,2024-06-30,-0.026822342,-0.020811168,-0.2580613123220552,44553,1.174198956570581,0.6149272107722945,0.6163866327774096,0.6294162910591331,1.0938414775833014,1.407866917160599,1.303173818797187,1.4529237795638417,0.6363968143582724,0.6453849911190352,0.6476637879283954,2.077285151613175,2.2996693376066557,2.171832598848347
9614,LOCAL BANK,2024-09-30,-0.028025245,-0.007758572,-0.24841843651152282,46134,0.9138597273873671,0.5891040376806413,0.597126062307266,0.5941469682362439,0.6338959567479627,1.6544497980683768,1.2274343194779098,1.1464992100343,0.6103512454166887,0.625458494980484,0.6224575738133655,1.887781660249256,2.0790819405166916,1.926417657414642
9615,SWEET WATER STATE BANK,2024-03-31,-0.012753286,-0.003058365,-0.08755256585194583,111835,0.027310414008663686,0.3717742628077832,0.3740493320720526,0.37633166952142044,0.0573649608622986,0.05332743629282992,0.056888891299170616,0.03433283746303573,0.3838415105954574,0.3752087047787714,0.38456326727245727,0.060020367387422946,0.05912013863330264,0.06737208290585664
9615,SWEET WATER STATE BANK,2024-06-30,-0.012598151,-0.0057446994,-0.08910906697565167,113054,0.02589211513142403,0.37169098052813304,0.3722127832369532,0.36927233898725403,0.045234567459479326,0.04101194835566264,0.044170927266011684,0.030307886950704847,0.38092233594872954,0.37616318849294966,0.37432384621146925,0.052250314216990806,0.04132667130018762,0.05157346042147836
9615,SWEET WATER STATE BANK,2024-09-30,-0.012607081,-0.004137714,-0.09404894073274223,116567,0.020999431470353744,0.36583936068240125,0.3675646237417746,0.3689986163196974,0.043803836228977246,0.04280477318802552,0.04596917327967172,0.026867525875618713,0.37245363739363535,0.36915003919479844,0.3648327220271277,0.0587875993407605,0.058037929267818665,0.045443275839347895
9620,FIRST BANK,2024-03-31,-0.014528734,-0.006058241,-0.08179458287770243,657289,0.06308545275291097,0.39946554497129394,0.4142711679832826,0.4125912475255733,0.088013085276526,0.08659790372495965,0.08225484115841511,0.07713005298512804,0.41080055673915344,0.4045574994359379,0.40560923218058537,0.09336252755981403,0.10156835923354512,0.09120369276800896
9620,FIRST BANK,2024-06-30,-0.014265053,-0.0072034695,-0.08369411144197698,662062,0.05068066431228957,0.39012215653903465,0.4044378623403975,0.4036724140774969,0.06992804214527999,0.07252639801978926,0.07178072312783938,0.06076479045670625,0.3950261223939022,0.4007187297574003,0.39307152557761776,0.06978762910788355,0.08505279335468062,0.07821019222106323
9620,FIRST BANK,2024-09-30,-0.01421498,-0.008920193,-0.09100012208153126,657355,0.04083081062545501,0.3887846662288121,0.39173085603036345,0.39590133143411654,0.0594984423793532,0.06151012579651112,0.06908929842141343,0.04926941292057858,0.391527716239915,0.3855152475321186,0.3898851933892242,0.05864050595111839,0.07161911419680053,0.07203886258346275
9622,CAPITAL CITY BANK,2024-03-31,-0.021986268,-0.020109996,-0.10512568900557975,3723559,0.05286813231470809,0.41769659205023807,0.41932219043227714,0.43128746898067377,0.1108227195475276,0.08178799731356086,0.10713314209473819,0.06252881496811022,0.3638616762012668,0.3727197482035559,0.364043066731685,0.06602759465117675,0.09959090985482182,0.08377977971241347
9622,CAPITAL CITY BANK,2024-06-30,-0.021680666,-0.018500565,-0.10782696037814911,3684337,0.03698159861722651,0.4145544506960634,0.4103042846303241,0.4291363632039681,0.09085829175378439,0.07309306521050137,0.0959761661556666,0.0387787281547151,0.3642273665266317,0.3652355490455026,0.35784654290537843,0.08273122063009292,0.06414711722721578,0.07359149663425388
9622,CAPITAL CITY BANK,2024-09-30,-0.021975566,-0.018937971,-0.1107488836567731,3660205,0.021802028331757636,0.4070792443915052,0.402091009469443,0.4228516599033791,0.08231583605980078,0.05676686572789642,0.08665520018682464,0.021367823939742812,0.36304809323527437,0.36097239208123527,0.35797935015252297,0.059145812475301554,0.08318185028905586,0.06236010204831306
9631,ALLIANCE COMMUNITY BANK,2024-03-31,-0.011828243,0.01231171,-0.06100909516649824,361426,0.017380918335543956,0.4046020708625617,0.413559322359551,0.4004557755058346,0.042678300192266275,0.05359518949638527,0.04381421103389349,0.02135243663631597,0.4232024030920998,0.42054727793273056,0.42337666348718056,0.06518580585004716,0.0721060314345491,0.07396784912470068
9631,ALLIANCE COMMUNITY BANK,2024-06-30,-0.012126889,0.000733176,-0.06368823164548239,358038,0.011859009491605867,0.39838981784568206,0.4114558294767362,0.39603197363462,0.042340236527405754,0.052264524068074955,0.035780019228987214,0.014669911077136258,0.41383984173791977,0.41575258884311744,0.4149304171598972,0.059456143177103155,0.06317149505234339,0.05874820573237946
9631,ALLIANCE COMMUNITY BANK,2024-09-30,-0.012845938,0.009965542,-0.07373821334839052,361478,0.013345057603872215,0.3955693095404706,0.40242505155877634,0.3892133648705443,0.031103550107429136,0.04232042601161217,0.023862655743507037,0.01509190809213412,0.4090362484711445,0.41022899638312205,0.40794099819231944,0.03596224393252469,0.0449820716665293,0.052279723948630216
9632,FORTRESS BANK,2024-03-31,-0.025864512,-0.032762356,-0.09822059128989823,612466,0.011755308383707492,0.3675259785923292,0.3740382945568124,0.37679855324850375,0.07938115885746418,0.04393300892908615,0.08582164946815066,0.00816792767616897,0.37498697817924476,0.38056977363135236,0.3715994869510397,0.049499619195214783,0.027080176487913332,0.04037909383929823
9632,FORTRESS BANK,2024-06-30,-0.02658542,-0.03288501,-0.0965963374733797,627014,0.013047801145240661,0.359978493197732,0.3733126776089821,0.37013692086733324,0.03687782117448976,0.03224375574572099,0.037853280126257376,0.013399414850615084,0.365242580690087,0.365975931828393,0.3643789933057611,0.03406496102744143,0.033635050210237535,0.039693806855380834
9632,FORTRESS BANK,2024-09-30,-0.025973622,-0.031058325,-0.0967515664819239,642579,0.008139297631941765,0.3649010656558987,0.37162536867180757,0.3704745737734033,0.03348108728026238,0.03293771722787196,0.03582662653757635,0.010258168467006437,0.364522964302613,0.3713029473397008,0.36180594067443,0.023338507067348108,0.03150948269530811,0.03484514049001903
9647,CITIZENS BANK,2024-03-31,-0.0182342,-0.024720594,-0.08738020356108071,587963,0.1147879654423001,0.38441054858183354,0.38963646265118834,0.3841998062628755,0.13301448658459963,0.11961121216704003,0.13729211642363728,0.13979594156041603,0.3835382137113961,0.3842366722751328,0.38444726312761024,0.14471918219411456,0.15436165387023165,0.15968564648172479
9647,CITIZENS BANK,2024-06-30,-0.018724361,-0.023521386,-0.086153940706938,592853,0.04091822431755808,0.3737475587321215,0.3713178586514119,0.3736112077196364,0.05442979186336917,0.04815628277271565,0.06127917700406964,0.04790481223289844,0.37148085315159923,0.3701159018669333,0.3675910992689003,0.06083176440831709,0.06133019272957227,0.06625303463757012
9647,CITIZENS BANK,2024-09-30,-0.019994797,-0.020300252,-0.09285981819679444,573984,0.013143650021082389,0.3650915986424637,0.3678097242582011,0.36601833336140754,0.03219192233008801,0.022630166367811955,0.038703476492817,0.015088159414460853,0.3673280701777004,0.3667909834196522,0.360190462697694,0.022822366840306828,0.033867128955195086,0.031362397687025784
9658,CITIZENS STB OF CHENEY KS,2024-03-31,-0.010000622,0.017654404,-0.0702212450185516,74289,0.03179401966198871,0.40152257146403864,0.41383991011289734,0.3992920131976963,0.1124022606481084,0.1294041418447262,0.11190862004336792,0.039751930634194,0.41837849337985306,0.42093202265037377,0.4239085580249404,0.14461393237529013,0.0978377680715711,0.17512733213909965
9658,CITIZENS STB OF CHENEY KS,2024-06-30,-0.011065212,0.014079705,-0.07123815524804304,76513,0.022347024746382383,0.4075273800727657,0.4114450449553952,0.3987132387445416,0.10156622171862895,0.10799481476514025,0.09883761707995861,0.028235741421885344,0.4056354322342999,0.4096038827283752,0.41349429077072686,0.11947944804370322,0.14171327729353778,0.12693978065023018
9658,CITIZENS STB OF CHENEY KS,2024-09-30,-0.013206996,0.005462344,-0.08316519856306284,74358,0.013121710970781358,0.390815189335932,0.3937252085985803,0.3918927423603533,0.0794446136189076,0.08539245720068903,0.07728503313512168,0.016479256202873327,0.4041082883824895,0.4101454948908841,0.40264142839593253,0.11282001931935812,0.09373007416756929,0.09455923247347746
9659,STATE BANK OF DOWNS,2024-03-31,-0.022158682,-0.023213046,-0.12904337370597377,116905,0.11066141016425872,0.3777670935850567,0.3826490978979087,0.3777323862433859,0.13221309088758743,0.12612022965580658,0.13392778066430777,0.13157556508333693,0.3949840228169544,0.4003188436992662,0.39293591741810413,0.15804713396458928,0.1588064987334289,0.16196484015277557
9659,STATE BANK OF DOWNS,2024-06-30,-0.022575727,-0.024240889,-0.13947557000747424,109734,0.10784046633264546,0.37693448515209027,0.38759452670686817,0.3820370688757687,0.14191509123500873,0.1370875692116785,0.13597131075435187,0.13519603487476828,0.3926204531085356,0.4080439244197652,0.3939075234949009,0.1745267031117933,0.1678945247914168,0.17283548207486207
9659,STATE BANK OF DOWNS,2024-09-30,-0.02260797,-0.021204576,-0.1359894510210011,113961,0.08361863247646853,0.3808776686067324,0.37948225628574805,0.3795349230940842,0.12129504301634664,0.12194184826431831,0.13156323212848253,0.10334551784698273,0.39139792759510744,0.39826531238302393,0.3899822129959189,0.13600902787122215,0.12710698674380866,0.13772533537934017
9661,BANK OF HOLYROOD,2024-03-31,-0.019521227,-0.016210362,-0.1387477340940834,52736,0.021249100682039564,0.36554443417297994,0.3751166905228655,0.37529158320260686,0.08367953621626055,0.08146458932065445,0.0874412365891919,0.005651581481484411,0.37407935722050123,0.37321691728634837,0.36895845602894534,0.11083599890048632,0.0800168365172553,0.10735946424461315
9661,BANK OF HOLYROOD,2024-06-30,-0.019239146,-0.016587172,-0.14127631500029988,51953,0.016169533534823904,0.37733626250868274,0.38007657062945205,0.3795071772223532,0.08484406515596597,0.07604233923678697,0.0807849138624452,0.013200725625824482,0.3712760588185862,0.380223425726323,0.37162340211388706,0.0611260418115999,0.11157561891337155,0.07546074105001
9661,BANK OF HOLYROOD,2024-09-30,-0.021659698,-0.018418947,-0.15528436564586692,49637,0.015046063851914971,0.3753397096952766,0.3785988446489864,0.3810987920337688,0.08983556158695968,0.08984312598331329,0.0901467876204551,0.0113129759298797,0.37983278061939196,0.385051293808777,0.3717413640083637,0.12646100393061252,0.0750463538462755,0.12130883690074704
9665,KAW VALLEY BANK,2024-03-31,-0.02232609,-0.021617852,-0.11384701926641864,260400,0.015679859205857145,0.3607686385944604,0.3625110151104497,0.3600684470287303,0.06829963615886804,0.06647465910230041,0.06814636399375087,0.01661914542626627,0.36525602210982616,0.36590382601160193,0.3632840696475546,0.0806186450544696,0.05425674236457767,0.07991267831508933
9665,KAW VALLEY BANK,2024-06-30,-0.024597358,-0.030705176,-0.1200748202941887,253075,0.013650561695260938,0.36082305088200683,0.3649463376467749,0.35736807042390306,0.06392402032905045,0.06306424581996832,0.05334278812843374,0.01704877277488493,0.3665670541382233,0.3665265172427697,0.36186055794283156,0.05176949349607902,0.08041290204967702,0.07001781649858246
