CERT,date,method,log_deposits,cash_ratio,loan_ratio,equity_ratio,prior_growth
29950,2024-06-30,Autoencoder 42,0.015234239549900216,0.06235139409564385,0.02683356837739317,0.03299197598744268,0.8625888219896201
29950,2024-09-30,Autoencoder 42,0.013346796356761968,0.08414938344224443,0.03243319382209729,0.05688218762931624,0.8131884387495802
29961,2024-03-31,Autoencoder 42,0.008727247654277752,0.008475974855918575,0.09733049217556604,0.01148848469441491,0.8739778006198227
29961,2024-06-30,Autoencoder 42,0.005694957914075167,0.009855336740956367,0.1108218712430336,0.009827653597991384,0.8638001805039434
29961,2024-09-30,Autoencoder 42,0.0022233078573887038,0.008402030014128904,0.08466322241373883,0.01442729556536041,0.8902841441493832
29966,2024-03-31,Autoencoder 42,0.002675680483841681,0.4386675932021174,0.1603544414773514,0.05918019385242587,0.33912209098426355
29966,2024-06-30,Autoencoder 42,0.0023936858127784582,0.5122088588998224,0.168328988888029,0.07798171157924363,0.2390867548201266
29966,2024-09-30,Autoencoder 42,0.0016433362543803065,0.5768228904881851,0.18697913110437717,0.07272812741369561,0.16182651473936177
29975,2024-03-31,Autoencoder 42,0.004707602255151892,0.36657674708968213,0.15263650237371357,0.11462706314963095,0.3614520851318215
29975,2024-06-30,Autoencoder 42,0.004486604029938475,0.3514312853100312,0.1330421549254567,0.07182937589845914,0.43921057983611445
29975,2024-09-30,Autoencoder 42,0.005410015114141547,0.26266786744833287,0.09686883626726386,0.06712125619604618,0.5679320249742156
29980,2024-03-31,Autoencoder 42,0.04033538404172937,0.21073425083498923,0.00530959203959933,0.06761568377572069,0.6760050893079614
29980,2024-06-30,Autoencoder 42,0.031899400844961366,0.18124445537684955,0.00949578091831962,0.06140414285722411,0.7159562200026455
29980,2024-09-30,Autoencoder 42,0.045846348481622945,0.12451492687180635,0.019085140311095174,0.08338214025848022,0.7271714440769955
29986,2024-03-31,Autoencoder 42,0.001317536110646978,0.30755531557376403,0.07361397119502369,0.030634587487509433,0.5868785896330558
29986,2024-06-30,Autoencoder 42,0.0011178459785164889,0.29639828344012714,0.038896916090521386,0.030500103156646537,0.6330868513341884
29986,2024-09-30,Autoencoder 42,0.0014383582420611524,0.3533427262451526,0.041479846867188065,0.036544798195828884,0.5671942704497692
29988,2024-03-31,Autoencoder 42,0.001273370812966894,0.02065094576806298,0.053880294435306036,0.07119295254220441,0.8530024364414597
29988,2024-06-30,Autoencoder 42,0.001185460428463592,0.03746192940070246,0.099841084440945,0.02665076068192885,0.83486076504796
29988,2024-09-30,Autoencoder 42,0.0024080761768790183,0.037733225555703666,0.0766781131442651,0.037669077382283596,0.8455115077408686
29995,2024-03-31,Autoencoder 42,0.009933629776366765,0.181219690374797,0.15227716124835874,0.012004931867919727,0.6445645867325578
29995,2024-06-30,Autoencoder 42,0.010408236527426316,0.12366274910001349,0.04630863650978988,0.01216454687407236,0.8074558309886979
29995,2024-09-30,Autoencoder 42,0.0102749993667841,0.11774866750334236,0.02028236231254807,0.017886909865953347,0.8338070609513721
30012,2024-03-31,Autoencoder 42,0.029462527405452743,0.1266953620181593,0.29221415113559546,0.006727762147090131,0.5449001972937024
30012,2024-06-30,Autoencoder 42,0.02771851186702227,0.11190476643655807,0.26978452248228285,0.013194706013513925,0.5773974932006228
30012,2024-09-30,Autoencoder 42,0.018356570262904742,0.16808416433758364,0.35104829704589735,0.006806322361144345,0.4557046459924698
30031,2024-03-31,Autoencoder 42,0.0033572869001411557,0.5013565388192033,0.1426577326947311,0.03395343753154826,0.31867500405437615
30031,2024-06-30,Autoencoder 42,0.0016134023290568593,0.37248988329705274,0.12315968891970945,0.030055126365740464,0.4726818990884406
30031,2024-09-30,Autoencoder 42,0.0027712339632774813,0.4476580791623206,0.15649474554484477,0.029700972348040557,0.36337496898151656
30039,2024-03-31,Autoencoder 42,0.015302933352388534,0.14865965843617357,0.031835650613754145,0.08052258719253183,0.7236791704051518
30039,2024-06-30,Autoencoder 42,0.012715639118911918,0.1300101797651131,0.02777642388939401,0.08072850877804606,0.7487692484485349
30039,2024-09-30,Autoencoder 42,0.01422125389352267,0.10933483990099106,0.02962556453496972,0.0659784676898499,0.7808398739806667
30043,2024-03-31,Autoencoder 42,0.005497522932121239,0.1913263061612957,0.02751486643991798,0.013612053430537029,0.762049251036128
30043,2024-06-30,Autoencoder 42,0.010043676912459025,0.09613136752026717,0.019518559744434977,0.022352492223108592,0.8519539035997302
30043,2024-09-30,Autoencoder 42,0.010372912510021745,0.12090845604284323,0.027651698417440824,0.0360075443439283,0.8050593886857659
30052,2024-03-31,Autoencoder 42,0.01466817670536126,0.01702879601405606,0.025327291397191993,0.014245619162915304,0.9287301167204753
30052,2024-06-30,Autoencoder 42,0.013055329859066492,0.015241308374655985,0.008674948633499055,0.0035453377610574445,0.9594830753717211
30052,2024-09-30,Autoencoder 42,0.010773254628636066,0.018862339070726725,0.004313057992236395,0.005676156334481122,0.9603751919739196
30058,2024-03-31,Autoencoder 42,0.026197860099588948,0.17396249606950756,0.058383362223886126,0.12025522162037144,0.621201059986646
30058,2024-06-30,Autoencoder 42,0.022555179190336824,0.11730339338863965,0.03848159073574667,0.02370086274891769,0.7979589739363591
30058,2024-09-30,Autoencoder 42,0.019654173464317002,0.09428616298533378,0.04000078444643705,0.11208272484004929,0.7339761542638628
30065,2024-03-31,Autoencoder 42,0.021033557542564318,0.2938329566607352,0.1129565134274446,0.10970357045406383,0.46247340191519204
30065,2024-06-30,Autoencoder 42,0.021554662386164228,0.11426429057662535,0.07825214075964433,0.1857757918373771,0.600153114440189
30065,2024-09-30,Autoencoder 42,0.019469934853644937,0.10673817428740584,0.10254228761982312,0.15185563457522494,0.6193939686639012
30067,2024-03-31,Autoencoder 42,0.001948695760317678,0.14151925341428098,0.032846419435127394,0.01172427335865622,0.8119613580316177
30067,2024-06-30,Autoencoder 42,0.0035917945987776765,0.11630359828650774,0.02748291072872666,0.013490069780883157,0.8391316266051049
30067,2024-09-30,Autoencoder 42,0.004616808207186784,0.15509151798657442,0.04261440110851966,0.00959798146754998,0.7880792912301691
30072,2024-03-31,Autoencoder 42,0.0027012966064116867,0.46621456069647366,0.27541687295431494,0.031108246424324686,0.22455902331847516
30072,2024-06-30,Autoencoder 42,0.0021771715789517883,0.5226487972556216,0.2195246518379357,0.024499415474069173,0.23114996385342174
30072,2024-09-30,Autoencoder 42,0.0022274339361549682,0.5806213632798007,0.20624320411003222,0.021061036658308763,0.18984696201570325
30076,2024-03-31,Autoencoder 42,0.017807941254640282,0.038304317784518656,0.01225481142257381,0.008317534574618639,0.9233153949636486
30076,2024-06-30,Autoencoder 42,0.017297547493584756,0.032291513184066964,0.008790973305437575,0.01357141896492134,0.9280485470519894
30076,2024-09-30,Autoencoder 42,0.017628692464130194,0.08923873646116058,0.0320034045710212,0.009966771967473413,0.8511623945362146
30084,2024-03-31,Autoencoder 42,0.004454442964215562,0.2621696998394107,0.09835538002074573,0.0828640421368848,0.5521564350387431
30084,2024-06-30,Autoencoder 42,0.004296171770256162,0.12058857957428774,0.06402450692525123,0.09070728730943206,0.7203834544207728
30084,2024-09-30,Autoencoder 42,0.0048315259341639456,0.07235325788081809,0.04782835970450712,0.08100697264728295,0.7939798838332279
30085,2024-03-31,Autoencoder 42,0.0018166084269448006,0.24457069344763208,0.06252891816840982,0.004703175071596162,0.6863806048854172
30085,2024-06-30,Autoencoder 42,0.001159452470826168,0.2583183365723502,0.0696884626342921,0.011123716476785223,0.6597100318457464
30085,2024-09-30,Autoencoder 42,0.002098523879835952,0.3799681970231908,0.06927121507470185,0.006599114993256052,0.5420629490290153
30103,2024-03-31,Autoencoder 42,0.007321258472408617,0.5799171270575658,0.21823864293385264,0.006891197285224724,0.18763177425094837
30103,2024-06-30,Autoencoder 42,0.008559870286809107,0.44426762055939967,0.15939844632841163,0.011850802004431067,0.3759232608209485
30103,2024-09-30,Autoencoder 42,0.004548472431583137,0.4572866765455168,0.1081510726357496,0.01979812573242656,0.4102156526547239
30111,2024-03-31,Autoencoder 42,0.001597760808935944,0.006888392569968232,0.1118741027858789,0.10724128547384008,0.7723984583613769
30111,2024-06-30,Autoencoder 42,0.0019355145354007339,0.018551927694099347,0.051919129049038414,0.05093988980186285,0.8766535389195986
30111,2024-09-30,Autoencoder 42,0.0028870597824116346,0.022774125488819713,0.027119381756647923,0.04462420764864644,0.9025952253234742
30117,2024-03-31,Autoencoder 42,0.0033467725071898557,0.1440330699512804,0.03132997710535594,0.03395779874260004,0.7873323816935738
30117,2024-06-30,Autoencoder 42,0.004504837281396359,0.11754375580332532,0.03703268375369895,0.042094641331804565,0.7988240818297748
30117,2024-09-30,Autoencoder 42,0.003856534861291049,0.1303582715604877,0.032552313401169805,0.041384110738551756,0.7918487694384997
30119,2024-03-31,Autoencoder 42,0.0030351307796524897,0.028602519894399825,0.015826051877464265,0.01837160233632629,0.9341646951121572
30119,2024-06-30,Autoencoder 42,0.0034064261368038137,0.029760356632505855,0.01554175578424997,0.018808921074025604,0.9324825403724147
30119,2024-09-30,Autoencoder 42,0.004300875712037752,0.05977188743065199,0.02007729422639649,0.051316168272012894,0.8645337743589009
30121,2024-03-31,Autoencoder 42,0.019593252729514427,0.14476646393842313,0.024920518778430142,0.027892412523661366,0.7828273520299709
30121,2024-06-30,Autoencoder 42,0.019123458039435628,0.18593889828418703,0.014132908312515293,0.02249966706928045,0.7583050682945817
30121,2024-09-30,Autoencoder 42,0.012758004332453356,0.16498560619731295,0.007561537485459033,0.046940052072390034,0.7677547999123846
30128,2024-03-31,Autoencoder 42,0.009305172958350445,0.06063894045887074,0.017943789427159313,0.02898186395047397,0.8831302332051455
30128,2024-06-30,Autoencoder 42,0.003238642714981413,0.05602358308492446,0.012906254483459981,0.04131855416085257,0.8865129655557815
30128,2024-09-30,Autoencoder 42,0.006502479692922579,0.0927569484122782,0.014744586189170576,0.022574622856086014,0.8634213628495427
30133,2024-03-31,Autoencoder 42,0.005735231575076286,0.2503802969422276,0.08515109792267242,0.1349693303668273,0.5237640431931964
30133,2024-06-30,Autoencoder 42,0.007955204097637853,0.29137628423099476,0.09373082938642367,0.19179682747656723,0.4151408548083765
30133,2024-09-30,Autoencoder 42,0.0100185348027435,0.1771042051533872,0.08382032842747113,0.20839557601150777,0.5206613556048905
30150,2024-03-31,Autoencoder 42,0.010716492866815317,0.274792954479354,0.17258722960051953,0.007075885540648927,0.5348274375126622
30150,2024-06-30,Autoencoder 42,0.0030425897077830943,0.2553350125454147,0.15684755417430452,0.007948398584754433,0.5768264449877434
30150,2024-09-30,Autoencoder 42,0.003963768066604623,0.24837885578731841,0.19135574514647566,0.015058663172780576,0.5412429678268208
30152,2024-03-31,Autoencoder 42,0.041543673893560555,0.11801860569731813,0.03911619858729477,0.02429913575938148,0.7770223860624449
30152,2024-06-30,Autoencoder 42,0.026149714472354528,0.09793471403233985,0.045711278217665706,0.011046661812576441,0.8191576314650635
30152,2024-09-30,Autoencoder 42,0.0321874912441369,0.0838846098961658,0.061304941212799585,0.022278113068197103,0.8003448445787006
30154,2024-03-31,Autoencoder 42,0.006282024439651374,0.752068805596332,0.020324926396204226,0.040654041065975095,0.18067020250183727
30154,2024-06-30,Autoencoder 42,0.005286740752418863,0.7665873742491444,0.016042015846331577,0.03130962835969665,0.18077424079240853
30154,2024-09-30,Autoencoder 42,0.005844166155360217,0.8356215455271903,0.011349923403786344,0.03561216360114569,0.11157220131251752
30155,2024-03-31,Autoencoder 42,0.009031553782273247,0.617411790382401,0.10887235617064316,0.017928369630112424,0.24675593003457016
30155,2024-06-30,Autoencoder 42,0.0023314238309742976,0.5256350363928505,0.12411194470109202,0.01532507340286949,0.33259652167221376
30155,2024-09-30,Autoencoder 42,0.0037181120314185656,0.3815693315037484,0.1930527974641273,0.014792801897871107,0.4068669571028347
30166,2024-03-31,Autoencoder 42,0.014980916162588512,0.16824708957323292,0.041731755005599565,0.02266336829859123,0.7523768709599877
30166,2024-06-30,Autoencoder 42,0.0114882068651633,0.1815035001412287,0.04623470788638121,0.025815082646648245,0.7349585024605785
30166,2024-09-30,Autoencoder 42,0.015334863008087302,0.19706996717631833,0.049571424295266994,0.025482072126147906,0.7125416733941795
30167,2024-03-31,Autoencoder 42,0.00538768187363418,0.09320745063192742,0.023868291421652386,0.07391892849063728,0.8036176475821487
30167,2024-06-30,Autoencoder 42,0.009729585999735866,0.23533094103956229,0.04928851157268297,0.01627741403842369,0.6893735473495952
30167,2024-09-30,Autoencoder 42,0.0074158029820922825,0.20128692251588315,0.03461191496302073,0.015218469589136334,0.7414668899498675
30176,2024-03-31,Autoencoder 42,0.012670970343619834,0.22805209424243503,0.17367395244766215,0.02850665084491874,0.5570963321213643
30176,2024-06-30,Autoencoder 42,0.006942113306468453,0.2543058723965817,0.17536052079450443,0.020789133385733797,0.5426023601167116
30176,2024-09-30,Autoencoder 42,0.005647635319147487,0.2774331512710776,0.1971427415286324,0.014749875989787805,0.5050265958913548
30182,2024-03-31,Autoencoder 42,0.0031998570972947235,0.025652166731673153,0.014388655764036154,0.3439829931314206,0.6127763272755753
30182,2024-06-30,Autoencoder 42,0.014623767677359697,0.008099161358590394,0.021358406415697036,0.011848523330782335,0.9440701412175706
30182,2024-09-30,Autoencoder 42,0.009930952084704401,0.016665925564311335,0.018022627938056042,0.016353619743217723,0.9390268746697106
30183,2024-03-31,Autoencoder 42,0.004383729003249236,0.6516890805571419,0.012023457629253907,0.04167831816672294,0.290225414643632
30183,2024-06-30,Autoencoder 42,0.006770731579606938,0.49737703843103925,0.05329773476554523,0.06399470186114291,0.37855979336266576
30183,2024-09-30,Autoencoder 42,0.012513159378213626,0.2518119949894707,0.1211300685203187,0.11188071514946972,0.5026640619625272
30219,2024-03-31,Autoencoder 42,0.013079430744636005,0.019599150048618477,0.023998556556055636,0.2164769001969772,0.7268459624537127
30219,2024-06-30,Autoencoder 42,0.008009026061050566,0.04992087473945977,0.00963303614934809,0.32619707533330644,0.6062399877168351
30219,2024-09-30,Autoencoder 42,0.017166344215070864,0.04469253550727234,0.016082178653699857,0.26158669814583874,0.6604722434781181
30220,2024-03-31,Autoencoder 42,0.0015378401312731436,0.1430840287282557,0.04949811411448386,0.004033908527569394,0.8018461084984178
30220,2024-06-30,Autoencoder 42,0.001946203084991072,0.1053147701576152,0.03870256148223773,0.0080163221493087,0.8460201431258474
30220,2024-09-30,Autoencoder 42,0.009601579849640792,0.17754364542190715,0.05489151153559468,0.02683360998187009,0.7311296532109872
30260,2024-03-31,Autoencoder 42,0.01184842345601526,0.41537847183312593,0.0840423421747753,0.023934140000084536,0.464796622535999
30260,2024-06-30,Autoencoder 42,0.014475443467630007,0.19914105632792475,0.040327717924086806,0.018805618687328912,0.7272501635930295
30260,2024-09-30,Autoencoder 42,0.013998338695822957,0.09973395391100787,0.02126722395943331,0.01304096978276249,0.8519595136509733
30270,2024-03-31,Autoencoder 42,0.001661590869555906,0.21238564223925901,0.25765661663896816,0.007708323901879539,0.5205878263503374
30270,2024-06-30,Autoencoder 42,0.001329607761711698,0.08171324020468808,0.2129318919835235,0.006643653699760237,0.6973816063503165
30270,2024-09-30,Autoencoder 42,0.002155347382462863,0.10030784830061742,0.20590817049022048,0.016196724148551098,0.6754319096781481
30291,2024-03-31,Autoencoder 42,0.0015998525404491114,0.44235160393926887,0.15663080077819938,0.020482922332183465,0.3789348204098993
30291,2024-06-30,Autoencoder 42,0.0013818838849206845,0.4714364048626857,0.16111926388919326,0.019174776872673303,0.34688767049052716
30291,2024-09-30,Autoencoder 42,0.00134089162161149,0.5103825552624927,0.19090578415749082,0.015415484478288916,0.2819552844801161
30303,2024-03-31,Autoencoder 42,0.0064093158510175425,0.3733897323291342,0.22589888335327854,0.01275364055046921,0.3815484279161004
30303,2024-06-30,Autoencoder 42,0.0069620788538059366,0.2602593121361964,0.24748419016489484,0.017510976395311365,0.46778344244979153
30303,2024-09-30,Autoencoder 42,0.007814099458202248,0.194263298639155,0.2947768647503474,0.036297973704012394,0.466847763448283
30313,2024-03-31,Autoencoder 42,0.006316494365380616,0.02936255892263233,0.08159521655803831,0.4927184015595778,0.39000732859437104
30313,2024-06-30,Autoencoder 42,0.011030711212929726,0.029304153184112496,0.05132547690301279,0.4876867224016869,0.4206529362982581
30313,2024-09-30,Autoencoder 42,0.009883197509599517,0.011003316011122234,0.024119832284697378,0.48348700177850684,0.47150665241607403
30315,2024-03-31,Autoencoder 42,0.006036744996225575,0.45082523555041604,0.11688113945765845,0.020149604314290248,0.40610727568140975
30315,2024-06-30,Autoencoder 42,0.0058987638680852855,0.24955521887883123,0.08714802664663393,0.021243414425046656,0.6361545761814029
30315,2024-09-30,Autoencoder 42,0.0065309058514241795,0.10847802179129505,0.05770996167512242,0.015259776812135303,0.812021333870023
30332,2024-03-31,Autoencoder 42,0.007585468383909785,0.14397454325832257,0.03339422870458252,0.17264727933449375,0.6423984803186913
30332,2024-06-30,Autoencoder 42,0.0036774665019840926,0.20153155666380324,0.055804191351882915,0.09481409889000239,0.6441726865923274
30332,2024-09-30,Autoencoder 42,0.002849309639781752,0.27081841216797004,0.08170631917347777,0.12709744758119357,0.5175285114375769
30339,2024-03-31,Autoencoder 42,0.0028362499709120186,0.1577527144545154,0.018058985278940322,0.09586387717605044,0.7254881731195818
30339,2024-06-30,Autoencoder 42,0.0023472623440082842,0.16769702755227053,0.016565708037583195,0.07716354573090532,0.7362264563352326
30339,2024-09-30,Autoencoder 42,0.003877324761047219,0.22364854139183132,0.027503653679864085,0.061412642861843045,0.6835578373054143
30350,2024-03-31,Autoencoder 42,0.015778271706492816,0.056981950304418834,0.033918163342294146,0.027185079778368676,0.8661365348684257
30350,2024-06-30,Autoencoder 42,0.014409295392191067,0.059155146395139774,0.02035168549979836,0.03257761598253465,0.8735062567303362
30350,2024-09-30,Autoencoder 42,0.008170238211209073,0.056980968987996226,0.020826914090487224,0.03237459528687087,0.8816472834234367
30357,2024-03-31,Autoencoder 42,0.035566906423865514,0.1028289300711265,0.004877975147409912,0.056887514218019936,0.7998386741395782
30357,2024-06-30,Autoencoder 42,0.022466833919266595,0.125918691403088,0.004482560497184036,0.04503826379774509,0.8020936503827162
30357,2024-09-30,Autoencoder 42,0.024332488766405827,0.18242121264968483,0.01417315762550828,0.052508308894713064,0.726564832063688
30358,2024-03-31,Autoencoder 42,0.0017739018186682754,0.12402460191217929,0.03831793783186698,0.0207572632298013,0.8151262952074841
30358,2024-06-30,Autoencoder 42,0.0033965467049862324,0.051624296334016655,0.04588451803464527,0.029998445369820458,0.8690961935565314
30358,2024-09-30,Autoencoder 42,0.003096921460634358,0.04076630645993993,0.04852573146009059,0.027306964382015974,0.8803040762373192
30367,2024-03-31,Autoencoder 42,0.011978579253839454,0.5223560442096212,0.16163787655526696,0.015234891709765596,0.2887926082715068
30367,2024-06-30,Autoencoder 42,0.009305742860464244,0.3530848827443921,0.09617603550570436,0.015300963708974531,0.5261323751804647
30367,2024-09-30,Autoencoder 42,0.007830820447230826,0.26197691873370227,0.06573059134988725,0.018204377265408564,0.6462572922037711
30387,2024-03-31,Autoencoder 42,0.012945552881013817,0.08535129240480725,0.07952049569173356,0.05288216296089189,0.7693004960615535
30387,2024-06-30,Autoencoder 42,0.0075916678903214605,0.04011059213546595,0.05369707697506387,0.07361238167306734,0.8249882813260814
30387,2024-09-30,Autoencoder 42,0.010671564797664868,0.05276950560718763,0.06846812814643259,0.09151912065134811,0.7765716807973668
30388,2024-03-31,Autoencoder 42,0.012031561528807877,0.1959731059936712,0.07677645921956225,0.006389563807554852,0.708829309450404
30388,2024-06-30,Autoencoder 42,0.026141896151343363,0.08728532277183058,0.07026447478646561,0.013386079141448924,0.8029222271489115
30388,2024-09-30,Autoencoder 42,0.007774777826786441,0.020960479772081556,0.05849001876180289,0.003506685639707911,0.9092680379996212
30394,2024-03-31,Autoencoder 42,0.006506977328068988,0.12535045295927533,0.04546543490250665,0.06902028963141285,0.7536568451787361
30394,2024-06-30,Autoencoder 42,0.007416012879870706,0.21244230103632386,0.07104124172496483,0.06855884171763293,0.6405416026412077
30394,2024-09-30,Autoencoder 42,0.0035695159765920664,0.07478175000897683,0.024280961594714642,0.11656965598392005,0.7807981164357964
30395,2024-03-31,Autoencoder 42,0.009163482926162734,0.08024599935085021,0.04174809823101001,0.012697649661472203,0.8561447698305048
30395,2024-06-30,Autoencoder 42,0.002773948759238774,0.0635866944377682,0.02875336721589569,0.016717260666296845,0.8881687289208006
30395,2024-09-30,Autoencoder 42,0.0029330141417305096,0.11945943229786989,0.028526748533537465,0.0167872189948208,0.8322935860320413
30397,2024-03-31,Autoencoder 42,0.011336353919764374,0.08694607521977765,0.04667973303199343,0.061974134595103154,0.7930637032333614
30397,2024-06-30,Autoencoder 42,0.007425027182875045,0.04700867350008106,0.09569950221004574,0.11045678502419616,0.739410012082802
30397,2024-09-30,Autoencoder 42,0.004897353577251197,0.11328869857556775,0.11800686017651044,0.10211319916656292,0.6616938885041077
30401,2024-03-31,Autoencoder 42,0.015710388097705162,0.07996030912565338,0.0477644990387995,0.026443384705781562,0.8301214190320603
30401,2024-06-30,Autoencoder 42,0.008969485197775417,0.11270583687949137,0.009366349200998552,0.022223049709641094,0.8467352790120934
30401,2024-09-30,Autoencoder 42,0.006368199520416948,0.1201201074747683,0.01306026801233508,0.06020612163499087,0.8002453033574888
30402,2024-03-31,Autoencoder 42,0.012608478690244082,0.2789463510751754,0.14738597646048784,0.1251775701981943,0.4358816235758985
30402,2024-06-30,Autoencoder 42,0.022429310304231235,0.27234284547389925,0.16293709206329632,0.09953881343781046,0.44275193872076274
30402,2024-09-30,Autoencoder 42,0.02003366382793096,0.28694725342920735,0.16634418628210365,0.07953710897648744,0.4471377874842704
30422,2024-03-31,Autoencoder 42,0.0015139364894338075,0.28621914728362907,0.21216489063611632,0.0961916015537757,0.4039104240370453
30422,2024-06-30,Autoencoder 42,0.0050814204473763475,0.10408952373040437,0.07466350413971978,0.08348700540935855,0.7326785462731409
30422,2024-09-30,Autoencoder 42,0.009504478625551621,0.04483498290756426,0.026642683443365574,0.0583180077405819,0.8606998472829367
30428,2024-03-31,Autoencoder 42,0.026467849715504605,0.13548849817199804,0.02185907104393648,0.16541842672261906,0.6507661543459419
30428,2024-06-30,Autoencoder 42,0.03179255936470414,0.09617081937229356,0.024697871019595398,0.2074782294220561,0.6398605208213507
30428,2024-09-30,Autoencoder 42,0.028958212816177446,0.06271537771461638,0.02990654220407216,0.1769301944730612,0.7014896727920729
30429,2024-03-31,Autoencoder 42,0.014596158008850146,0.26005795640065293,0.1187436396692474,0.004131057139582439,0.6024711887816669
30429,2024-06-30,Autoencoder 42,0.013522992474963247,0.19992782916094806,0.16574404290214928,0.011270437282606632,0.6095346981793327
30429,2024-09-30,Autoencoder 42,0.008945750963701317,0.2986785955967948,0.24963588468541129,0.013031948701827467,0.42970782005226504
30431,2024-03-31,Autoencoder 42,0.004617975874242043,0.2898212662138117,0.07407185168496712,0.11767663564859046,0.5138122705783887
30431,2024-06-30,Autoencoder 42,0.0026218524286128475,0.3146427510626728,0.11530062583063128,0.09604402253989143,0.4713907481381917
30431,2024-09-30,Autoencoder 42,0.0018854884609316486,0.2715091266687834,0.1090613181332775,0.11537957973675649,0.502164487000251
30434,2024-03-31,Autoencoder 42,0.010059290214497441,0.12622815691908001,0.02992189078025972,0.07129913359599457,0.7624915284901683
30434,2024-06-30,Autoencoder 42,0.014244592943781172,0.07363690370785317,0.012954957845194529,0.09148392297247485,0.8076796225306961
30434,2024-09-30,Autoencoder 42,0.008935051979272609,0.07133838805650355,0.016315125019589802,0.1362404209206497,0.7671710140239844
30439,2024-03-31,Autoencoder 42,0.005157053329742648,0.3748540629037667,0.18822383958670158,0.01707470692451726,0.4146903372552717
30441,2024-03-31,Autoencoder 42,0.017796324838407533,0.3802966713116203,0.14074599276524133,0.04166590289483177,0.41949510818989905
30441,2024-06-30,Autoencoder 42,0.017346357688019173,0.3637769107054205,0.11746562596264014,0.038289800069125815,0.4631213055747944
30441,2024-09-30,Autoencoder 42,0.02047262525766536,0.23808759111953165,0.11064142336555889,0.04001363652138928,0.5907847237358548
30447,2024-03-31,Autoencoder 42,0.001051950984845225,0.2238385701961417,0.13901415688737268,0.024383272789321304,0.611712049142319
30447,2024-06-30,Autoencoder 42,0.0018475699046940953,0.23416245662670337,0.07180888599055901,0.02759322769533308,0.6645878597827104
30447,2024-09-30,Autoencoder 42,0.0031825519232110276,0.2934983568831123,0.05601534766715688,0.04960322657686252,0.5977005169496572
30470,2024-03-31,Autoencoder 42,0.0073647630418600795,0.5547631269356738,0.2300597382679754,0.011579332069095009,0.1962330396853956
30470,2024-06-30,Autoencoder 42,0.010210398421446535,0.40897873232201803,0.2224597442292694,0.022475635570603947,0.3358754894566622
30470,2024-09-30,Autoencoder 42,0.011271679722142984,0.3087797030573611,0.22071951071729717,0.03505509395177414,0.42417401255142456
30492,2024-03-31,Autoencoder 42,0.005516782599026828,0.23769589033538457,0.18693868297744193,0.02763587450092122,0.5422127695872253
30492,2024-06-30,Autoencoder 42,0.0027176531440673475,0.2584910518847253,0.2041836963730775,0.0347108386849795,0.49989675991315036
30492,2024-09-30,Autoencoder 42,0.002604040835182183,0.3426356275150542,0.24495620652173286,0.02675170644935737,0.3830524186786734
30516,2024-03-31,Autoencoder 42,0.007918451393567404,0.43518499642307235,0.1975559025130779,0.06966962292516027,0.28967102674512213
30516,2024-06-30,Autoencoder 42,0.0068270377818585425,0.22786652768192522,0.20272839757560504,0.0035855007960323444,0.5589925361645789
30516,2024-09-30,Autoencoder 42,0.0051813107741350535,0.041408591848415596,0.11878390306624556,0.006639605044663875,0.8279865892665399
30519,2024-03-31,Autoencoder 42,0.012658094699693966,0.06316375307075314,0.03762469601102172,0.009571939411711415,0.8769815168068198
30519,2024-06-30,Autoencoder 42,0.01574230655385362,0.074630542473849,0.02956491042869622,0.017339352725253627,0.8627228878183476
30519,2024-09-30,Autoencoder 42,0.01326580422932072,0.05537584599680841,0.029046339327003422,0.08659205331491314,0.8157199571319543
30530,2024-03-31,Autoencoder 42,0.006967410918160322,0.2571790958584236,0.05651495763099526,0.013245458408010374,0.6660930771844104
30530,2024-06-30,Autoencoder 42,0.006694034834345026,0.2831203249539617,0.0667617758577289,0.017672652542445013,0.6257512118115194
30530,2024-09-30,Autoencoder 42,0.007751433952240276,0.24815193759626705,0.06477081325839232,0.035658659357749825,0.6436671558353505
30544,2024-03-31,Autoencoder 42,0.007778637655902067,0.4074343071496196,0.007461601239672471,0.08018354858329318,0.4971419053715126
30544,2024-06-30,Autoencoder 42,0.006780169172567403,0.38303466515467177,0.044902787291951164,0.058412908977618666,0.5068694694031909
30544,2024-09-30,Autoencoder 42,0.00937683170315285,0.4126707789806063,0.06202459167820809,0.05939346557296715,0.45653433206506555
30551,2024-03-31,Autoencoder 42,0.013186600420307044,0.22404681993455722,0.010073599809900833,0.07475206835446022,0.6779409114807747
30551,2024-06-30,Autoencoder 42,0.009168966154303427,0.2451909080463572,0.006349506293864644,0.04185829542105405,0.6974323240844206
30551,2024-09-30,Autoencoder 42,0.012923184649532713,0.40434410216143385,0.006996801611741452,0.04298393522312259,0.5327519763541695
30585,2024-03-31,Autoencoder 42,0.013774729681639682,0.17173228317035152,0.18046446907204378,0.04259641308090114,0.5914321049950639
30585,2024-06-30,Autoencoder 42,0.0092110167224709,0.25048919197732733,0.09863221677188366,0.039572772141571184,0.6020948023867468
30585,2024-09-30,Autoencoder 42,0.006751645784703613,0.2925700665998209,0.06017582749226615,0.02765910479491364,0.6128433553282957
30595,2024-03-31,Autoencoder 42,0.0017719363296873126,0.02032479567258939,0.07633240643439386,0.36965659903560116,0.5319142625277283
