CERT,date,Ridge,MLP,Low equity/assets,Largest deposits,PCA,Isolation Forest 42,Isolation Forest 7,Isolation Forest 99,Autoencoder 42,Autoencoder 7,Autoencoder 99,PCA without size,Isolation Forest 42 without size,Isolation Forest 7 without size,Isolation Forest 99 without size,Autoencoder 42 without size,Autoencoder 7 without size,Autoencoder 99 without size
58371,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58371,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58371,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58374,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58374,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58374,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58377,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58377,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58377,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58396,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58396,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58396,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58401,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58401,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58401,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58405,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58405,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58405,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58407,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58407,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58407,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58410,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58410,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58410,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58411,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58411,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58411,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58413,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58413,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58413,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58423,2024-03-31,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True
58423,2024-06-30,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True
58423,2024-09-30,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True
58424,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58424,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58424,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58426,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58426,2024-06-30,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True
58426,2024-09-30,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True
58428,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58428,2024-06-30,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True
58428,2024-09-30,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
58433,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58433,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58433,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58443,2024-03-31,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58443,2024-06-30,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58443,2024-09-30,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False
58446,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58446,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58446,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58450,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58450,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58450,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58457,2024-03-31,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
58457,2024-06-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
58457,2024-09-30,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
58458,2024-03-31,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True
58458,2024-06-30,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True
58458,2024-09-30,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True
58463,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58463,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58463,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58469,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58469,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58469,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58470,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58470,2024-06-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58470,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58479,2024-03-31,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True
58479,2024-06-30,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
58479,2024-09-30,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
58481,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58481,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58481,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58482,2024-03-31,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
58482,2024-06-30,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58482,2024-09-30,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True
58483,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58483,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58483,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58484,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58484,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58484,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58485,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58485,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58486,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58486,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58486,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58490,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58490,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58490,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58500,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58500,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58500,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58504,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58504,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58504,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58508,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58508,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58508,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58509,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58509,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58509,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58511,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58511,2024-06-30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
58511,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58513,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58513,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58513,2024-09-30,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True
58517,2024-03-31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58517,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58517,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58523,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58523,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58523,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58534,2024-03-31,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
58534,2024-06-30,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True
58534,2024-09-30,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
58536,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58536,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58536,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58537,2024-03-31,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True
58537,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58537,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58556,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58556,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58556,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58558,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58558,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58558,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58563,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58563,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58563,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58564,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58564,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58564,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58581,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58581,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58581,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58583,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58584,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58584,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58584,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58586,2024-03-31,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58586,2024-06-30,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58586,2024-09-30,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58588,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58588,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58588,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58590,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58590,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58590,2024-09-30,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58595,2024-03-31,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58595,2024-06-30,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58595,2024-09-30,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58596,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58596,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58596,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58597,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58597,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58597,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58602,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58602,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58602,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58615,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58615,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58615,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58619,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58619,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58619,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58626,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58626,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58626,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58629,2024-03-31,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True
58629,2024-06-30,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,True,True,False
58629,2024-09-30,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True
58636,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58636,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58636,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58644,2024-03-31,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
58644,2024-06-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
58644,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58647,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58647,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58647,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58648,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58648,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58648,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58657,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58657,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58657,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58658,2024-03-31,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False
58658,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
58658,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
58665,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58665,2024-06-30,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
58665,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58668,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58668,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58668,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58675,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58675,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58675,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58678,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58678,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58678,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58680,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58680,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True
58680,2024-09-30,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
58687,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False
58687,2024-06-30,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False
58687,2024-09-30,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True
58689,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58689,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58689,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58691,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58691,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58691,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58692,2024-03-31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58692,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58692,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58694,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58694,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58694,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58696,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58696,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58696,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58712,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58712,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58712,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58716,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58716,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58716,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58722,2024-03-31,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
58722,2024-06-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
58722,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58723,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58723,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58723,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58724,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58724,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58724,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58727,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58727,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58727,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58732,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58732,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58732,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58739,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58739,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58739,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58741,2024-03-31,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58741,2024-06-30,False,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True
58741,2024-09-30,False,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True
58745,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58745,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58745,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58752,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58752,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58752,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58764,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58764,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58764,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58768,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58768,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58768,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58772,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58772,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58778,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58778,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58778,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58780,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58780,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58780,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58783,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58783,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58783,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58789,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58789,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58789,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58796,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58796,2024-06-30,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
58796,2024-09-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
58806,2024-03-31,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58806,2024-06-30,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58806,2024-09-30,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
58811,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58811,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58811,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58816,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58816,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58816,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58826,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58826,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58826,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58827,2024-03-31,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58827,2024-06-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58827,2024-09-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58852,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True
