CERT,date,target_date
1612,2020-03-31,2020-06-30
1612,2020-06-30,2020-09-30
1612,2020-09-30,2020-12-31
1612,2020-12-31,2021-03-31
1612,2021-03-31,2021-06-30
1612,2021-06-30,2021-09-30
1612,2021-09-30,2021-12-31
1612,2021-12-31,2022-03-31
1612,2022-03-31,2022-06-30
1612,2022-06-30,2022-09-30
1612,2022-09-30,2022-12-31
1616,2013-06-30,2013-09-30
1616,2013-09-30,2013-12-31
1616,2013-12-31,2014-03-31
1616,2014-03-31,2014-06-30
1616,2014-06-30,2014-09-30
1616,2014-09-30,2014-12-31
1616,2014-12-31,2015-03-31
1616,2015-03-31,2015-06-30
1616,2015-06-30,2015-09-30
1616,2015-09-30,2015-12-31
1616,2015-12-31,2016-03-31
1616,2016-03-31,2016-06-30
1616,2016-06-30,2016-09-30
1616,2016-09-30,2016-12-31
1616,2016-12-31,2017-03-31
1616,2017-03-31,2017-06-30
1616,2017-06-30,2017-09-30
1616,2017-09-30,2017-12-31
1616,2017-12-31,2018-03-31
1616,2018-03-31,2018-06-30
1616,2018-06-30,2018-09-30
1616,2018-09-30,2018-12-31
1616,2018-12-31,2019-03-31
1616,2019-03-31,2019-06-30
1616,2019-06-30,2019-09-30
1616,2019-09-30,2019-12-31
1616,2019-12-31,2020-03-31
1616,2020-03-31,2020-06-30
1616,2020-06-30,2020-09-30
1616,2020-09-30,2020-12-31
1616,2020-12-31,2021-03-31
1616,2021-03-31,2021-06-30
1616,2021-06-30,2021-09-30
1616,2021-09-30,2021-12-31
1616,2021-12-31,2022-03-31
1616,2022-03-31,2022-06-30
1616,2022-06-30,2022-09-30
1616,2022-09-30,2022-12-31
1617,2013-06-30,2013-09-30
1617,2013-09-30,2013-12-31
1617,2013-12-31,2014-03-31
1617,2014-03-31,2014-06-30
1617,2014-06-30,2014-09-30
1617,2014-09-30,2014-12-31
1617,2014-12-31,2015-03-31
1617,2015-03-31,2015-06-30
1617,2015-06-30,2015-09-30
1617,2015-09-30,2015-12-31
1617,2015-12-31,2016-03-31
1617,2016-03-31,2016-06-30
1617,2016-06-30,2016-09-30
1617,2016-09-30,2016-12-31
1617,2016-12-31,2017-03-31
1617,2017-03-31,2017-06-30
1617,2017-06-30,2017-09-30
1617,2017-09-30,2017-12-31
1617,2017-12-31,2018-03-31
1617,2018-03-31,2018-06-30
1617,2018-06-30,2018-09-30
1617,2018-09-30,2018-12-31
1617,2018-12-31,2019-03-31
1617,2019-03-31,2019-06-30
1617,2019-06-30,2019-09-30
1617,2019-09-30,2019-12-31
1617,2019-12-31,2020-03-31
1617,2020-03-31,2020-06-30
1617,2020-06-30,2020-09-30
1617,2020-09-30,2020-12-31
1617,2020-12-31,2021-03-31
1617,2021-03-31,2021-06-30
1617,2021-06-30,2021-09-30
1617,2021-09-30,2021-12-31
1617,2021-12-31,2022-03-31
1617,2022-03-31,2022-06-30
1617,2022-06-30,2022-09-30
1617,2022-09-30,2022-12-31
1619,2013-06-30,2013-09-30
1619,2013-09-30,2013-12-31
1619,2013-12-31,2014-03-31
1619,2014-03-31,2014-06-30
1619,2014-06-30,2014-09-30
1619,2014-09-30,2014-12-31
1619,2014-12-31,2015-03-31
1619,2015-03-31,2015-06-30
1619,2015-06-30,2015-09-30
1619,2015-09-30,2015-12-31
1619,2015-12-31,2016-03-31
1619,2016-03-31,2016-06-30
1622,2013-06-30,2013-09-30
1622,2013-09-30,2013-12-31
1622,2013-12-31,2014-03-31
1622,2014-03-31,2014-06-30
1622,2014-06-30,2014-09-30
1622,2014-09-30,2014-12-31
1622,2014-12-31,2015-03-31
1622,2015-03-31,2015-06-30
1622,2015-06-30,2015-09-30
1622,2015-09-30,2015-12-31
1622,2015-12-31,2016-03-31
1622,2016-03-31,2016-06-30
1622,2016-06-30,2016-09-30
1622,2016-09-30,2016-12-31
1622,2016-12-31,2017-03-31
1622,2017-03-31,2017-06-30
1622,2017-06-30,2017-09-30
1622,2017-09-30,2017-12-31
1622,2017-12-31,2018-03-31
1622,2018-03-31,2018-06-30
1622,2018-06-30,2018-09-30
1622,2018-09-30,2018-12-31
1622,2018-12-31,2019-03-31
1622,2019-03-31,2019-06-30
1622,2019-06-30,2019-09-30
1622,2019-09-30,2019-12-31
1622,2019-12-31,2020-03-31
1622,2020-03-31,2020-06-30
1622,2020-06-30,2020-09-30
1622,2020-09-30,2020-12-31
1622,2020-12-31,2021-03-31
1622,2021-03-31,2021-06-30
1622,2021-06-30,2021-09-30
1622,2021-09-30,2021-12-31
1622,2021-12-31,2022-03-31
1622,2022-03-31,2022-06-30
1622,2022-06-30,2022-09-30
1622,2022-09-30,2022-12-31
1623,2013-06-30,2013-09-30
1623,2013-09-30,2013-12-31
1623,2013-12-31,2014-03-31
1623,2014-03-31,2014-06-30
1624,2013-06-30,2013-09-30
1624,2013-09-30,2013-12-31
1624,2013-12-31,2014-03-31
1624,2014-03-31,2014-06-30
1624,2014-06-30,2014-09-30
1624,2014-09-30,2014-12-31
1624,2014-12-31,2015-03-31
1624,2015-03-31,2015-06-30
1624,2015-06-30,2015-09-30
1624,2015-09-30,2015-12-31
1624,2015-12-31,2016-03-31
1624,2016-03-31,2016-06-30
1624,2016-06-30,2016-09-30
1624,2016-09-30,2016-12-31
1624,2016-12-31,2017-03-31
1624,2017-03-31,2017-06-30
1624,2017-06-30,2017-09-30
1624,2017-09-30,2017-12-31
1627,2013-06-30,2013-09-30
1627,2013-09-30,2013-12-31
1627,2013-12-31,2014-03-31
1627,2014-03-31,2014-06-30
1627,2014-06-30,2014-09-30
1627,2014-09-30,2014-12-31
1627,2014-12-31,2015-03-31
1627,2015-03-31,2015-06-30
1627,2015-06-30,2015-09-30
1627,2015-09-30,2015-12-31
1627,2015-12-31,2016-03-31
1627,2016-03-31,2016-06-30
1627,2016-06-30,2016-09-30
1627,2016-09-30,2016-12-31
1627,2016-12-31,2017-03-31
1627,2017-03-31,2017-06-30
1627,2017-06-30,2017-09-30
1627,2017-09-30,2017-12-31
1627,2017-12-31,2018-03-31
1627,2018-03-31,2018-06-30
1627,2018-06-30,2018-09-30
1627,2018-09-30,2018-12-31
1627,2018-12-31,2019-03-31
1627,2019-03-31,2019-06-30
1635,2013-06-30,2013-09-30
1635,2013-09-30,2013-12-31
1635,2013-12-31,2014-03-31
1635,2014-03-31,2014-06-30
1635,2014-06-30,2014-09-30
1635,2014-09-30,2014-12-31
1635,2014-12-31,2015-03-31
1635,2015-03-31,2015-06-30
1635,2015-06-30,2015-09-30
1635,2015-09-30,2015-12-31
1635,2015-12-31,2016-03-31
1635,2016-03-31,2016-06-30
1635,2016-06-30,2016-09-30
1635,2016-09-30,2016-12-31
1635,2016-12-31,2017-03-31
1635,2017-03-31,2017-06-30
1635,2017-06-30,2017-09-30
1635,2017-09-30,2017-12-31
1635,2017-12-31,2018-03-31
1635,2018-03-31,2018-06-30
1635,2018-06-30,2018-09-30
1635,2018-09-30,2018-12-31
1635,2018-12-31,2019-03-31
1635,2019-03-31,2019-06-30
1635,2019-06-30,2019-09-30
1635,2019-09-30,2019-12-31
1635,2019-12-31,2020-03-31
1635,2020-03-31,2020-06-30
1635,2020-06-30,2020-09-30
1635,2020-09-30,2020-12-31
1635,2020-12-31,2021-03-31
1635,2021-03-31,2021-06-30
1635,2021-06-30,2021-09-30
1635,2021-09-30,2021-12-31
1635,2021-12-31,2022-03-31
1635,2022-03-31,2022-06-30
1635,2022-06-30,2022-09-30
1635,2022-09-30,2022-12-31
1639,2013-06-30,2013-09-30
1639,2013-09-30,2013-12-31
1639,2013-12-31,2014-03-31
1639,2014-03-31,2014-06-30
1639,2014-06-30,2014-09-30
1639,2014-09-30,2014-12-31
1639,2014-12-31,2015-03-31
1639,2015-03-31,2015-06-30
1639,2015-06-30,2015-09-30
1639,2015-09-30,2015-12-31
1639,2015-12-31,2016-03-31
1639,2016-03-31,2016-06-30
1639,2016-06-30,2016-09-30
1639,2016-09-30,2016-12-31
1639,2016-12-31,2017-03-31
1639,2017-03-31,2017-06-30
1639,2017-06-30,2017-09-30
1639,2017-09-30,2017-12-31
1639,2017-12-31,2018-03-31
1639,2018-03-31,2018-06-30
1639,2018-06-30,2018-09-30
1639,2018-09-30,2018-12-31
1639,2018-12-31,2019-03-31
1639,2019-03-31,2019-06-30
1639,2019-06-30,2019-09-30
1639,2019-09-30,2019-12-31
1639,2019-12-31,2020-03-31
1639,2020-03-31,2020-06-30
1639,2020-06-30,2020-09-30
1639,2020-09-30,2020-12-31
1639,2020-12-31,2021-03-31
1639,2021-03-31,2021-06-30
1639,2021-06-30,2021-09-30
1639,2021-09-30,2021-12-31
1639,2021-12-31,2022-03-31
1639,2022-03-31,2022-06-30
1639,2022-06-30,2022-09-30
1639,2022-09-30,2022-12-31
1643,2013-06-30,2013-09-30
1643,2013-09-30,2013-12-31
1643,2013-12-31,2014-03-31
1643,2014-03-31,2014-06-30
1643,2014-06-30,2014-09-30
1643,2014-09-30,2014-12-31
1643,2014-12-31,2015-03-31
1643,2015-03-31,2015-06-30
1643,2015-06-30,2015-09-30
1643,2015-09-30,2015-12-31
1643,2015-12-31,2016-03-31
1643,2016-03-31,2016-06-30
1643,2016-06-30,2016-09-30
1643,2016-09-30,2016-12-31
1643,2016-12-31,2017-03-31
1643,2017-03-31,2017-06-30
1643,2017-06-30,2017-09-30
1643,2017-09-30,2017-12-31
1643,2017-12-31,2018-03-31
1643,2018-03-31,2018-06-30
1643,2018-06-30,2018-09-30
1643,2018-09-30,2018-12-31
1643,2018-12-31,2019-03-31
1643,2019-03-31,2019-06-30
1643,2019-06-30,2019-09-30
1643,2019-09-30,2019-12-31
1643,2019-12-31,2020-03-31
1643,2020-03-31,2020-06-30
1643,2020-06-30,2020-09-30
1643,2020-09-30,2020-12-31
1643,2020-12-31,2021-03-31
1650,2013-06-30,2013-09-30
1650,2013-09-30,2013-12-31
1650,2013-12-31,2014-03-31
1650,2014-03-31,2014-06-30
1650,2014-06-30,2014-09-30
1654,2013-06-30,2013-09-30
1654,2013-09-30,2013-12-31
1654,2013-12-31,2014-03-31
1654,2014-03-31,2014-06-30
1654,2014-06-30,2014-09-30
1654,2014-09-30,2014-12-31
1654,2014-12-31,2015-03-31
1654,2015-03-31,2015-06-30
1654,2015-06-30,2015-09-30
1654,2015-09-30,2015-12-31
1654,2015-12-31,2016-03-31
1654,2016-03-31,2016-06-30
1654,2016-06-30,2016-09-30
1654,2016-09-30,2016-12-31
1654,2016-12-31,2017-03-31
1654,2017-03-31,2017-06-30
1654,2017-06-30,2017-09-30
1654,2017-09-30,2017-12-31
1654,2017-12-31,2018-03-31
1654,2018-03-31,2018-06-30
1654,2018-06-30,2018-09-30
1654,2018-09-30,2018-12-31
1654,2018-12-31,2019-03-31
1654,2019-03-31,2019-06-30
1654,2019-06-30,2019-09-30
1654,2019-09-30,2019-12-31
1654,2019-12-31,2020-03-31
1654,2020-03-31,2020-06-30
1654,2020-06-30,2020-09-30
1654,2020-09-30,2020-12-31
1654,2020-12-31,2021-03-31
1654,2021-03-31,2021-06-30
1654,2021-06-30,2021-09-30
1654,2021-09-30,2021-12-31
1654,2021-12-31,2022-03-31
1654,2022-03-31,2022-06-30
1654,2022-06-30,2022-09-30
1654,2022-09-30,2022-12-31
1655,2013-06-30,2013-09-30
1655,2013-09-30,2013-12-31
1655,2013-12-31,2014-03-31
1655,2014-03-31,2014-06-30
1655,2014-06-30,2014-09-30
1655,2014-09-30,2014-12-31
1655,2014-12-31,2015-03-31
1655,2015-03-31,2015-06-30
1655,2015-06-30,2015-09-30
1655,2015-09-30,2015-12-31
1655,2015-12-31,2016-03-31
1655,2016-03-31,2016-06-30
1655,2016-06-30,2016-09-30
1655,2016-09-30,2016-12-31
1655,2016-12-31,2017-03-31
1655,2017-03-31,2017-06-30
1655,2017-06-30,2017-09-30
1655,2017-09-30,2017-12-31
1655,2017-12-31,2018-03-31
1655,2018-03-31,2018-06-30
1655,2018-06-30,2018-09-30
1655,2018-09-30,2018-12-31
1655,2018-12-31,2019-03-31
1655,2019-03-31,2019-06-30
1655,2019-06-30,2019-09-30
1655,2019-09-30,2019-12-31
1655,2019-12-31,2020-03-31
1655,2020-03-31,2020-06-30
1655,2020-06-30,2020-09-30
1655,2020-09-30,2020-12-31
1655,2020-12-31,2021-03-31
1655,2021-03-31,2021-06-30
1655,2021-06-30,2021-09-30
1655,2021-09-30,2021-12-31
1655,2021-12-31,2022-03-31
1655,2022-03-31,2022-06-30
1655,2022-06-30,2022-09-30
1655,2022-09-30,2022-12-31
1660,2013-06-30,2013-09-30
1660,2013-09-30,2013-12-31
1660,2013-12-31,2014-03-31
1660,2014-03-31,2014-06-30
1660,2014-06-30,2014-09-30
1660,2014-09-30,2014-12-31
1660,2014-12-31,2015-03-31
1660,2015-03-31,2015-06-30
1660,2015-06-30,2015-09-30
1660,2015-09-30,2015-12-31
1660,2015-12-31,2016-03-31
1660,2016-03-31,2016-06-30
1660,2016-06-30,2016-09-30
1660,2016-09-30,2016-12-31
1660,2016-12-31,2017-03-31
1660,2017-03-31,2017-06-30
1660,2017-06-30,2017-09-30
1660,2017-09-30,2017-12-31
1660,2017-12-31,2018-03-31
1660,2018-03-31,2018-06-30
1660,2018-06-30,2018-09-30
1660,2018-09-30,2018-12-31
1660,2018-12-31,2019-03-31
1660,2019-03-31,2019-06-30
1660,2019-06-30,2019-09-30
1660,2019-09-30,2019-12-31
1660,2019-12-31,2020-03-31
1660,2020-03-31,2020-06-30
1660,2020-06-30,2020-09-30
1660,2020-09-30,2020-12-31
1660,2020-12-31,2021-03-31
1660,2021-03-31,2021-06-30
1660,2021-06-30,2021-09-30
1660,2021-09-30,2021-12-31
1660,2021-12-31,2022-03-31
1660,2022-03-31,2022-06-30
1660,2022-06-30,2022-09-30
1660,2022-09-30,2022-12-31
1673,2013-06-30,2013-09-30
1673,2013-09-30,2013-12-31
1673,2013-12-31,2014-03-31
1673,2014-03-31,2014-06-30
1673,2014-06-30,2014-09-30
1673,2014-09-30,2014-12-31
1673,2014-12-31,2015-03-31
1673,2015-03-31,2015-06-30
1673,2015-06-30,2015-09-30
1673,2015-09-30,2015-12-31
1673,2015-12-31,2016-03-31
1673,2016-03-31,2016-06-30
1673,2016-06-30,2016-09-30
1673,2016-09-30,2016-12-31
1673,2016-12-31,2017-03-31
1673,2017-03-31,2017-06-30
1673,2017-06-30,2017-09-30
1673,2017-09-30,2017-12-31
1673,2017-12-31,2018-03-31
1673,2018-03-31,2018-06-30
1673,2018-06-30,2018-09-30
1673,2018-09-30,2018-12-31
1673,2018-12-31,2019-03-31
1673,2019-03-31,2019-06-30
1673,2019-06-30,2019-09-30
1673,2019-09-30,2019-12-31
1673,2019-12-31,2020-03-31
1673,2020-03-31,2020-06-30
1673,2020-06-30,2020-09-30
1673,2020-09-30,2020-12-31
1673,2020-12-31,2021-03-31
1673,2021-03-31,2021-06-30
1673,2021-06-30,2021-09-30
1673,2021-09-30,2021-12-31
1673,2021-12-31,2022-03-31
1673,2022-03-31,2022-06-30
1673,2022-06-30,2022-09-30
1673,2022-09-30,2022-12-31
1675,2013-06-30,2013-09-30
1675,2013-09-30,2013-12-31
1675,2013-12-31,2014-03-31
1675,2014-03-31,2014-06-30
1675,2014-06-30,2014-09-30
1675,2014-09-30,2014-12-31
1675,2014-12-31,2015-03-31
1675,2015-03-31,2015-06-30
1675,2015-06-30,2015-09-30
1675,2015-09-30,2015-12-31
1675,2015-12-31,2016-03-31
1675,2016-03-31,2016-06-30
1675,2016-06-30,2016-09-30
1675,2016-09-30,2016-12-31
1675,2016-12-31,2017-03-31
1675,2017-03-31,2017-06-30
1675,2017-06-30,2017-09-30
1675,2017-09-30,2017-12-31
1675,2017-12-31,2018-03-31
1675,2018-03-31,2018-06-30
1675,2018-06-30,2018-09-30
1675,2018-09-30,2018-12-31
1675,2018-12-31,2019-03-31
1675,2019-03-31,2019-06-30
1675,2019-06-30,2019-09-30
1675,2019-09-30,2019-12-31
1675,2019-12-31,2020-03-31
1675,2020-03-31,2020-06-30
1675,2020-06-30,2020-09-30
1675,2020-09-30,2020-12-31
1675,2020-12-31,2021-03-31
1675,2021-03-31,2021-06-30
1675,2021-06-30,2021-09-30
1675,2021-09-30,2021-12-31
1675,2021-12-31,2022-03-31
1675,2022-03-31,2022-06-30
1675,2022-06-30,2022-09-30
1675,2022-09-30,2022-12-31
1678,2013-06-30,2013-09-30
1678,2013-09-30,2013-12-31
1678,2013-12-31,2014-03-31
1678,2014-03-31,2014-06-30
1678,2014-06-30,2014-09-30
1678,2014-09-30,2014-12-31
1678,2014-12-31,2015-03-31
1678,2015-03-31,2015-06-30
1678,2015-06-30,2015-09-30
1678,2015-09-30,2015-12-31
1678,2015-12-31,2016-03-31
1678,2016-03-31,2016-06-30
1678,2016-06-30,2016-09-30
1678,2016-09-30,2016-12-31
1678,2016-12-31,2017-03-31
1678,2017-03-31,2017-06-30
1678,2017-06-30,2017-09-30
1678,2017-09-30,2017-12-31
1678,2017-12-31,2018-03-31
1678,2018-03-31,2018-06-30
1678,2018-06-30,2018-09-30
1678,2018-09-30,2018-12-31
1678,2018-12-31,2019-03-31
1678,2019-03-31,2019-06-30
1678,2019-06-30,2019-09-30
1678,2019-09-30,2019-12-31
1678,2019-12-31,2020-03-31
1678,2020-03-31,2020-06-30
1678,2020-06-30,2020-09-30
1678,2020-09-30,2020-12-31
1678,2020-12-31,2021-03-31
1678,2021-03-31,2021-06-30
1678,2021-06-30,2021-09-30
1678,2021-09-30,2021-12-31
1678,2021-12-31,2022-03-31
1678,2022-03-31,2022-06-30
1678,2022-06-30,2022-09-30
1678,2022-09-30,2022-12-31
1682,2013-06-30,2013-09-30
1682,2013-09-30,2013-12-31
1682,2013-12-31,2014-03-31
1682,2014-03-31,2014-06-30
1682,2014-06-30,2014-09-30
1682,2014-09-30,2014-12-31
1682,2014-12-31,2015-03-31
1682,2015-03-31,2015-06-30
1682,2015-06-30,2015-09-30
1682,2015-09-30,2015-12-31
1686,2013-06-30,2013-09-30
1686,2013-09-30,2013-12-31
1686,2013-12-31,2014-03-31
1686,2014-03-31,2014-06-30
1686,2014-06-30,2014-09-30
1686,2014-09-30,2014-12-31
1686,2014-12-31,2015-03-31
1686,2015-03-31,2015-06-30
1686,2015-06-30,2015-09-30
1686,2015-09-30,2015-12-31
1686,2015-12-31,2016-03-31
1686,2016-03-31,2016-06-30
1686,2016-06-30,2016-09-30
1686,2016-09-30,2016-12-31
1686,2016-12-31,2017-03-31
1686,2017-03-31,2017-06-30
1686,2017-06-30,2017-09-30
1686,2017-09-30,2017-12-31
1686,2017-12-31,2018-03-31
1686,2018-03-31,2018-06-30
1686,2018-06-30,2018-09-30
1686,2018-09-30,2018-12-31
1686,2018-12-31,2019-03-31
1686,2019-03-31,2019-06-30
1686,2019-06-30,2019-09-30
1686,2019-09-30,2019-12-31
1686,2019-12-31,2020-03-31
1686,2020-03-31,2020-06-30
1686,2020-06-30,2020-09-30
1686,2020-09-30,2020-12-31
1686,2020-12-31,2021-03-31
1686,2021-03-31,2021-06-30
1686,2021-06-30,2021-09-30
1686,2021-09-30,2021-12-31
1686,2021-12-31,2022-03-31
1686,2022-03-31,2022-06-30
1686,2022-06-30,2022-09-30
1686,2022-09-30,2022-12-31
1687,2013-06-30,2013-09-30
1687,2013-09-30,2013-12-31
1687,2013-12-31,2014-03-31
1687,2014-03-31,2014-06-30
1687,2014-06-30,2014-09-30
1687,2014-09-30,2014-12-31
1687,2014-12-31,2015-03-31
1687,2015-03-31,2015-06-30
1687,2015-06-30,2015-09-30
1687,2015-09-30,2015-12-31
1687,2015-12-31,2016-03-31
1687,2016-03-31,2016-06-30
1687,2016-06-30,2016-09-30
1687,2016-09-30,2016-12-31
1687,2016-12-31,2017-03-31
1687,2017-03-31,2017-06-30
1687,2017-06-30,2017-09-30
1687,2017-09-30,2017-12-31
1687,2017-12-31,2018-03-31
1687,2018-03-31,2018-06-30
1687,2018-06-30,2018-09-30
1687,2018-09-30,2018-12-31
1687,2018-12-31,2019-03-31
1687,2019-03-31,2019-06-30
1687,2019-06-30,2019-09-30
1687,2019-09-30,2019-12-31
1687,2019-12-31,2020-03-31
1687,2020-03-31,2020-06-30
1687,2020-06-30,2020-09-30
1687,2020-09-30,2020-12-31
1687,2020-12-31,2021-03-31
1687,2021-03-31,2021-06-30
1687,2021-06-30,2021-09-30
1687,2021-09-30,2021-12-31
1687,2021-12-31,2022-03-31
1687,2022-03-31,2022-06-30
1687,2022-06-30,2022-09-30
1687,2022-09-30,2022-12-31
1693,2013-06-30,2013-09-30
1693,2013-09-30,2013-12-31
1693,2013-12-31,2014-03-31
1693,2014-03-31,2014-06-30
1693,2014-06-30,2014-09-30
1693,2014-09-30,2014-12-31
1693,2014-12-31,2015-03-31
1693,2015-03-31,2015-06-30
1693,2015-06-30,2015-09-30
1693,2015-09-30,2015-12-31
1693,2015-12-31,2016-03-31
1693,2016-03-31,2016-06-30
1693,2016-06-30,2016-09-30
1693,2016-09-30,2016-12-31
1693,2016-12-31,2017-03-31
1693,2017-03-31,2017-06-30
1693,2017-06-30,2017-09-30
1693,2017-09-30,2017-12-31
1693,2017-12-31,2018-03-31
1693,2018-03-31,2018-06-30
1693,2018-06-30,2018-09-30
1693,2018-09-30,2018-12-31
1693,2018-12-31,2019-03-31
1693,2019-03-31,2019-06-30
1693,2019-06-30,2019-09-30
1693,2019-09-30,2019-12-31
1693,2019-12-31,2020-03-31
1693,2020-03-31,2020-06-30
1693,2020-06-30,2020-09-30
1693,2020-09-30,2020-12-31
1693,2020-12-31,2021-03-31
1693,2021-03-31,2021-06-30
1693,2021-06-30,2021-09-30
1693,2021-09-30,2021-12-31
1693,2021-12-31,2022-03-31
1693,2022-03-31,2022-06-30
1693,2022-06-30,2022-09-30
1693,2022-09-30,2022-12-31
1695,2013-06-30,2013-09-30
1695,2013-09-30,2013-12-31
1695,2013-12-31,2014-03-31
1695,2014-03-31,2014-06-30
1695,2014-06-30,2014-09-30
1695,2014-09-30,2014-12-31
1695,2014-12-31,2015-03-31
1695,2015-03-31,2015-06-30
1695,2015-06-30,2015-09-30
1695,2015-09-30,2015-12-31
1695,2015-12-31,2016-03-31
1695,2016-03-31,2016-06-30
1695,2016-06-30,2016-09-30
1695,2016-09-30,2016-12-31
1695,2016-12-31,2017-03-31
1695,2017-03-31,2017-06-30
1695,2017-06-30,2017-09-30
1695,2017-09-30,2017-12-31
1696,2013-06-30,2013-09-30
1696,2013-09-30,2013-12-31
1696,2013-12-31,2014-03-31
1696,2014-03-31,2014-06-30
1696,2014-06-30,2014-09-30
1696,2014-09-30,2014-12-31
1696,2014-12-31,2015-03-31
1696,2015-03-31,2015-06-30
1696,2015-06-30,2015-09-30
1696,2015-09-30,2015-12-31
1696,2015-12-31,2016-03-31
1696,2016-03-31,2016-06-30
1696,2016-06-30,2016-09-30
1696,2016-09-30,2016-12-31
1696,2016-12-31,2017-03-31
1696,2017-03-31,2017-06-30
1696,2017-06-30,2017-09-30
1696,2017-09-30,2017-12-31
1696,2017-12-31,2018-03-31
1696,2018-03-31,2018-06-30
1696,2018-06-30,2018-09-30
1696,2018-09-30,2018-12-31
1696,2018-12-31,2019-03-31
1696,2019-03-31,2019-06-30
1696,2019-06-30,2019-09-30
1696,2019-09-30,2019-12-31
1696,2019-12-31,2020-03-31
1696,2020-03-31,2020-06-30
1696,2020-06-30,2020-09-30
1696,2020-09-30,2020-12-31
1696,2020-12-31,2021-03-31
1696,2021-03-31,2021-06-30
1696,2021-06-30,2021-09-30
1696,2021-09-30,2021-12-31
1696,2021-12-31,2022-03-31
1696,2022-03-31,2022-06-30
1696,2022-06-30,2022-09-30
1696,2022-09-30,2022-12-31
1700,2013-06-30,2013-09-30
1700,2013-09-30,2013-12-31
1700,2013-12-31,2014-03-31
1700,2014-03-31,2014-06-30
1700,2014-06-30,2014-09-30
1700,2014-09-30,2014-12-31
1700,2014-12-31,2015-03-31
1700,2015-03-31,2015-06-30
1700,2015-06-30,2015-09-30
1700,2015-09-30,2015-12-31
1700,2015-12-31,2016-03-31
1700,2016-03-31,2016-06-30
1700,2016-06-30,2016-09-30
1700,2016-09-30,2016-12-31
1700,2016-12-31,2017-03-31
1700,2017-03-31,2017-06-30
1700,2017-06-30,2017-09-30
1700,2017-09-30,2017-12-31
1700,2017-12-31,2018-03-31
1700,2018-03-31,2018-06-30
1700,2018-06-30,2018-09-30
1700,2018-09-30,2018-12-31
1700,2018-12-31,2019-03-31
1700,2019-03-31,2019-06-30
1700,2019-06-30,2019-09-30
1700,2019-09-30,2019-12-31
1700,2019-12-31,2020-03-31
1700,2020-03-31,2020-06-30
1700,2020-06-30,2020-09-30
1700,2020-09-30,2020-12-31
1700,2020-12-31,2021-03-31
1700,2021-03-31,2021-06-30
1700,2021-06-30,2021-09-30
1700,2021-09-30,2021-12-31
1700,2021-12-31,2022-03-31
1700,2022-03-31,2022-06-30
1700,2022-06-30,2022-09-30
1700,2022-09-30,2022-12-31
1701,2013-06-30,2013-09-30
1701,2013-09-30,2013-12-31
1701,2013-12-31,2014-03-31
1701,2014-03-31,2014-06-30
1701,2014-06-30,2014-09-30
1701,2014-09-30,2014-12-31
1701,2014-12-31,2015-03-31
1701,2015-03-31,2015-06-30
1701,2015-06-30,2015-09-30
1701,2015-09-30,2015-12-31
1701,2015-12-31,2016-03-31
1701,2016-03-31,2016-06-30
1701,2016-06-30,2016-09-30
1701,2016-09-30,2016-12-31
1701,2016-12-31,2017-03-31
1701,2017-03-31,2017-06-30
1705,2013-06-30,2013-09-30
1705,2013-09-30,2013-12-31
1705,2013-12-31,2014-03-31
1705,2014-03-31,2014-06-30
1705,2014-06-30,2014-09-30
1705,2014-09-30,2014-12-31
1705,2014-12-31,2015-03-31
1705,2015-03-31,2015-06-30
1705,2015-06-30,2015-09-30
1705,2015-09-30,2015-12-31
1705,2015-12-31,2016-03-31
1705,2016-03-31,2016-06-30
1705,2016-06-30,2016-09-30
1705,2016-09-30,2016-12-31
1705,2016-12-31,2017-03-31
1705,2017-03-31,2017-06-30
1705,2017-06-30,2017-09-30
1705,2017-09-30,2017-12-31
1705,2017-12-31,2018-03-31
1705,2018-03-31,2018-06-30
1705,2018-06-30,2018-09-30
1705,2018-09-30,2018-12-31
1705,2018-12-31,2019-03-31
1705,2019-03-31,2019-06-30
1705,2019-06-30,2019-09-30
1705,2019-09-30,2019-12-31
1705,2019-12-31,2020-03-31
1705,2020-03-31,2020-06-30
1705,2020-06-30,2020-09-30
1705,2020-09-30,2020-12-31
1705,2020-12-31,2021-03-31
1705,2021-03-31,2021-06-30
1705,2021-06-30,2021-09-30
1705,2021-09-30,2021-12-31
1705,2021-12-31,2022-03-31
1705,2022-03-31,2022-06-30
1705,2022-06-30,2022-09-30
1705,2022-09-30,2022-12-31
1711,2013-06-30,2013-09-30
1711,2013-09-30,2013-12-31
1711,2013-12-31,2014-03-31
1711,2014-03-31,2014-06-30
1711,2014-06-30,2014-09-30
1711,2014-09-30,2014-12-31
1711,2014-12-31,2015-03-31
1711,2015-03-31,2015-06-30
1711,2015-06-30,2015-09-30
1711,2015-09-30,2015-12-31
1711,2015-12-31,2016-03-31
1711,2016-03-31,2016-06-30
1711,2016-06-30,2016-09-30
1711,2016-09-30,2016-12-31
1711,2016-12-31,2017-03-31
1711,2017-03-31,2017-06-30
1711,2017-06-30,2017-09-30
1711,2017-09-30,2017-12-31
1711,2017-12-31,2018-03-31
1711,2018-03-31,2018-06-30
1711,2018-06-30,2018-09-30
1711,2018-09-30,2018-12-31
1711,2018-12-31,2019-03-31
1711,2019-03-31,2019-06-30
1711,2019-06-30,2019-09-30
1711,2019-09-30,2019-12-31
1711,2019-12-31,2020-03-31
