CERT,Quarter,Model,Selected,Hit
8730,2024-03-31,Size-only Ridge,0,0
8735,2024-03-31,Size-only Ridge,0,0
8738,2024-03-31,Size-only Ridge,0,0
8745,2024-03-31,Size-only Ridge,0,0
8751,2024-03-31,Size-only Ridge,0,0
8752,2024-03-31,Size-only Ridge,0,0
8760,2024-03-31,Size-only Ridge,0,0
8761,2024-03-31,Size-only Ridge,0,0
8762,2024-03-31,Size-only Ridge,0,0
8772,2024-03-31,Size-only Ridge,0,0
8774,2024-03-31,Size-only Ridge,0,0
8775,2024-03-31,Size-only Ridge,0,0
8785,2024-03-31,Size-only Ridge,0,0
8798,2024-03-31,Size-only Ridge,0,0
8799,2024-03-31,Size-only Ridge,1,0
8811,2024-03-31,Size-only Ridge,0,0
8816,2024-03-31,Size-only Ridge,0,0
8821,2024-03-31,Size-only Ridge,0,0
8822,2024-03-31,Size-only Ridge,1,1
8824,2024-03-31,Size-only Ridge,0,0
8831,2024-03-31,Size-only Ridge,0,0
8833,2024-03-31,Size-only Ridge,0,0
8840,2024-03-31,Size-only Ridge,1,1
8842,2024-03-31,Size-only Ridge,0,0
8843,2024-03-31,Size-only Ridge,0,0
8845,2024-03-31,Size-only Ridge,1,0
8848,2024-03-31,Size-only Ridge,0,0
8850,2024-03-31,Size-only Ridge,0,0
8851,2024-03-31,Size-only Ridge,0,0
8853,2024-03-31,Size-only Ridge,0,0
8857,2024-03-31,Size-only Ridge,1,0
8858,2024-03-31,Size-only Ridge,1,1
8863,2024-03-31,Size-only Ridge,0,0
8865,2024-03-31,Size-only Ridge,0,0
8866,2024-03-31,Size-only Ridge,0,0
8867,2024-03-31,Size-only Ridge,0,0
8870,2024-03-31,Size-only Ridge,0,0
8879,2024-03-31,Size-only Ridge,0,0
8888,2024-03-31,Size-only Ridge,0,0
8889,2024-03-31,Size-only Ridge,0,0
8892,2024-03-31,Size-only Ridge,0,0
8893,2024-03-31,Size-only Ridge,1,0
8896,2024-03-31,Size-only Ridge,0,0
8898,2024-03-31,Size-only Ridge,0,0
8903,2024-03-31,Size-only Ridge,0,0
8904,2024-03-31,Size-only Ridge,0,0
8941,2024-03-31,Size-only Ridge,0,0
8942,2024-03-31,Size-only Ridge,0,0
8943,2024-03-31,Size-only Ridge,0,0
8946,2024-03-31,Size-only Ridge,1,1
8975,2024-03-31,Size-only Ridge,0,0
8980,2024-03-31,Size-only Ridge,0,0
9005,2024-03-31,Size-only Ridge,0,0
9007,2024-03-31,Size-only Ridge,0,0
9023,2024-03-31,Size-only Ridge,0,0
9024,2024-03-31,Size-only Ridge,0,0
9030,2024-03-31,Size-only Ridge,0,0
9035,2024-03-31,Size-only Ridge,0,0
9036,2024-03-31,Size-only Ridge,0,0
9037,2024-03-31,Size-only Ridge,0,0
9047,2024-03-31,Size-only Ridge,0,0
9057,2024-03-31,Size-only Ridge,0,0
9064,2024-03-31,Size-only Ridge,0,0
9068,2024-03-31,Size-only Ridge,0,0
9069,2024-03-31,Size-only Ridge,0,0
9070,2024-03-31,Size-only Ridge,0,0
9079,2024-03-31,Size-only Ridge,0,0
9080,2024-03-31,Size-only Ridge,0,0
9087,2024-03-31,Size-only Ridge,0,0
9096,2024-03-31,Size-only Ridge,0,0
9099,2024-03-31,Size-only Ridge,0,0
9100,2024-03-31,Size-only Ridge,0,0
9105,2024-03-31,Size-only Ridge,0,0
9106,2024-03-31,Size-only Ridge,1,0
9120,2024-03-31,Size-only Ridge,1,0
9121,2024-03-31,Size-only Ridge,0,0
9123,2024-03-31,Size-only Ridge,0,0
9128,2024-03-31,Size-only Ridge,1,1
9137,2024-03-31,Size-only Ridge,0,0
9139,2024-03-31,Size-only Ridge,0,0
9155,2024-03-31,Size-only Ridge,0,0
9168,2024-03-31,Size-only Ridge,0,0
9172,2024-03-31,Size-only Ridge,0,0
9176,2024-03-31,Size-only Ridge,0,0
9179,2024-03-31,Size-only Ridge,0,0
9189,2024-03-31,Size-only Ridge,1,0
9196,2024-03-31,Size-only Ridge,0,0
9204,2024-03-31,Size-only Ridge,0,0
9244,2024-03-31,Size-only Ridge,0,0
9245,2024-03-31,Size-only Ridge,0,0
9259,2024-03-31,Size-only Ridge,0,0
9263,2024-03-31,Size-only Ridge,0,0
9265,2024-03-31,Size-only Ridge,0,0
9273,2024-03-31,Size-only Ridge,0,0
9274,2024-03-31,Size-only Ridge,1,0
9288,2024-03-31,Size-only Ridge,0,0
9295,2024-03-31,Size-only Ridge,1,0
9298,2024-03-31,Size-only Ridge,0,0
9299,2024-03-31,Size-only Ridge,0,0
9300,2024-03-31,Size-only Ridge,0,0
9306,2024-03-31,Size-only Ridge,0,0
9309,2024-03-31,Size-only Ridge,0,0
9310,2024-03-31,Size-only Ridge,0,0
9313,2024-03-31,Size-only Ridge,0,0
9315,2024-03-31,Size-only Ridge,0,0
9319,2024-03-31,Size-only Ridge,0,0
9320,2024-03-31,Size-only Ridge,0,0
9322,2024-03-31,Size-only Ridge,0,0
9323,2024-03-31,Size-only Ridge,0,0
9325,2024-03-31,Size-only Ridge,0,0
9326,2024-03-31,Size-only Ridge,0,0
9327,2024-03-31,Size-only Ridge,0,0
9328,2024-03-31,Size-only Ridge,0,0
9330,2024-03-31,Size-only Ridge,0,0
9332,2024-03-31,Size-only Ridge,0,0
9336,2024-03-31,Size-only Ridge,1,0
9337,2024-03-31,Size-only Ridge,0,0
9340,2024-03-31,Size-only Ridge,0,0
9349,2024-03-31,Size-only Ridge,1,0
9351,2024-03-31,Size-only Ridge,1,1
9354,2024-03-31,Size-only Ridge,1,1
9356,2024-03-31,Size-only Ridge,0,0
9359,2024-03-31,Size-only Ridge,0,0
9366,2024-03-31,Size-only Ridge,0,0
9369,2024-03-31,Size-only Ridge,0,0
9378,2024-03-31,Size-only Ridge,0,0
9385,2024-03-31,Size-only Ridge,0,0
9388,2024-03-31,Size-only Ridge,0,0
9392,2024-03-31,Size-only Ridge,0,0
9396,2024-03-31,Size-only Ridge,0,0
9406,2024-03-31,Size-only Ridge,1,1
9410,2024-03-31,Size-only Ridge,0,0
9417,2024-03-31,Size-only Ridge,1,1
9420,2024-03-31,Size-only Ridge,0,0
9422,2024-03-31,Size-only Ridge,1,1
9423,2024-03-31,Size-only Ridge,0,0
9437,2024-03-31,Size-only Ridge,0,0
9438,2024-03-31,Size-only Ridge,1,0
9439,2024-03-31,Size-only Ridge,1,0
9440,2024-03-31,Size-only Ridge,1,0
9443,2024-03-31,Size-only Ridge,0,0
9450,2024-03-31,Size-only Ridge,0,0
9457,2024-03-31,Size-only Ridge,0,0
9462,2024-03-31,Size-only Ridge,0,0
9463,2024-03-31,Size-only Ridge,0,0
9465,2024-03-31,Size-only Ridge,0,0
9467,2024-03-31,Size-only Ridge,0,0
9472,2024-03-31,Size-only Ridge,0,0
9486,2024-03-31,Size-only Ridge,0,0
9489,2024-03-31,Size-only Ridge,0,0
9499,2024-03-31,Size-only Ridge,0,0
9502,2024-03-31,Size-only Ridge,0,0
9507,2024-03-31,Size-only Ridge,0,0
9517,2024-03-31,Size-only Ridge,0,0
9523,2024-03-31,Size-only Ridge,0,0
9526,2024-03-31,Size-only Ridge,0,0
9529,2024-03-31,Size-only Ridge,0,0
9536,2024-03-31,Size-only Ridge,0,0
9614,2024-03-31,Size-only Ridge,1,0
9615,2024-03-31,Size-only Ridge,0,0
9620,2024-03-31,Size-only Ridge,0,0
9622,2024-03-31,Size-only Ridge,0,0
9631,2024-03-31,Size-only Ridge,0,0
9632,2024-03-31,Size-only Ridge,0,0
9647,2024-03-31,Size-only Ridge,0,0
9658,2024-03-31,Size-only Ridge,0,0
9659,2024-03-31,Size-only Ridge,0,0
9661,2024-03-31,Size-only Ridge,1,0
9665,2024-03-31,Size-only Ridge,0,0
9669,2024-03-31,Size-only Ridge,0,0
9672,2024-03-31,Size-only Ridge,0,0
9678,2024-03-31,Size-only Ridge,0,0
9712,2024-03-31,Size-only Ridge,0,0
9719,2024-03-31,Size-only Ridge,0,0
9727,2024-03-31,Size-only Ridge,0,0
9728,2024-03-31,Size-only Ridge,0,0
9733,2024-03-31,Size-only Ridge,1,1
9735,2024-03-31,Size-only Ridge,0,0
9737,2024-03-31,Size-only Ridge,0,0
9745,2024-03-31,Size-only Ridge,0,0
9746,2024-03-31,Size-only Ridge,0,0
9747,2024-03-31,Size-only Ridge,1,0
9751,2024-03-31,Size-only Ridge,0,0
9752,2024-03-31,Size-only Ridge,1,0
9760,2024-03-31,Size-only Ridge,0,0
9769,2024-03-31,Size-only Ridge,0,0
9770,2024-03-31,Size-only Ridge,0,0
9773,2024-03-31,Size-only Ridge,0,0
9775,2024-03-31,Size-only Ridge,0,0
9777,2024-03-31,Size-only Ridge,0,0
9788,2024-03-31,Size-only Ridge,0,0
9791,2024-03-31,Size-only Ridge,0,0
9794,2024-03-31,Size-only Ridge,0,0
9797,2024-03-31,Size-only Ridge,0,0
9803,2024-03-31,Size-only Ridge,0,0
9812,2024-03-31,Size-only Ridge,1,0
9818,2024-03-31,Size-only Ridge,0,0
9819,2024-03-31,Size-only Ridge,1,0
9822,2024-03-31,Size-only Ridge,0,0
9831,2024-03-31,Size-only Ridge,0,0
9846,2024-03-31,Size-only Ridge,0,0
9860,2024-03-31,Size-only Ridge,1,0
9865,2024-03-31,Size-only Ridge,1,0
9871,2024-03-31,Size-only Ridge,0,0
9875,2024-03-31,Size-only Ridge,1,0
9879,2024-03-31,Size-only Ridge,1,0
9881,2024-03-31,Size-only Ridge,0,0
9888,2024-03-31,Size-only Ridge,0,0
9889,2024-03-31,Size-only Ridge,0,0
9923,2024-03-31,Size-only Ridge,0,0
9932,2024-03-31,Size-only Ridge,0,0
9935,2024-03-31,Size-only Ridge,0,0
9963,2024-03-31,Size-only Ridge,0,0
9967,2024-03-31,Size-only Ridge,0,0
9978,2024-03-31,Size-only Ridge,0,0
9986,2024-03-31,Size-only Ridge,0,0
9997,2024-03-31,Size-only Ridge,0,0
9998,2024-03-31,Size-only Ridge,0,0
10004,2024-03-31,Size-only Ridge,0,0
10011,2024-03-31,Size-only Ridge,0,0
10012,2024-03-31,Size-only Ridge,0,0
10015,2024-03-31,Size-only Ridge,0,0
10044,2024-03-31,Size-only Ridge,0,0
10055,2024-03-31,Size-only Ridge,0,0
10057,2024-03-31,Size-only Ridge,0,0
10072,2024-03-31,Size-only Ridge,0,0
10074,2024-03-31,Size-only Ridge,1,0
10075,2024-03-31,Size-only Ridge,1,0
10077,2024-03-31,Size-only Ridge,1,0
10101,2024-03-31,Size-only Ridge,0,0
10111,2024-03-31,Size-only Ridge,0,0
10118,2024-03-31,Size-only Ridge,0,0
10120,2024-03-31,Size-only Ridge,1,1
10121,2024-03-31,Size-only Ridge,0,0
10122,2024-03-31,Size-only Ridge,0,0
10123,2024-03-31,Size-only Ridge,1,0
10125,2024-03-31,Size-only Ridge,0,0
10127,2024-03-31,Size-only Ridge,0,0
10132,2024-03-31,Size-only Ridge,0,0
10137,2024-03-31,Size-only Ridge,0,0
10145,2024-03-31,Size-only Ridge,1,0
10157,2024-03-31,Size-only Ridge,0,0
10159,2024-03-31,Size-only Ridge,0,0
10160,2024-03-31,Size-only Ridge,1,0
10162,2024-03-31,Size-only Ridge,0,0
10163,2024-03-31,Size-only Ridge,0,0
10165,2024-03-31,Size-only Ridge,0,0
10167,2024-03-31,Size-only Ridge,0,0
10168,2024-03-31,Size-only Ridge,0,0
10169,2024-03-31,Size-only Ridge,0,0
10174,2024-03-31,Size-only Ridge,0,0
10175,2024-03-31,Size-only Ridge,0,0
10178,2024-03-31,Size-only Ridge,0,0
10185,2024-03-31,Size-only Ridge,1,0
10187,2024-03-31,Size-only Ridge,1,1
10191,2024-03-31,Size-only Ridge,0,0
10194,2024-03-31,Size-only Ridge,0,0
10197,2024-03-31,Size-only Ridge,0,0
10200,2024-03-31,Size-only Ridge,1,0
10202,2024-03-31,Size-only Ridge,0,0
10212,2024-03-31,Size-only Ridge,0,0
10214,2024-03-31,Size-only Ridge,0,0
10218,2024-03-31,Size-only Ridge,0,0
10236,2024-03-31,Size-only Ridge,0,0
10243,2024-03-31,Size-only Ridge,0,0
10248,2024-03-31,Size-only Ridge,0,0
10250,2024-03-31,Size-only Ridge,0,0
10253,2024-03-31,Size-only Ridge,0,0
10255,2024-03-31,Size-only Ridge,0,0
10266,2024-03-31,Size-only Ridge,0,0
10280,2024-03-31,Size-only Ridge,0,0
10307,2024-03-31,Size-only Ridge,0,0
10308,2024-03-31,Size-only Ridge,0,0
10315,2024-03-31,Size-only Ridge,0,0
10317,2024-03-31,Size-only Ridge,0,0
10319,2024-03-31,Size-only Ridge,0,0
10327,2024-03-31,Size-only Ridge,1,0
10330,2024-03-31,Size-only Ridge,0,0
10334,2024-03-31,Size-only Ridge,0,0
10344,2024-03-31,Size-only Ridge,0,0
10345,2024-03-31,Size-only Ridge,0,0
10352,2024-03-31,Size-only Ridge,1,0
10363,2024-03-31,Size-only Ridge,0,0
10374,2024-03-31,Size-only Ridge,0,0
10378,2024-03-31,Size-only Ridge,0,0
10380,2024-03-31,Size-only Ridge,0,0
10382,2024-03-31,Size-only Ridge,0,0
10383,2024-03-31,Size-only Ridge,0,0
10384,2024-03-31,Size-only Ridge,0,0
10407,2024-03-31,Size-only Ridge,0,0
10434,2024-03-31,Size-only Ridge,0,0
10437,2024-03-31,Size-only Ridge,0,0
10438,2024-03-31,Size-only Ridge,0,0
10446,2024-03-31,Size-only Ridge,0,0
10458,2024-03-31,Size-only Ridge,0,0
10460,2024-03-31,Size-only Ridge,0,0
10463,2024-03-31,Size-only Ridge,1,0
10464,2024-03-31,Size-only Ridge,0,0
10467,2024-03-31,Size-only Ridge,0,0
10469,2024-03-31,Size-only Ridge,1,0
10471,2024-03-31,Size-only Ridge,1,0
10473,2024-03-31,Size-only Ridge,0,0
10474,2024-03-31,Size-only Ridge,0,0
10489,2024-03-31,Size-only Ridge,1,0
10492,2024-03-31,Size-only Ridge,0,0
10494,2024-03-31,Size-only Ridge,0,0
10497,2024-03-31,Size-only Ridge,0,0
10500,2024-03-31,Size-only Ridge,0,0
10502,2024-03-31,Size-only Ridge,0,0
10503,2024-03-31,Size-only Ridge,0,0
10505,2024-03-31,Size-only Ridge,0,0
10520,2024-03-31,Size-only Ridge,0,0
10523,2024-03-31,Size-only Ridge,0,0
10528,2024-03-31,Size-only Ridge,0,0
10531,2024-03-31,Size-only Ridge,0,0
10532,2024-03-31,Size-only Ridge,0,0
10533,2024-03-31,Size-only Ridge,0,0
10561,2024-03-31,Size-only Ridge,0,0
10567,2024-03-31,Size-only Ridge,1,0
10568,2024-03-31,Size-only Ridge,0,0
10571,2024-03-31,Size-only Ridge,1,1
10576,2024-03-31,Size-only Ridge,0,0
10594,2024-03-31,Size-only Ridge,0,0
10595,2024-03-31,Size-only Ridge,0,0
10597,2024-03-31,Size-only Ridge,0,0
10608,2024-03-31,Size-only Ridge,0,0
10618,2024-03-31,Size-only Ridge,0,0
10619,2024-03-31,Size-only Ridge,0,0
10623,2024-03-31,Size-only Ridge,0,0
10626,2024-03-31,Size-only Ridge,1,0
10628,2024-03-31,Size-only Ridge,0,0
10634,2024-03-31,Size-only Ridge,0,0
10635,2024-03-31,Size-only Ridge,1,0
10637,2024-03-31,Size-only Ridge,0,0
10639,2024-03-31,Size-only Ridge,0,0
10641,2024-03-31,Size-only Ridge,0,0
10643,2024-03-31,Size-only Ridge,0,0
10647,2024-03-31,Size-only Ridge,1,1
10663,2024-03-31,Size-only Ridge,0,0
10667,2024-03-31,Size-only Ridge,0,0
10672,2024-03-31,Size-only Ridge,0,0
10674,2024-03-31,Size-only Ridge,0,0
10677,2024-03-31,Size-only Ridge,0,0
10685,2024-03-31,Size-only Ridge,0,0
10693,2024-03-31,Size-only Ridge,0,0
10704,2024-03-31,Size-only Ridge,1,1
10709,2024-03-31,Size-only Ridge,0,0
10719,2024-03-31,Size-only Ridge,0,0
10741,2024-03-31,Size-only Ridge,0,0
10788,2024-03-31,Size-only Ridge,0,0
10791,2024-03-31,Size-only Ridge,0,0
10799,2024-03-31,Size-only Ridge,0,0
10803,2024-03-31,Size-only Ridge,1,0
10804,2024-03-31,Size-only Ridge,0,0
10809,2024-03-31,Size-only Ridge,1,0
10816,2024-03-31,Size-only Ridge,1,1
10820,2024-03-31,Size-only Ridge,1,0
10821,2024-03-31,Size-only Ridge,0,0
10829,2024-03-31,Size-only Ridge,0,0
10831,2024-03-31,Size-only Ridge,0,0
10840,2024-03-31,Size-only Ridge,1,0
10843,2024-03-31,Size-only Ridge,1,0
10844,2024-03-31,Size-only Ridge,0,0
10845,2024-03-31,Size-only Ridge,0,0
10849,2024-03-31,Size-only Ridge,0,0
10853,2024-03-31,Size-only Ridge,0,0
10855,2024-03-31,Size-only Ridge,0,0
10858,2024-03-31,Size-only Ridge,0,0
10860,2024-03-31,Size-only Ridge,0,0
10871,2024-03-31,Size-only Ridge,0,0
10872,2024-03-31,Size-only Ridge,1,0
10878,2024-03-31,Size-only Ridge,0,0
10883,2024-03-31,Size-only Ridge,1,0
10886,2024-03-31,Size-only Ridge,0,0
10903,2024-03-31,Size-only Ridge,0,0
10906,2024-03-31,Size-only Ridge,0,0
10907,2024-03-31,Size-only Ridge,0,0
10918,2024-03-31,Size-only Ridge,0,0
10919,2024-03-31,Size-only Ridge,0,0
10920,2024-03-31,Size-only Ridge,0,0
10928,2024-03-31,Size-only Ridge,0,0
10956,2024-03-31,Size-only Ridge,0,0
10958,2024-03-31,Size-only Ridge,0,0
10960,2024-03-31,Size-only Ridge,0,0
10962,2024-03-31,Size-only Ridge,0,0
10965,2024-03-31,Size-only Ridge,0,0
10967,2024-03-31,Size-only Ridge,0,0
10969,2024-03-31,Size-only Ridge,1,0
10971,2024-03-31,Size-only Ridge,0,0
10973,2024-03-31,Size-only Ridge,0,0
10976,2024-03-31,Size-only Ridge,0,0
10980,2024-03-31,Size-only Ridge,0,0
10982,2024-03-31,Size-only Ridge,1,0
10984,2024-03-31,Size-only Ridge,0,0
10988,2024-03-31,Size-only Ridge,0,0
10989,2024-03-31,Size-only Ridge,0,0
10991,2024-03-31,Size-only Ridge,0,0
10993,2024-03-31,Size-only Ridge,0,0
10998,2024-03-31,Size-only Ridge,0,0
11002,2024-03-31,Size-only Ridge,0,0
11003,2024-03-31,Size-only Ridge,0,0
11013,2024-03-31,Size-only Ridge,0,0
11035,2024-03-31,Size-only Ridge,0,0
11063,2024-03-31,Size-only Ridge,0,0
11112,2024-03-31,Size-only Ridge,0,0
11113,2024-03-31,Size-only Ridge,0,0
11124,2024-03-31,Size-only Ridge,0,0
11133,2024-03-31,Size-only Ridge,1,0
11159,2024-03-31,Size-only Ridge,0,0
11175,2024-03-31,Size-only Ridge,0,0
11178,2024-03-31,Size-only Ridge,0,0
11181,2024-03-31,Size-only Ridge,0,0
11225,2024-03-31,Size-only Ridge,0,0
11228,2024-03-31,Size-only Ridge,0,0
11232,2024-03-31,Size-only Ridge,0,0
11235,2024-03-31,Size-only Ridge,0,0
11236,2024-03-31,Size-only Ridge,0,0
11241,2024-03-31,Size-only Ridge,0,0
11242,2024-03-31,Size-only Ridge,0,0
11243,2024-03-31,Size-only Ridge,0,0
11252,2024-03-31,Size-only Ridge,0,0
11259,2024-03-31,Size-only Ridge,0,0
11261,2024-03-31,Size-only Ridge,1,0
11295,2024-03-31,Size-only Ridge,0,0
11299,2024-03-31,Size-only Ridge,0,0
11300,2024-03-31,Size-only Ridge,1,0
11302,2024-03-31,Size-only Ridge,1,0
11306,2024-03-31,Size-only Ridge,0,0
11307,2024-03-31,Size-only Ridge,0,0
11310,2024-03-31,Size-only Ridge,0,0
11317,2024-03-31,Size-only Ridge,0,0
11319,2024-03-31,Size-only Ridge,0,0
11324,2024-03-31,Size-only Ridge,0,0
11343,2024-03-31,Size-only Ridge,1,0
11347,2024-03-31,Size-only Ridge,0,0
11352,2024-03-31,Size-only Ridge,0,0
11355,2024-03-31,Size-only Ridge,0,0
11358,2024-03-31,Size-only Ridge,0,0
11406,2024-03-31,Size-only Ridge,0,0
11407,2024-03-31,Size-only Ridge,0,0
11409,2024-03-31,Size-only Ridge,0,0
11411,2024-03-31,Size-only Ridge,0,0
11415,2024-03-31,Size-only Ridge,0,0
11417,2024-03-31,Size-only Ridge,1,1
11431,2024-03-31,Size-only Ridge,0,0
11445,2024-03-31,Size-only Ridge,0,0
11446,2024-03-31,Size-only Ridge,0,0
11448,2024-03-31,Size-only Ridge,0,0
11459,2024-03-31,Size-only Ridge,0,0
11462,2024-03-31,Size-only Ridge,0,0
11463,2024-03-31,Size-only Ridge,0,0
11465,2024-03-31,Size-only Ridge,1,0
11466,2024-03-31,Size-only Ridge,0,0
11475,2024-03-31,Size-only Ridge,1,0
11477,2024-03-31,Size-only Ridge,0,0
11482,2024-03-31,Size-only Ridge,0,0
11491,2024-03-31,Size-only Ridge,0,0
11492,2024-03-31,Size-only Ridge,0,0
11501,2024-03-31,Size-only Ridge,0,0
11507,2024-03-31,Size-only Ridge,0,0
11519,2024-03-31,Size-only Ridge,0,0
11521,2024-03-31,Size-only Ridge,0,0
11522,2024-03-31,Size-only Ridge,0,0
11526,2024-03-31,Size-only Ridge,0,0
11527,2024-03-31,Size-only Ridge,1,0
11539,2024-03-31,Size-only Ridge,0,0
11557,2024-03-31,Size-only Ridge,0,0
11559,2024-03-31,Size-only Ridge,0,0
11569,2024-03-31,Size-only Ridge,0,0
11570,2024-03-31,Size-only Ridge,0,0
11578,2024-03-31,Size-only Ridge,0,0
11580,2024-03-31,Size-only Ridge,0,0
11582,2024-03-31,Size-only Ridge,0,0
11595,2024-03-31,Size-only Ridge,0,0
11601,2024-03-31,Size-only Ridge,0,0
11608,2024-03-31,Size-only Ridge,0,0
11623,2024-03-31,Size-only Ridge,0,0
11666,2024-03-31,Size-only Ridge,0,0
11667,2024-03-31,Size-only Ridge,0,0
11669,2024-03-31,Size-only Ridge,0,0
11670,2024-03-31,Size-only Ridge,0,0
11671,2024-03-31,Size-only Ridge,0,0
11674,2024-03-31,Size-only Ridge,0,0
11680,2024-03-31,Size-only Ridge,0,0
11681,2024-03-31,Size-only Ridge,1,0
11682,2024-03-31,Size-only Ridge,0,0
11686,2024-03-31,Size-only Ridge,0,0
11699,2024-03-31,Size-only Ridge,0,0
11702,2024-03-31,Size-only Ridge,0,0
11706,2024-03-31,Size-only Ridge,0,0
11708,2024-03-31,Size-only Ridge,0,0
11711,2024-03-31,Size-only Ridge,0,0
11715,2024-03-31,Size-only Ridge,0,0
11716,2024-03-31,Size-only Ridge,1,0
11719,2024-03-31,Size-only Ridge,0,0
11722,2024-03-31,Size-only Ridge,0,0
11729,2024-03-31,Size-only Ridge,0,0
11731,2024-03-31,Size-only Ridge,1,1
11732,2024-03-31,Size-only Ridge,0,0
11734,2024-03-31,Size-only Ridge,0,0
11739,2024-03-31,Size-only Ridge,0,0
11741,2024-03-31,Size-only Ridge,0,0
11746,2024-03-31,Size-only Ridge,0,0
11747,2024-03-31,Size-only Ridge,0,0
11750,2024-03-31,Size-only Ridge,0,0
11759,2024-03-31,Size-only Ridge,0,0
11763,2024-03-31,Size-only Ridge,0,0
11764,2024-03-31,Size-only Ridge,0,0
11767,2024-03-31,Size-only Ridge,0,0
11771,2024-03-31,Size-only Ridge,0,0
11777,2024-03-31,Size-only Ridge,0,0
11778,2024-03-31,Size-only Ridge,0,0
11782,2024-03-31,Size-only Ridge,0,0
11785,2024-03-31,Size-only Ridge,0,0
11788,2024-03-31,Size-only Ridge,0,0
11792,2024-03-31,Size-only Ridge,0,0
11807,2024-03-31,Size-only Ridge,0,0
11810,2024-03-31,Size-only Ridge,0,0
11813,2024-03-31,Size-only Ridge,0,0
11817,2024-03-31,Size-only Ridge,1,0
11821,2024-03-31,Size-only Ridge,0,0
11823,2024-03-31,Size-only Ridge,0,0
11860,2024-03-31,Size-only Ridge,0,0
11862,2024-03-31,Size-only Ridge,0,0
11868,2024-03-31,Size-only Ridge,0,0
11891,2024-03-31,Size-only Ridge,1,0
11902,2024-03-31,Size-only Ridge,0,0
11903,2024-03-31,Size-only Ridge,0,0
11904,2024-03-31,Size-only Ridge,0,0
11905,2024-03-31,Size-only Ridge,0,0
11907,2024-03-31,Size-only Ridge,0,0
11916,2024-03-31,Size-only Ridge,0,0
11922,2024-03-31,Size-only Ridge,0,0
11932,2024-03-31,Size-only Ridge,0,0
11934,2024-03-31,Size-only Ridge,0,0
11935,2024-03-31,Size-only Ridge,0,0
11952,2024-03-31,Size-only Ridge,0,0
11953,2024-03-31,Size-only Ridge,0,0
11971,2024-03-31,Size-only Ridge,0,0
12010,2024-03-31,Size-only Ridge,0,0
12013,2024-03-31,Size-only Ridge,0,0
12079,2024-03-31,Size-only Ridge,0,0
12086,2024-03-31,Size-only Ridge,1,1
12087,2024-03-31,Size-only Ridge,0,0
12098,2024-03-31,Size-only Ridge,1,0
12107,2024-03-31,Size-only Ridge,1,0
12113,2024-03-31,Size-only Ridge,0,0
12121,2024-03-31,Size-only Ridge,1,0
12126,2024-03-31,Size-only Ridge,0,0
12128,2024-03-31,Size-only Ridge,0,0
12135,2024-03-31,Size-only Ridge,0,0
12136,2024-03-31,Size-only Ridge,0,0
12139,2024-03-31,Size-only Ridge,1,0
12149,2024-03-31,Size-only Ridge,0,0
12162,2024-03-31,Size-only Ridge,0,0
12163,2024-03-31,Size-only Ridge,0,0
12166,2024-03-31,Size-only Ridge,0,0
12201,2024-03-31,Size-only Ridge,0,0
12203,2024-03-31,Size-only Ridge,0,0
12204,2024-03-31,Size-only Ridge,0,0
12207,2024-03-31,Size-only Ridge,0,0
12208,2024-03-31,Size-only Ridge,0,0
12214,2024-03-31,Size-only Ridge,0,0
12219,2024-03-31,Size-only Ridge,0,0
12220,2024-03-31,Size-only Ridge,0,0
12223,2024-03-31,Size-only Ridge,0,0
12225,2024-03-31,Size-only Ridge,1,0
12226,2024-03-31,Size-only Ridge,0,0
12229,2024-03-31,Size-only Ridge,0,0
12230,2024-03-31,Size-only Ridge,0,0
12232,2024-03-31,Size-only Ridge,0,0
12241,2024-03-31,Size-only Ridge,0,0
12244,2024-03-31,Size-only Ridge,0,0
12246,2024-03-31,Size-only Ridge,1,0
12248,2024-03-31,Size-only Ridge,0,0
12258,2024-03-31,Size-only Ridge,0,0
12259,2024-03-31,Size-only Ridge,0,0
12266,2024-03-31,Size-only Ridge,0,0
12283,2024-03-31,Size-only Ridge,0,0
12284,2024-03-31,Size-only Ridge,1,0
12285,2024-03-31,Size-only Ridge,0,0
12293,2024-03-31,Size-only Ridge,1,1
12298,2024-03-31,Size-only Ridge,0,0
12299,2024-03-31,Size-only Ridge,0,0
12303,2024-03-31,Size-only Ridge,0,0
12305,2024-03-31,Size-only Ridge,0,0
12309,2024-03-31,Size-only Ridge,0,0
12315,2024-03-31,Size-only Ridge,0,0
12322,2024-03-31,Size-only Ridge,0,0
12325,2024-03-31,Size-only Ridge,0,0
12327,2024-03-31,Size-only Ridge,0,0
12331,2024-03-31,Size-only Ridge,0,0
12349,2024-03-31,Size-only Ridge,0,0
12354,2024-03-31,Size-only Ridge,1,0
12365,2024-03-31,Size-only Ridge,0,0
12368,2024-03-31,Size-only Ridge,0,0
12372,2024-03-31,Size-only Ridge,0,0
12383,2024-03-31,Size-only Ridge,0,0
12384,2024-03-31,Size-only Ridge,0,0
12386,2024-03-31,Size-only Ridge,0,0
12388,2024-03-31,Size-only Ridge,0,0
12395,2024-03-31,Size-only Ridge,0,0
12402,2024-03-31,Size-only Ridge,0,0
12410,2024-03-31,Size-only Ridge,0,0
12417,2024-03-31,Size-only Ridge,0,0
12422,2024-03-31,Size-only Ridge,1,0
12425,2024-03-31,Size-only Ridge,1,0
