FAILDATE,CERT,RESTYPE,NAME,ID
1/29/2010,16730.0,FAILURE,AMERICAN MARINE BANK,3747
1/29/2010,23011.0,FAILURE,FIRST REGIONAL BANK,3748
1/22/2010,8265.0,FAILURE,BANK OF LEETON,3738
1/22/2010,20501.0,FAILURE,EVERGREEN BANK,3739
1/22/2010,22469.0,FAILURE,COLUMBIA RIVER BANK,3740
1/22/2010,32498.0,FAILURE,CHARTER BANK,3741
1/22/2010,57147.0,FAILURE,PREMIER AMERICAN BANK,3742
1/15/2010,1252.0,FAILURE,BARNES BANKING COMPANY,3735
1/15/2010,17522.0,FAILURE,ST. STEPHEN STATE BANK,3736
1/15/2010,34705.0,FAILURE,TOWN COMMUNITY BANK AND TRUST,3737
1/8/2010,22977.0,FAILURE,HORIZON BANK,3734
12/18/2009,1006.0,FAILURE,CITIZENS STATE BANK,3727
12/18/2009,26348.0,FAILURE,IMPERIAL CAPITAL BANK,3728
12/18/2009,26820.0,FAILURE,INDEPENDENT BANKERS' BANK,3729
12/18/2009,28536.0,FAILURE,"FIRST FEDERAL BANK OF CALIFORNIA,  A FEDERAL SAVINGS BANK",3730
12/18/2009,32167.0,FAILURE,PEOPLES FIRST COMMUNITY BANK,3731
12/18/2009,32276.0,FAILURE,NEW SOUTH FEDERAL SAVINGS BANK,3732
12/18/2009,58315.0,FAILURE,ROCKBRIDGE COMMERCIAL BANK,3733
12/11/2009,4731.0,FAILURE,SOLUTIONSBANK,3724
12/11/2009,22846.0,FAILURE,"REPUBLIC FEDERAL BANK, N.A.",3725
12/11/2009,58399.0,FAILURE,"VALLEY CAPITAL BANK, N.A.",3726
12/4/2009,10440.0,FAILURE,BENCHMARK BANK,3718
12/4/2009,12080.0,FAILURE,THE TATNALL BANK,3719
12/4/2009,26290.0,FAILURE,FIRST SECURITY NATIONAL BANK,3720
12/4/2009,29776.0,FAILURE,AMTRUST BANK,3721
12/4/2009,32583.0,FAILURE,GREATER ATLANTIC BANK,3722
12/4/2009,34663.0,FAILURE,THE BUCKHEAD COMMUNITY BANK,3723
11/20/2009,58016.0,FAILURE,COMMERCE BANK OF SOUTHWEST FLORIDA,3717
11/13/2009,22427.0,FAILURE,ORION BANK,3714
11/13/2009,32267.0,FAILURE,"CENTURY BANK, A FEDERAL SAVINGS BANK",3715
11/13/2009,57914.0,FAILURE,PACIFIC COAST NATIONAL BANK,3716
11/6/2009,19450.0,FAILURE,GATEWAY BANK OF ST LOUIS,3709
11/6/2009,22286.0,FAILURE,UNITED SECURITY BANK,3710
11/6/2009,30329.0,FAILURE,HOME FEDERAL SAVINGS BANK,3711
11/6/2009,32469.0,FAILURE,UNITED COMMERCIAL BANK,3712
11/6/2009,35074.0,FAILURE,PROSPERAN BANK,3713
10/30/2009,11677.0,FAILURE,PARK NATIONAL BANK,3700
10/30/2009,18776.0,FAILURE,NORTH HOUSTON BANK,3701
10/30/2009,23594.0,FAILURE,SAN DIEGO NATIONAL BANK,3702
10/30/2009,25222.0,FAILURE,CITIZENS NATIONAL BANK,3703
10/30/2009,30006.0,FAILURE,PACIFIC NATIONAL BANK,3704
10/30/2009,32218.0,FAILURE,"BANK USA, NA",3705
10/30/2009,33782.0,FAILURE,MADISONVILLE STATE BANK,3706
10/30/2009,34659.0,FAILURE,CALIFORNIA NATIONAL BANK,3707
10/30/2009,35291.0,FAILURE,COMMUNITY BANK OF LEMONT,3708
10/23/2009,18321.0,FAILURE,BANK OF ELMWOOD,3693
10/23/2009,35038.0,FAILURE,FIRST DUPAGE BANK,3694
10/23/2009,35044.0,FAILURE,FLAGSHIP NATIONAL BANK,3695
10/23/2009,57525.0,FAILURE,RIVERVIEW COMMUNITY BANK,3696
10/23/2009,57794.0,FAILURE,AMERICAN UNITED BANK,3697
10/23/2009,57959.0,FAILURE,PARTNERS BANK,3698
10/23/2009,58336.0,FAILURE,HILLCREST BANK FLORIDA,3699
10/16/2009,23266.0,FAILURE,SAN JOAQUIN BANK,3692
10/2/2009,11416.0,FAILURE,JENNINGS STATE BANK,3689
10/2/2009,34824.0,FAILURE,WARREN BANK,3690
10/2/2009,57263.0,FAILURE,SOUTHERN COLORADO NATIONAL BANK,3691
9/25/2009,57151.0,FAILURE,GEORGIAN BANK,3688
9/18/2009,10100.0,FAILURE,IRWIN UNION BANK AND TRUST COMPANY,3686
9/18/2009,57068.0,FAILURE,"IRWIN UNION BANK, FSB",3687
9/11/2009,13693.0,FAILURE,"CORUS BANK, N.A.",3683
9/11/2009,22868.0,FAILURE,VENTURE BANK,3684
9/11/2009,57736.0,FAILURE,BRICKWELL COMMUNITY BANK,3685
9/4/2009,20203.0,FAILURE,INBANK,3678
9/4/2009,25231.0,FAILURE,FIRST BANK OF KANSAS CITY,3679
9/4/2009,27732.0,FAILURE,VANTUS BANK,3680
9/4/2009,34875.0,FAILURE,FIRST STATE BANK,3681
9/4/2009,35030.0,FAILURE,PLATINUM COMMUNITY BANK,3682
8/28/2009,1909.0,FAILURE,MAINSTREET BANK,3675
8/28/2009,27197.0,FAILURE,AFFINITY BANK,3676
8/28/2009,28312.0,FAILURE,BRADFORD BANK,3677
8/21/2009,22130.0,FAILURE,CAPITALSOUTH BANK,3671
8/21/2009,32618.0,FAILURE,GUARANTY BANK,3672
8/21/2009,34682.0,FAILURE,EBANK,3673
8/21/2009,57702.0,FAILURE,FIRST COWETA,3674
8/14/2009,9609.0,FAILURE,COLONIAL BANK,3666
8/14/2009,31559.0,FAILURE,DWELLING HOUSE SAVINGS AND LOAN,3667
8/14/2009,34043.0,FAILURE,COMMUNITY BANK OF NEVADA,3668
8/14/2009,34485.0,FAILURE,"UNION BANK, NATIONAL ASSOCIATION",3669
8/14/2009,57645.0,FAILURE,COMMUNITY BANK OF ARIZONA,3670
8/7/2009,23268.0,FAILURE,COMMUNITY FIRST BANK,3663
8/7/2009,27183.0,FAILURE,COMMUNITY NATIONAL BANK OF SARASOTA COUNTY,3664
8/7/2009,27364.0,FAILURE,FIRST STATE BANK,3665
7/31/2009,9873.0,FAILURE,FIRST STATE BANK OF ALTUS,3658
7/31/2009,18659.0,FAILURE,MUTUAL BANK,3659
7/31/2009,32288.0,FAILURE,PEOPLES COMMUNITY BANK,3660
7/31/2009,34270.0,FAILURE,FIRST BANKAMERICANO,3661
7/31/2009,57604.0,FAILURE,INTEGRITY BANK,3662
7/24/2009,8486.0,FAILURE,SECURITY BANK OF JONES COUNTY,3651
7/24/2009,27048.0,FAILURE,SECURITY BANK OF HOUSTON COUNTY,3652
7/24/2009,27367.0,FAILURE,SECURITY BANK OF BIBB COUNTY,3653
7/24/2009,57105.0,FAILURE,SECURITY BANK OF NORTH METRO,3654
7/24/2009,57346.0,FAILURE,SECURITY BANK OF GWINNETT COUNTY,3655
7/24/2009,57430.0,FAILURE,SECURITY BANK OF NORTH FULTON,3656
7/24/2009,58065.0,FAILURE,WATERFORD VILLAGE BANK,3657
7/17/2009,23556.0,FAILURE,"VINEYARD BANK, NATIONAL ASSOCIATION",3647
7/17/2009,34103.0,FAILURE,BANKFIRST,3648
7/17/2009,34341.0,FAILURE,TEMECULA VALLEY BANK,3649
7/17/2009,34594.0,FAILURE,FIRST PIEDMONT BANK,3650
7/10/2009,22754.0,FAILURE,BANK OF WYOMING,3646
7/2/2009,3644.0,FAILURE,THE FIRST NATIONAL BANK OF DANVILLE,3639
7/2/2009,9262.0,FAILURE,THE ELIZABETH STATE BANK,3640
7/2/2009,11710.0,FAILURE,THE FIRST STATE BANK OF WINCHESTER,3641
7/2/2009,12093.0,FAILURE,THE JOHN WARNER BANK,3642
7/2/2009,15302.0,FAILURE,ROCK RIVER BANK,3643
7/2/2009,18390.0,FAILURE,FOUNDERS BANK,3644
7/2/2009,57667.0,FAILURE,MILLENNIUM STATE BANK OF TEXAS,3645
6/26/2009,9744.0,FAILURE,HORIZON BANK,3634
6/26/2009,35285.0,FAILURE,NEIGHBORHOOD COMMUNITY BANK,3635
6/26/2009,57332.0,FAILURE,MIRAE BANK,3636
6/26/2009,57436.0,FAILURE,COMMUNITY BANK OF WEST GEORGIA,3637
6/26/2009,57893.0,FAILURE,METROPACIFIC BANK,3638
6/19/2009,4614.0,FAILURE,FIRST NATIONAL BANK OF ANTHONY,3631
6/19/2009,27837.0,FAILURE,COOPERATIVE BANK,3632
6/19/2009,35251.0,FAILURE,SOUTHERN COMMUNITY BANK,3633
6/5/2009,17309.0,FAILURE,BANK OF LINCOLNWOOD,3630
5/22/2009,5757.0,FAILURE,CITIZENS NATIONAL BANK,3628
5/22/2009,35175.0,FAILURE,STRATEGIC CAPITAL BANK,3629
5/21/2009,32247.0,FAILURE,"BANKUNITED, FSB",3627
5/8/2009,34843.0,FAILURE,WESTSOUND BANK,3626
5/1/2009,26535.0,FAILURE,"SILVERTON BANK, NATIONAL ASSOCIATION",3623
5/1/2009,35461.0,FAILURE,AMERICA WEST BANK,3624
5/1/2009,57563.0,FAILURE,CITIZENS COMMUNITY BANK,3625
4/24/2009,32069.0,FAILURE,FIRST BANK OF BEVERLY HILLS,3619
4/24/2009,34369.0,FAILURE,MICHIGAN HERITAGE BANK,3620
4/24/2009,34396.0,FAILURE,"FIRST BANK OF IDAHO, FSB",3621
4/24/2009,57943.0,FAILURE,AMERICAN SOUTHERN BANK,3622
4/17/2009,8266.0,FAILURE,AMERICAN STERLING BANK,3617
4/17/2009,33824.0,FAILURE,GREAT BASIN BANK OF NEVADA,3618
4/10/2009,34639.0,FAILURE,CAPE FEAR BANK,3615
4/10/2009,34881.0,FAILURE,NEW FRONTIER BANK,3616
3/27/2009,22238.0,FAILURE,OMNI NATIONAL BANK,3614
3/20/2009,4754.0,FAILURE,"TEAMBANK, N.A.",3611
3/20/2009,18243.0,FAILURE,FIRSTCITY BANK,3612
3/20/2009,18896.0,FAILURE,COLORADO NATIONAL BANK,3613
3/6/2009,57558.0,FAILURE,FREEDOM BANK OF GEORGIA,3610
2/27/2009,20078.0,FAILURE,HERITAGE COMMUNITY BANK,3608
2/27/2009,34820.0,FAILURE,SECURITY SAVINGS BANK,3609
2/20/2009,35399.0,FAILURE,SILVER FALLS BANK,3607
2/13/2009,5431.0,FAILURE,SHERMAN COUNTY BANK,3603
2/13/2009,16500.0,FAILURE,CORN BELT BANK AND TRUST COMPANY,3604
2/13/2009,34563.0,FAILURE,RIVERSIDE BANK OF THE GULF COAST,3605
2/13/2009,57342.0,FAILURE,PINNACLE BANK,3606
2/6/2009,22574.0,FAILURE,COUNTY BANK,3600
2/6/2009,23124.0,FAILURE,ALLIANCE BANK,3601
2/6/2009,57017.0,FAILURE,FIRSTBANK FINANCIAL SERVICES,3602
1/30/2009,26538.0,FAILURE,OCALA NATIONAL BANK,3597
1/30/2009,30763.0,FAILURE,SUBURBAN FEDERAL SAVINGS BANK,3598
1/30/2009,58001.0,FAILURE,MAGNET BANK,3599
1/23/2009,33025.0,FAILURE,1ST CENTENNIAL BANK,3596
1/16/2009,3510.0,ASSISTANCE,BANK OF AMERICA N.A.,3586
1/16/2009,19733.0,FAILURE,NATIONAL BANK OF COMMERCE,3587
1/16/2009,25178.0,ASSISTANCE,BANK OF AMERICA CALIFORNIA N.A.,3588
1/16/2009,27374.0,ASSISTANCE,MERRILL LYNCH BANK USA,3589
1/16/2009,33143.0,ASSISTANCE,COUNTRYWIDE BANK FSB,3590
1/16/2009,33318.0,ASSISTANCE,FIA CARD SERVICES N.A.,3591
1/16/2009,34571.0,ASSISTANCE,MERRILL LYNCH BANK & TRUST CO FSB,3592
1/16/2009,34959.0,FAILURE,BANK OF CLARK COUNTY,3593
1/16/2009,35453.0,ASSISTANCE,BANK OF AMERICA OREGON N.A.,3594
1/16/2009,58032.0,ASSISTANCE,BANK OF AMERICA RHODE ISLAND N.A.,3595
12/12/2008,11568.0,FAILURE,SANDERSON STATE BANK,3584
12/12/2008,35379.0,FAILURE,HAVEN TRUST BANK,3585
12/5/2008,34301.0,FAILURE,FIRST GEORGIA COMMUNITY BANK,3583
11/23/2008,7213.0,ASSISTANCE,"CITIBANK, NATIONAL ASSOCIATION",3578
11/23/2008,18708.0,ASSISTANCE,"CITICORP TRUST BANK, FSB",3579
11/23/2008,18923.0,ASSISTANCE,CITIBANK (BANAMEX USA),3580
11/23/2008,23360.0,ASSISTANCE,"CITIBANK (SOUTH DAKOTA), N.A.",3581
11/23/2008,58180.0,ASSISTANCE,DEPARTMENT STORES NATIONAL BANK,3582
11/21/2008,16490.0,FAILURE,THE COMMUNITY BANK,3575
11/21/2008,28344.0,FAILURE,PFF BANK & TRUST,3576
11/21/2008,30968.0,FAILURE,"DOWNEY SAVINGS AND LOAN ASSOCIATION, F.A.",3577
11/7/2008,23595.0,FAILURE,SECURITY PACIFIC BANK,3573
11/7/2008,26870.0,FAILURE,"FRANKLIN BANK, SSB",3574
10/31/2008,57930.0,FAILURE,FREEDOM BANK,3572
10/24/2008,58241.0,FAILURE,ALPHA BANK & TRUST,3571
10/10/2008,13789.0,FAILURE,MERIDIAN BANK,3569
10/10/2008,57654.0,FAILURE,MAIN STREET BANK,3570
9/25/2008,32633.0,FAILURE,WASHINGTON MUTUAL BANK,3568
9/19/2008,6782.0,FAILURE,"AMERIBANK, INC.",3567
9/5/2008,34194.0,FAILURE,SILVER STATE BANK,3566
8/29/2008,35469.0,FAILURE,INTEGRITY BANK,3565
8/22/2008,22728.0,FAILURE,THE COLUMBIAN BANK AND TRUST COMPANY,3564
8/1/2008,57523.0,FAILURE,FIRST PRIORITY BANK,3563
7/25/2008,27011.0,FAILURE,FIRST NATIONAL BANK OF NEVADA,3561
7/25/2008,57961.0,FAILURE,FIRST HERITAGE BANK N.A.,3562
7/11/2008,29730.0,FAILURE,INDYMAC BANK F.S.B,3560
5/30/2008,12736.0,FAILURE,"FIRST INTEGRITY BANK, N.A.",3559
5/9/2008,33901.0,FAILURE,ANB FINANCIAL NATIONAL ASSOCIATION,3558
3/7/2008,1971.0,FAILURE,HUME BANK,3557
1/25/2008,24660.0,FAILURE,DOUGLASS NATIONAL BANK,3556
10/4/2007,16848.0,FAILURE,MIAMI VALLEY BANK,3555
9/28/2007,32575.0,FAILURE,NETBANK,3554
2/2/2007,35353.0,FAILURE,METROPOLITAN SAVINGS BANK,3553
6/25/2004,1249.0,FAILURE,BANK OF EPHRAIM,3552
3/19/2004,26778.0,FAILURE,RELIANCE BANK,3551
3/12/2004,26838.0,FAILURE,GUARANTY NATIONAL BANK,3550
2/14/2004,31330.0,FAILURE,DOLLAR SAVINGS BANK,3549
11/14/2003,27203.0,FAILURE,PULASKI SAVINGS BANK,3548
5/9/2003,11639.0,FAILURE,THE FIRST NATIONAL BANK OF BLANCHARDVILLE,3547
2/7/2003,27094.0,FAILURE,SOUTHERN PACIFIC BANK,3546
12/17/2002,16445.0,FAILURE,THE FARMERS BANK & TRUST OF CHENEYVILLE,3545
11/8/2002,9961.0,FAILURE,BANK OF ALAMO,3544
9/30/2002,33784.0,FAILURE,AMTRADE INTERNATIONAL BANK OF GEORGIA,3543
6/27/2002,29355.0,FAILURE,UNIVERSAL FSB,3542
6/26/2002,19183.0,FAILURE,CONNECTICUT BANK OF COMMERCE,3541
3/28/2002,34979.0,FAILURE,NEW CENTURY BANK,3540
3/1/2002,26652.0,FAILURE,NET FIRST NATIONAL BANK,3539
2/7/2002,22314.0,FAILURE,NEXTBANK,3538
2/1/2002,8966.0,FAILURE,OAKWOOD DEPOSIT BANK,3537
1/18/2002,22002.0,FAILURE,BANK OF SIERRA BLANCA,3536
1/11/2002,24382.0,FAILURE,"HAMILTON BANK, NATIONAL ASSOCIATION",3535
9/7/2001,34248.0,FAILURE,SINCLAIR NATIONAL BANK,3534
7/27/2001,32646.0,FAILURE,"SUPERIOR BANK, FSB",3533
5/3/2001,6629.0,FAILURE,MALTA NATIONAL BANK,3532
2/2/2001,34264.0,FAILURE,FIRST ALLIANCE BANK AND TRUST CO,3531
12/14/2000,3815.0,FAILURE,NATIONAL STATE BANK OF METROPOLIS,3530
10/13/2000,21029.0,FAILURE,BANK OF HONOLULU,3529
9/29/2000,338.0,FAILURE,BANK OF FALKNER,3528
7/14/2000,10985.0,FAILURE,TOWN & COUNTRY BANK OF ALMELUND,3527
6/2/2000,25056.0,FAILURE,MONUMENT NATIONAL BANK,3526
3/10/2000,27886.0,FAILURE,MUTUAL FEDERAL SAVINGS BANK OF ATLANTA,3525
1/14/2000,14228.0,FAILURE,HARTFORD-CARLISLE SB,3524
12/10/1999,26748.0,FAILURE,GOLDEN CITY COMMERCIAL BANK,3523
11/22/1999,27415.0,FAILURE,PACIFIC THRIFT AND LOAN CO,3522
9/10/1999,18147.0,FAILURE,PEOPLES NB OF COMMERCE,3521
9/1/1999,6771.0,FAILURE,FIRST NB OF KEYSTONE,3520
7/9/1999,25272.0,FAILURE,EAST TEXAS NB OF MARSHALL,3518
7/9/1999,32491.0,FAILURE,"OCEANMARK BANK, A FSB",3519
4/23/1999,13300.0,FAILURE,ZIA NEW MEXICO BANK,3517
3/26/1999,17200.0,FAILURE,VICTORY STATE BANK,3516
8/7/1998,2174.0,FAILURE,Q BANK,3515
7/23/1998,91189.0,FAILURE,BESTBANK,3514
4/9/1998,14758.0,FAILURE,OMNIBANK,3513
11/21/1997,18338.0,FAILURE,SOUTHWEST BANK,3512
8/16/1996,27072.0,FAILURE,COMMONWEALTH THRIFT & LOAN,3511
8/9/1996,29236.0,FAILURE,"UNION FEDERAL BANK, FSB",3510
7/12/1996,26431.0,FAILURE,FAIRFIELD FIRST BANK & TRUST CO,3509
6/14/1996,3382.0,FAILURE,FIRST NB OF THE PANHANDLE,3508
5/31/1996,18662.0,FAILURE,PEOPLE'S BANK & TRUST,3507
3/8/1996,27525.0,FAILURE,METROBANK OF PHILADELPHIA,3506
7/28/1995,23319.0,FAILURE,PACIFIC HERITAGE BANK,3504
7/28/1995,26187.0,FAILURE,FOUNDERS BANK,3505
5/19/1995,23751.0,FAILURE,"BANK USA, N.A.",3503
5/5/1995,29781.0,FAILURE,AMERICAN S & L ASSOCIATION,3502
4/28/1995,31899.0,FAILURE,CONTINENTAL SAVINGS OF AMERICA,3501
3/31/1995,33190.0,FAILURE,LOS ANGELES THRIFT AND LOAN COMPANY,3500
3/3/1995,3480.0,FAILURE,FIRST TRUST BANK,3499
1/20/1995,24754.0,FAILURE,GUARDIAN BANK,3498
12/16/1994,32374.0,FAILURE,CORNERSTONE BANK FSB,3497
10/21/1994,90230.0,FAILURE,LUDLOW SAVINGS BANK,3496
8/26/1994,3432.0,FAILURE,CAPITAL BANK,3495
8/12/1994,20637.0,FAILURE,BANK OF NEWPORT,3494
7/29/1994,22796.0,FAILURE,COMMERCE BANK,3492
7/29/1994,23157.0,FAILURE,WESTERN COMMUNITY BANK,3493
7/15/1994,21922.0,FAILURE,BANK OF SAN PEDRO,3491
7/8/1994,23448.0,FAILURE,PIONEER BANK,3490
7/7/1994,20442.0,FAILURE,THE MERIDEN TRUST AND SAFE DEPOSIT,3489
6/10/1994,26909.0,FAILURE,THE BANK OF HARTFORD,3488
6/3/1994,31484.0,FAILURE,"ENCINO SAVINGS BANK, FSB",3487
5/19/1994,27027.0,FAILURE,BARBARY COAST NATIONAL BANK,3486
5/6/1994,18332.0,FAILURE,COMMERCIAL BANK AND TRUST COMPANY,3485
4/14/1994,25678.0,FAILURE,SUPERIOR NATIONAL BANK,3484
4/1/1994,19367.0,FAILURE,MECHANICS NATIONAL BANK,3483
11/5/1993,26374.0,FAILURE,CENTURY THRIFT AND LOAN,3482
10/29/1993,22815.0,FAILURE,THE BANK OF SAN DIEGO,3481
10/21/1993,24452.0,FAILURE,"MID CITY BANK, N.A.",3480
10/15/1993,26995.0,FAILURE,BRENTWOOD THRIFT AND LOAN ASSOCIATION,3479
10/14/1993,8446.0,FAILURE,"PLAZA BANK, N.A. OF NEW BRAUNFELS",3478
9/24/1993,24654.0,FAILURE,WESTERN UNITED NATIONAL BANK,3476
9/24/1993,32229.0,FAILURE,"WESTSIDE BANK, FSB",3477
9/17/1993,27174.0,FAILURE,REGENT THRIFT AND LOAN ASSOCIATION,3475
9/10/1993,32136.0,FAILURE,AMADOR VALLEY S & L,3474
8/27/1993,23135.0,FAILURE,MARITIME BANK OF CALIFORNIA,3473
8/25/1993,18220.0,FAILURE,TARRANT BANK,3472
8/13/1993,32228.0,FAILURE,GOLDEN STATE FSB,3471
8/12/1993,32728.0,FAILURE,"NEW ATLANTIC BANK, NA",3470
7/29/1993,5592.0,FAILURE,THE WOLFE CITY NATIONAL BANK,3469
7/22/1993,24757.0,FAILURE,FIDELITY NATIONAL BANK,3468
7/9/1993,26488.0,FAILURE,FIRST CALIFORNIA BANK,3466
7/9/1993,26495.0,FAILURE,CITY THRIFT AND LOAN ASSOCIATION,3467
7/2/1993,16335.0,FAILURE,JEFFERSON BANK & TRUST,3464
7/2/1993,27268.0,FAILURE,EMERALD CITY BANK,3465
7/1/1993,3733.0,FAILURE,"EAGLE BANK OF CHAMPAIGN COUNTY, NATIONAL A",3462
7/1/1993,24846.0,FAILURE,WESTHEIMER NATIONAL BANK,3463
6/25/1993,27307.0,FAILURE,CITY NATIONAL BANK OF WASHINGTON,3461
6/18/1993,21560.0,FAILURE,AMERICAN BANK AND TRUST,3459
6/18/1993,23183.0,FAILURE,CAPITAL BANK OF CALIFORNIA,3460
6/10/1993,17963.0,FAILURE,BANKCENTRAL AMARILLO,3458
6/4/1993,29671.0,FAILURE,WESTERN FSB,3457
5/21/1993,18257.0,FAILURE,NEW ENGLAND SAVINGS BANK,3455
5/21/1993,23796.0,FAILURE,PALOS VERDES NATIONAL BANK,3456
5/20/1993,32731.0,FAILURE,CROWN NATIONAL BANK,3454
5/6/1993,24653.0,FAILURE,"WILSHIRE CENTER BANK,",3453
4/30/1993,25055.0,FAILURE,AMERICAN COMMERCE NATIONAL BANK,3452
4/29/1993,14787.0,FAILURE,VALLEY NATIONAL BANK OF FREMONT,3451
4/15/1993,24676.0,FAILURE,"FIRST WESTERN BANK, N.A.",3450
4/8/1993,23581.0,FAILURE,PREMIER BANK,3449
4/2/1993,19444.0,FAILURE,MIDLAND BANK OF KANSAS,3445
4/2/1993,24111.0,FAILURE,COLLEGE BOULEVARD NATIONAL BANK,3446
4/2/1993,24564.0,FAILURE,OLYMPIC NATIONAL BANK,3447
4/2/1993,27773.0,FAILURE,PIONEER FS & LA,3448
4/1/1993,11890.0,FAILURE,FIRST STATE BANK,3444
3/18/1993,3295.0,FAILURE,"UNITED BANK, N.A.",3443
3/16/1993,32238.0,FAILURE,"THE GUARDIAN BANK, FSB",3442
3/4/1993,23631.0,FAILURE,"FIRST AMERICAN CAPITAL BANK, N.A",3441
2/26/1993,7135.0,FAILURE,JEFFERSON NATIONAL BANK,3440
2/25/1993,5499.0,FAILURE,THE PLANTERS NB OF ROSEBUD,3439
2/5/1993,17118.0,FAILURE,AMERICAN BANK OF HALTOM CITY,3438
1/29/1993,6290.0,FAILURE,FIRST NATIONAL BANK OF VERMONT,3434
1/29/1993,29892.0,FAILURE,OLD STONE SB,3435
1/29/1993,32484.0,FAILURE,VISTA FSA,3436
1/29/1993,33186.0,FAILURE,LIFE FSB,3437
1/22/1993,24320.0,FAILURE,COLUMBIA NATIONAL BANK,3433
12/18/1992,4378.0,FAILURE,THE RUSHVILLE NATIONAL BANK,3431
12/18/1992,17428.0,FAILURE,THE BREMEN STATE BANK,3432
12/11/1992,15750.0,FAILURE,MERITOR SAVINGS BANK,3427
12/11/1992,16977.0,FAILURE,EASTLAND SAVINGS BANK,3428
12/11/1992,19725.0,FAILURE,EASTLAND BANK,3429
12/11/1992,25306.0,FAILURE,SAILORS & MERCHANTS B&T CO.,3430
12/10/1992,9015.0,ASSISTANCE,CITIZENS STATE BANK,3426
12/8/1992,32244.0,FAILURE,PALM BEACH FSA,3425
12/4/1992,18245.0,FAILURE,BURRITT INTERFINANCIAL BANCORPORATION,3419
12/4/1992,21996.0,FAILURE,HERITAGE BANK FOR SAVINGS,3420
12/4/1992,26440.0,FAILURE,HUNTINGTON PACIFIC THRIFT & LOAN,3421
12/4/1992,30080.0,FAILURE,CARTERET FSB,3422
12/4/1992,30217.0,FAILURE,SECURITY FEDERAL,3423
12/4/1992,32339.0,FAILURE,"SECOND NATIONAL, FSB",3424
11/20/1992,15886.0,FAILURE,THE MERCHANTS BANK,3415
11/20/1992,27660.0,FAILURE,IRVING FB FOR SAVINGS,3416
11/20/1992,28394.0,FAILURE,POLIFLY FS & LA,3417
11/20/1992,29768.0,FAILURE,CRESTLINE FS & LA,3418
11/13/1992,17085.0,FAILURE,GUARANTY-FIRST TRUST COMPANY,3409
11/13/1992,21199.0,FAILURE,METRO NORTH STATE BANK,3410
11/13/1992,22073.0,FAILURE,FIRST NEW YORK BANK FOR BUSINESS,3411
11/13/1992,25721.0,FAILURE,INVESTORS BANK AND TRUST COMPANY,3412
11/13/1992,26656.0,FAILURE,STATEWIDE THRIFT AND LOAN CO.,3413
11/13/1992,30655.0,FAILURE,THE OVERLAND PARK FS & LA,3414
11/6/1992,27456.0,FAILURE,"GREENWOOD BANK OF BETHEL, INC.",3407
11/6/1992,30159.0,FAILURE,"FIRST FSB OF GEORGIA, FA",3408
10/30/1992,1722.0,FAILURE,"FIRST CITY, TEXAS - DALLAS, NA",3386
10/30/1992,3093.0,FAILURE,"FIRST CITY, TEXAS - BEAUMONT, NA",3387
10/30/1992,3120.0,FAILURE,"FIRST CITY, TEXAS - BRYAN, NA",3388
10/30/1992,3227.0,FAILURE,"FIRST CITY, TEXAS - GRAHAM, NA",3389
10/30/1992,3316.0,FAILURE,"FIRST CITY, TEXAS - LUFKIN, NA",3390
10/30/1992,3318.0,FAILURE,"FIRST CITY, TEXAS - MADISONVILLE",3391
10/30/1992,3344.0,FAILURE,"FIRST CITY, TEXAS - MIDLAND, NA",3392
10/30/1992,3374.0,FAILURE,"FIRST CITY, TEXAS - ORANGE, NA",3393
10/30/1992,5506.0,FAILURE,"FIRST CITY, TEXAS - SAN ANGELO,",3394
10/30/1992,5562.0,FAILURE,"FIRST CITY, TEXAS - TYLER, NA",3395
10/30/1992,11914.0,FAILURE,"FIRST CITY, TEXAS - SOUR LAKE",3396
10/30/1992,13702.0,FAILURE,"FIRST CITY, TEXAS - HOUSTON, NA",3397
10/30/1992,15721.0,FAILURE,"FIRST CITY, TEXAS - AUSTIN, NA",3398
10/30/1992,16524.0,FAILURE,"FIRST CITY, TEXAS - LAKE JACKSON",3399
10/30/1992,16560.0,FAILURE,"FIRST CITY, TEXAS - EL PASO, NA",3400
10/30/1992,17299.0,FAILURE,"FIRST CITY, TEXAS - KOUNTZE, NA",3401
10/30/1992,17343.0,FAILURE,"FIRST CITY, TEXAS - ALICE, NA",3402
10/30/1992,20029.0,FAILURE,"FIRST CITY, TEXAS - ARANSAS PASS",3403
10/30/1992,21190.0,FAILURE,"FIRST CITY, TEXAS - CORPUS CHRIS",3404
10/30/1992,24723.0,FAILURE,"FIRST CITY, TEXAS - SAN ANTONIO",3405
10/30/1992,28218.0,FAILURE,HOMESTEAD FSA,3406
10/21/1992,31543.0,FAILURE,STANDARD FSB,3385
10/16/1992,15579.0,ASSISTANCE,FREEDOM BANK,3382
10/16/1992,22689.0,FAILURE,UNIVERSAL BANK,3383
10/16/1992,31418.0,FAILURE,SECURITY FS & LA,3384
10/9/1992,28998.0,FAILURE,PEIDMONT FSA,3381
10/2/1992,16146.0,FAILURE,THE HOWARD SAVINGS BANK,3378
10/2/1992,22850.0,FAILURE,"EASTWEST BANK, N.A.",3379
10/2/1992,27160.0,FAILURE,FIRST CONSTITUTION BANK,3380
9/25/1992,26844.0,FAILURE,"HIGHLANDS COMMUNITY BANK, N.A.",3376
